"id","institutioncode","collectioncode","catalognumber","gen_sp","subspecies","identifiedby","latitude","longitude","id_grid"
7221,"JBRJ","RB","RB00719612","Paepalanthus_plantagineus",NA,"M. L. O. Trovó",-21.085555,-44.164444,867
7222,"JBRJ","RB","RB00719608","Paepalanthus_suffruticans",NA,"L. Echternacht",-20.110556,-43.447778,828
7227,"JBRJ","RB","RB00703607","Paepalanthus_argenteus",NA,"M. L. O. Trovó",-18.924167,-43.789722,748
7228,"JBRJ","RB","RB00703608","Paepalanthus_superbus",NA,"M. L. O. Trovó",-19.048333,-43.7375,748
7229,"JBRJ","RB","RB00703035","Paepalanthus_leucoblepharus",NA,"L. Echternacht",-20.090833,-43.471389,828
7230,"JBRJ","RB","RB00703039","Paepalanthus_suffruticans",NA,"L. Echternacht",-20.090833,-43.471389,828
7231,"JBRJ","RB","RB00703031","Paepalanthus_conduplicatus","conduplicatus","L. J. Sauthier",-20.137778,-43.459167,828
7237,"JBRJ","RB","RB00682469","Paepalanthus_dupatya",NA,"M. L. O. Trovó",-21.690555,-43.893055,908
7239,"JBRJ","RB","RB00682412","Paepalanthus_elongatulus",NA,"M. L. O. Trovó",-16.8,-47.551389,582
7250,"JBRJ","RB","RB00674282","Paepalanthus_elongatulus",NA,"M. L. O. Trovó",-20.488333,-43.697222,828
7251,"JBRJ","RB","RB00674137","Paepalanthus_hydra",NA,"M. L. O. Trovó",-20.473889,-43.549722,828
7252,"JBRJ","RB","RB00674140","Paepalanthus_planifolius",NA,"M. L. O. Trovó",-20.445,-43.555556,828
7253,"JBRJ","RB","RB00674128","Paepalanthus_amoenus",NA,"M. L. O. Trovó",-20.488333,-43.697222,828
7264,"JBRJ","RB","RB00653037","Paepalanthus_erectifolius",NA,"M. L. O. Trovó",-19.004444,-43.753056,748
7265,"JBRJ","RB","RB00622382","Paepalanthus_argenteus",NA,"C. O. Andrino",-19.004444,-43.753056,748
7266,"JBRJ","RB","RB00622387","Paepalanthus_scirpeus",NA,"M. L. O. Trovó",-18.194167,-43.619722,668
7274,"JBRJ","RB","RB00608148","Paepalanthus_eriophaeus",NA,"M. L. O. Trovó",-18.935556,-43.757778,748
7275,"JBRJ","RB","RB00608157","Paepalanthus_plumosus",NA,"F. N. Costa",-19.003333,-43.755833,748
7326,"JBRJ","RB","RB00600508","Paepalanthus_paulinus",NA,"M. L. O. Trovó",-19.285,-43.583333,748
7393,"JBRJ","RB","RB00600315","Paepalanthus_planifolius",NA,"M. L. O. Trovó",-18.808611,-43.480833,708
7398,"JBRJ","RB","RB00600250","Paepalanthus_nigrescens",NA,"N. Hensold",-19.072222,-43.655556,748
7403,"JBRJ","RB","RB00600284","Paepalanthus_planifolius",NA,"M. L. O. Trovó",-18.169167,-43.7025,668
7408,"JBRJ","RB","RB00600183","Paepalanthus_trichophyllus",NA,"A. M. Giulietti",-13.550278,-41.950278,391
7415,"JBRJ","RB","RB00600254","Paepalanthus_paulinus",NA,"N. Hensold",-19.864444,-43.508889,788
7430,"JBRJ","RB","RB00600118","Paepalanthus_stannardii",NA,"A. M. Giulietti",-13.433611,-41.752222,351
7444,"JBRJ","RB","RB00600039","Paepalanthus_chiquitensis",NA,"M. L. O. Trovó",-16.768056,-47.555278,582
7455,"JBRJ","RB","RB00600016","Paepalanthus_pubescens",NA,"A. M. Giulietti",-19.411111,-43.494444,748
