"id","institutioncode","collectioncode","catalognumber","gen_sp","subspecies","identifiedby","latitude","longitude"
7470,"JBRJ","RB","RB00599948","Paepalanthus microphyllus",NA,"A. M. Giulietti",-19.18924536,-43.64555156
7478,"JBRJ","RB","RB00600000","Paepalanthus pedunculatus",NA,"N. Hensold",-17.99283125,-43.61023331
7481,"JBRJ","RB","RB00600023","Paepalanthus bromelioides",NA,"A. M. Giulietti",-19.44105614,-43.71863636
7483,"JBRJ","RB","RB00599987","Paepalanthus planifolius",NA,"H. M. L. Tissot-Squalli",-19.43725545,-44.25412553
7487,"JBRJ","RB","RB00599986","Paepalanthus planifolius",NA,"H. M. L. Tissot-Squalli",-17.99283125,-43.61023331
7488,"JBRJ","RB","RB00599951","Paepalanthus microphyllus",NA,"F. N. Costa",-19.18924536,-43.64555156
7493,"JBRJ","RB","RB00599989","Paepalanthus pedunculatus",NA,"A. M. Giulietti",-19.18924536,-43.64555156
7496,"JBRJ","RB","RB00599949","Paepalanthus microphyllus",NA,"A. M. Giulietti",-19.18924536,-43.64555156
7500,"JBRJ","RB","RB00599941","Paepalanthus macrocephalus",NA,"F. N. Costa",-19.43725545,-44.25412553
7503,"JBRJ","RB","RB00599920","Paepalanthus macropodus",NA,"A. M. Giulietti",-19.43725545,-44.25412553
7507,"JBRJ","RB","RB00599955","Paepalanthus planifolius",NA,"A. M. Giulietti",-17.99283125,-43.61023331
7509,"JBRJ","RB","RB00599957","Paepalanthus microphyllus",NA,"A. M. Giulietti",-19.43725545,-44.25412553
7513,"JBRJ","RB","RB00599936","Paepalanthus nigrescens",NA,"F. N. Costa",-19.44105614,-43.71863636
7514,"JBRJ","RB","RB00599897","Paepalanthus flaccidus",NA,"N. Hensold",-17.99283125,-43.61023331
7516,"JBRJ","RB","RB00599938","Paepalanthus nigrescens",NA,"F. N. Costa",-19.18924536,-43.64555156
7517,"JBRJ","RB","RB00599879","Paepalanthus elongatulus",NA,"F. N. Costa",-20.39135163,-43.61077319
