"id","institutioncode","collectioncode","catalognumber","gen_sp","subspecies","identifiedby","latitude","longitude"
8351,"UEFS","HUEFS","107330","Comanthera giuliettiae",NA,"A. M. Giulietti",-11.633333,-41.033333
8352,"UEFS","HUEFS","107331","Comanthera giuliettiae",NA,"A. M. Giulietti",-11.566667,-41.116667
8353,"UEFS","HUEFS","107339","Comanthera curralensis",NA,"A. M. Giulietti",-11.583333,-41.2
8354,"UEFS","HUEFS","107340","Comanthera curralensis",NA,"A. M. Giulietti",-11.583333,-41.2
8372,"UEFS","HUEFS","101337","Comanthera hatschbachii",NA,"A. M. Giulietti",-11.6025,-41.162222
8373,"UEFS","HUEFS","101340","Comanthera giuliettiae",NA,"A. M. Giulietti",-11.6025,-41.162222
8374,"UEFS","HUEFS","101343","Comanthera hatschbachii",NA,"A. M. Giulietti",-11.498611,-41.173333
8375,"UEFS","HUEFS","101338","Comanthera hatschbachii",NA,"A. M. Giulietti",-11.6025,-41.162222
8382,"UEFS","HUEFS","100880","Comanthera xeranthemoides","xeranthemoides","A. M. Giulietti",-11.621389,-46.041667
8384,"UEFS","HUEFS","99384","Comanthera giuliettiae",NA,"A. M. Giulietti",-13.283333,-41.35
8389,"UEFS","HUEFS","97758","Comanthera hatschbachii",NA,"A. M. Giulietti",-11.498611,-41.331111
8391,"UEFS","HUEFS","97741","Comanthera giuliettiae",NA,"A. M. Giulietti",-11.355833,-41.197222
8392,"UEFS","HUEFS","97751","Comanthera harleyi",NA,"A. M. Giulietti",-10.366389,-41.198333
8393,"UEFS","HUEFS","97756","Comanthera mucugensis",NA,"A. M. Giulietti",-12.996111,-41.338889
8394,"UEFS","HUEFS","97755","Comanthera mucugensis",NA,"A. M. Giulietti",-12.996944,-41.344444
8396,"UEFS","HUEFS","97740","Comanthera hatschbachii",NA,"A. M. Giulietti",-11.355833,-41.197222
8400,"UEFS","HUEFS","97691","Comanthera giuliettiae",NA,"A. M. Giulietti",-12.983333,-41.333333
8401,"UEFS","HUEFS","97331","Comanthera centauroides",NA,"A. M. Giulietti",-18.840556,-43.748056
8402,"UEFS","HUEFS","97323","Comanthera bisulcata",NA,"A. M. Giulietti",-17.699167,-44.270833
8406,"UEFS","HUEFS","94243","Comanthera aciphylla",NA,"A. M. Giulietti",-16.613056,-42.949167
8407,"UEFS","HUEFS","94043","Comanthera dealbata",NA,"A. M. Giulietti",-16.595278,-42.894167
8408,"UEFS","HUEFS","94030","Comanthera dealbata",NA,"A. M. Giulietti",-16.595278,-42.894167
8412,"UEFS","HUEFS","91747","Comanthera mucugensis",NA,"A. M. Giulietti",-13.076667,-41.377778
8424,"UEFS","HUEFS","90601","Comanthera nivea",NA,"A. M. Giulietti",-21.105278,-44.199722
8425,"UEFS","HUEFS","89395","Comanthera vernonioides",NA,"A. M. Giulietti",-13.522778,-41.957222
8426,"UEFS","HUEFS","89075","Comanthera floccosa",NA,"A. M. Giulietti",-11.116667,-42.733333
8427,"UEFS","HUEFS","88207","Comanthera bahiensis",NA,"M. T. C. Watanabe",-11.439167,-41.1975
8437,"UEFS","HUEFS","85421","Comanthera paepalophylla","strigosa","A. M. Giulietti",-13.516667,-41.933333
8439,"UEFS","HUEFS","85413","Comanthera curralensis",NA,"A. M. Giulietti",-11.9,-41.116667
8440,"UEFS","HUEFS","85312","Comanthera giuliettiae",NA,"A. M. Giulietti",-13.118889,-41.371944
8441,"UEFS","HUEFS","85299","Comanthera mucugensis",NA,"A. M. Giulietti",-13.136944,-41.339167
8443,"UEFS","HUEFS","85198","Comanthera mucugensis",NA,"A. M. Giulietti",-13.077222,-41.375278
8451,"UEFS","HUEFS","83748","Comanthera paepalophylla","strigosa","A. M. Giulietti",-13.518333,-41.941944
8452,"UEFS","HUEFS","83746","Comanthera paepalophylla","strigosa","A. M. Giulietti",-13.525278,-41.943056
8482,"UEFS","HUEFS","82808","Comanthera mucugensis","riocontensis","A. M. Giulietti",-13.395278,-41.863056
8483,"UEFS","HUEFS","82805","Comanthera mucugensis","riocontensis","A. M. Giulietti",-13.395278,-41.863056
8484,"UEFS","HUEFS","82809","Comanthera hatschbachii",NA,"A. M. Giulietti",-11.56,-41.126944
8486,"UEFS","HUEFS","82807","Comanthera mucugensis","riocontensis","A. M. Giulietti",-13.395278,-41.863056
8521,"UEFS","HUEFS","80016","Comanthera giuliettiae",NA,"A. M. Giulietti",-12.983333,-41.333333
8536,"UEFS","HUEFS","75189","Comanthera giuliettiae",NA,"A. M. Giulietti",-11.55,-41.166667
8537,"UEFS","HUEFS","75188","Comanthera giuliettiae",NA,"A. M. Giulietti",-11.55,-41.166667
8538,"UEFS","HUEFS","75190","Comanthera giuliettiae",NA,"A. M. Giulietti",-12.35,-41.75
8539,"UEFS","HUEFS","74861","Comanthera vernonioides",NA,"A. M. Giulietti",-13.383333,-41.85
8540,"UEFS","HUEFS","74894","Comanthera giuliettiae",NA,"A. M. Giulietti",-11.499444,-41.25
8541,"UEFS","HUEFS","74840","Comanthera mucugensis",NA,"A. M. Giulietti",-13.383333,-41.866667
8544,"UEFS","HUEFS","74857","Comanthera mucugensis","riocontensis","A. M. Giulietti",-13.383333,-41.85
8547,"UEFS","HUEFS","74828","Comanthera paepalophylla","strigosa","A. M. Giulietti",-13.396667,-41.866944
8548,"UEFS","HUEFS","74622","Comanthera vernonioides",NA,"A. M. Giulietti",-13.442778,-41.753333
8552,"UEFS","HUEFS","74215","Comanthera curralensis",NA,"A. M. Giulietti",-11.9,-41.116667
8578,"UEFS","HUEFS","71271","Comanthera harleyi",NA,"A. M. Giulietti",-11.328611,-41.1275
8580,"UEFS","HUEFS","70964","Comanthera mucugensis","riocontensis","A. M. Giulietti",-13.341111,-41.8375
8581,"UEFS","HUEFS","70935","Comanthera paepalophylla","strigosa","A. M. Giulietti",-13.424722,-41.909722
8582,"UEFS","HUEFS","70677","Comanthera giuliettiae",NA,"A. M. Giulietti",-11.483333,-41.35
8585,"UEFS","HUEFS","70292","Comanthera dealbata",NA,"A. M. Giulietti",-16.591667,-42.725
8589,"UEFS","HUEFS","69022","Comanthera giuliettiae",NA,"A. M. Giulietti",-11.551944,-41.288056
8590,"UEFS","HUEFS","68986","Comanthera harleyi",NA,"A. M. Giulietti",-11.497778,-41.331111
8591,"UEFS","HUEFS","68557","Comanthera giuliettiae",NA,"A. M. Giulietti",-11.55,-41.15
8595,"UEFS","HUEFS","66873","Comanthera bahiensis",NA,"M. T. C. Watanabe",-11.45,-40.916667
8596,"UEFS","HUEFS","65019","Comanthera hatschbachii",NA,"A. M. Giulietti",-11.498056,-41.331111
8597,"UEFS","HUEFS","65027","Comanthera hatschbachii",NA,"A. M. Giulietti",-11.6025,-41.162222
8599,"UEFS","HUEFS","65024","Comanthera curralensis",NA,"A. M. Giulietti",-11.6025,-41.162222
8600,"UEFS","HUEFS","65026","Comanthera harleyi",NA,"A. M. Giulietti",-11.6025,-41.162222
8601,"UEFS","HUEFS","64980","Comanthera harleyi",NA,"A. M. Giulietti",-11.561389,-41.298056
8603,"UEFS","HUEFS","65025","Comanthera harleyi",NA,"A. M. Giulietti",-11.6025,-41.162222
8606,"UEFS","HUEFS","64982","Comanthera giuliettiae",NA,"A. M. Giulietti",-11.561389,-41.298056
8611,"UEFS","HUEFS","64976","Comanthera giuliettiae",NA,"A. M. Giulietti",-11.405,-41.155278
8622,"UEFS","HUEFS","63990","Comanthera giuliettiae",NA,"A. M. Giulietti",-11.825278,-41.207778
8623,"UEFS","HUEFS","63922","Comanthera giuliettiae",NA,"A. M. Giulietti",-11.579167,-41.165556
8624,"UEFS","HUEFS","63345","Comanthera curralensis",NA,"A. M. Giulietti",-10.401944,-41.311944
8627,"UEFS","HUEFS","63308","Comanthera bahiensis",NA,"M. T. C. Watanabe",-11.482778,-41.084444
8628,"UEFS","HUEFS","63307","Comanthera harleyi",NA,"A. M. Giulietti",-10.401944,-41.311944
8629,"UEFS","HUEFS","63172","Comanthera curralensis",NA,"A. M. Giulietti",-11.590833,-41.206667
8630,"UEFS","HUEFS","63169","Comanthera bahiensis",NA,"M. T. C. Watanabe",-11.482778,-41.084444
8631,"UEFS","HUEFS","63155","Comanthera harleyi",NA,"A. M. Giulietti",-10.401944,-41.311944
8649,"UEFS","HUEFS","55957","Comanthera paepalophylla",NA,"A. M. Giulietti",-13.516667,-41.933333
8650,"UEFS","HUEFS","55972","Comanthera vernonioides",NA,"A. M. Giulietti",-13.523056,-41.9575
8651,"UEFS","HUEFS","55700","Comanthera giuliettiae",NA,"A. M. Giulietti",-11.478333,-41.085833
8654,"UEFS","HUEFS","54810","Comanthera mucugensis",NA,"A. M. Giulietti",-13,-41.366667
8657,"UEFS","HUEFS","54695","Comanthera xeranthemoides","xeranthemoides","A. M. Giulietti",-14.263611,-44.796111
8665,"UEFS","HUEFS","53485","Comanthera harleyi",NA,"A. M. Giulietti",-11.498056,-41.332778
8666,"UEFS","HUEFS","53442","Comanthera giuliettiae",NA,"A. M. Giulietti",-11.577778,-41.107222
8670,"UEFS","HUEFS","50219","Comanthera giuliettiae",NA,"A. M. Giulietti",-12.991667,-41.341667
8683,"UEFS","HUEFS","47591","Comanthera paepalophylla","strigosa","A. M. Giulietti",-13.550278,-41.950278
8685,"UEFS","HUEFS","47017","Comanthera curralensis",NA,"A. M. Giulietti",-11.577222,-41.185556
8687,"UEFS","HUEFS","46483","Comanthera giuliettiae",NA,"A. M. Giulietti",-12.993333,-41.341389
8688,"UEFS","HUEFS","45949","Comanthera xeranthemoides","xeranthemoides","A. M. Giulietti",-11.994167,-45.581111
8698,"UEFS","HUEFS","43038","Comanthera giuliettiae",NA,"A. M. Giulietti",-12.991667,-41.341389
8714,"UEFS","HUEFS","37514","Comanthera giuliettiae",NA,"A. M. Giulietti",-11.556944,-41.297222
8715,"UEFS","HUEFS","37517","Comanthera harleyi",NA,"A. M. Giulietti",-11.556944,-41.297222
8716,"UEFS","HUEFS","36946","Comanthera curralensis",NA,"A. M. Giulietti",-10.35,-41.216667
8718,"UEFS","HUEFS","36880","Comanthera harleyi",NA,"A. M. Giulietti",-10.35,-41.216667
8719,"UEFS","HUEFS","36874","Comanthera curralensis",NA,"L. R. Parra",-10.35,-41.216667
8720,"UEFS","HUEFS","36904","Comanthera giuliettiae",NA,"A. M. Giulietti",-10.35,-41.216667
8721,"UEFS","HUEFS","36771","Comanthera curralensis",NA,"L. R. Parra",-10.366667,-41.316667
8722,"UEFS","HUEFS","36693","Comanthera giuliettiae",NA,"A. M. Giulietti",-10.366667,-41.316667
8744,"UEFS","HUEFS","29114","Comanthera curralensis",NA,"L. R. Parra",-10.498333,-41.306389
8746,"UEFS","HUEFS","28546","Comanthera giuliettiae",NA,"A. M. Giulietti",-10.498333,-41.306389
8747,"UEFS","HUEFS","28550","Comanthera harleyi",NA,"A. M. Giulietti",-10.401944,-41.311944
8752,"UEFS","HUEFS","26199","Comanthera giuliettiae",NA,"A. M. Giulietti",-11.619444,-41.174722
8753,"UEFS","HUEFS","26135","Comanthera mucugensis",NA,"A. M. Giulietti",-12.95,-41.4075
8754,"UEFS","HUEFS","26121","Comanthera giuliettiae",NA,"A. M. Giulietti",-12.95,-41.4075
8756,"UEFS","HUEFS","25071","Comanthera paepalophylla",NA,"L. R. Parra",-13.066667,-41.9
8757,"UEFS","HUEFS","25072","Comanthera bisulcata",NA,"A. M. Giulietti",-13.066667,-41.9
8758,"UEFS","HUEFS","25069","Comanthera bisulcata",NA,"A. M. Giulietti",-13.066667,-41.9
8768,"UEFS","HUEFS","18270","Comanthera paepalophylla",NA,"L. R. Parra",-13.3,-41.85
8769,"UEFS","HUEFS","18271","Comanthera giuliettiae",NA,"A. M. Giulietti",-13.3,-41.85
8772,"UEFS","HUEFS","16323","Comanthera mucugensis","riocontensis","A. M. Giulietti",-13.35,-41.833333
8773,"UEFS","HUEFS","16260","Comanthera giuliettiae",NA,"A. M. Giulietti",-13.3,-41.866667
8774,"UEFS","HUEFS","15870","Comanthera giuliettiae",NA,"A. M. Giulietti",-13.383333,-41.85
8775,"UEFS","HUEFS","15855","Comanthera mucugensis","riocontensis","A. M. Giulietti",-13.383333,-41.85
8778,"UEFS","HUEFS","15835","Comanthera paepalophylla",NA,"L. R. Parra",-13.3,-41.866667
8779,"UEFS","HUEFS","15774","Comanthera vernonioides",NA,"A. M. Giulietti",-13.316667,-41.85
8781,"UEFS","HUEFS","15839","Comanthera giuliettiae",NA,"A. M. Giulietti",-13.3,-41.866667
8783,"UEFS","HUEFS","14398","Comanthera paepalophylla",NA,"L. R. Parra",-13.833333,-42.366667
8786,"UEFS","HUEFS","12920","Comanthera giuliettiae",NA,"A. M. Giulietti",-13.366667,-41.75
8787,"UEFS","HUEFS","12902","Comanthera bisulcata",NA,"A. M. Giulietti",-13.1,-41.916667
8790,"UEFS","HUEFS","12559","Comanthera giuliettiae",NA,"A. M. Giulietti",-13.316667,-41.85
8792,"UEFS","HUEFS","12439","Comanthera giuliettiae",NA,"A. M. Giulietti",-13.3,-41.866667
8797,"UEFS","HUEFS","11365","Comanthera paepalophylla","strigosa","A. M. Giulietti",-13.116667,-41.9
8799,"UEFS","HUEFS","11281","Comanthera giuliettiae",NA,"A. M. Giulietti",-13.233333,-41.383333
8800,"UEFS","HUEFS","11270","Comanthera mucugensis",NA,"A. M. Giulietti",-13.233333,-41.383333
8801,"UEFS","HUEFS","11101","Comanthera paepalophylla","strigosa","L. Echternacht",-13.266667,-41.9
8807,"UEFS","HUEFS","10796","Comanthera giuliettiae",NA,"A. M. Giulietti",-13.316667,-41.85
8808,"UEFS","HUEFS","10729","Comanthera paepalophylla","strigosa","A. M. Giulietti",-13.133333,-41.833333
8810,"UEFS","HUEFS","6990","Comanthera bahiensis",NA,"M. T. C. Watanabe",-11.55,-41.133333
8905,"UFV","VIC","34619","Comanthera vernonioides",NA,"L. Echternacht",-19.249167,-43.545
8907,"UFV","VIC","34620","Comanthera vernonioides",NA,"L. Echternacht",-18.564444,-43.858472
8909,"UFV","VIC","34618","Comanthera vernonioides",NA,"L. Echternacht",-18.564444,-43.858472
8910,"UFV","VIC","34617","Comanthera aurifibrata",NA,"L. Echternacht",-17.690556,-44.199167
8911,"UFV","VIC","34581","Comanthera aciphylla",NA,"L. Echternacht",-18.295278,-43.842778
8924,"UFU","HUFU","68056","Comanthera bisulcata",NA,"L. Echternacht",-19.500556,-43.57
8928,"UFU","HUFU","67601","Comanthera magnifica",NA,"L. Echternacht",-18.143611,-43.036944
8929,"UFU","HUFU","67586","Comanthera aciphylla",NA,"L. Echternacht",-19.490278,-43.545
8931,"UFU","HUFU","67599","Comanthera brunnea",NA,"L. Echternacht",-18.004167,-42.718056
8932,"UFU","HUFU","67585","Comanthera cipoensis",NA,"L. Echternacht",-19.449167,-43.538889
8934,"UFU","HUFU","67603","Comanthera suberosa",NA,"L. Echternacht",-18.136111,-43.046389
8935,"UFU","HUFU","67602","Comanthera brasiliana",NA,"L. Echternacht",-18.136111,-43.046389
8937,"UFU","HUFU","67600","Comanthera suberosa",NA,"L. Echternacht",-17.991389,-42.701389
8938,"UFU","HUFU","67584","Comanthera centauroides",NA,"L. Echternacht",-19.449167,-43.538889
8939,"UFU","HUFU","67583","Comanthera elegantula",NA,"L. Echternacht",-19.481944,-43.54
8944,"UFU","HUFU","64114","Comanthera elegantula",NA,"L. Echternacht",-18.203056,-43.578611
8951,"UFU","HUFU","64112","Comanthera elegans",NA,"L. Echternacht",-18.203056,-43.578611
8955,"UFU","HUFU","63166","Comanthera elegans",NA,"M. T. C. Watanabe",-18.25,-43.6
8961,"UFU","HUFU","59612","Comanthera nivea",NA,"L. Echternacht",-18.551667,-43.554167
9167,"UFU","HUFU","26899","Comanthera euschemus",NA,"L. Echternacht",-20.506667,-46.566389
9174,"UFU","HUFU","25322","Comanthera centauroides",NA,"L. Echternacht",-20.121389,-46.915278
9175,"UFU","HUFU","25331","Comanthera centauroides",NA,"L. Echternacht",-20.256111,-46.422222
9176,"UFU","HUFU","25330","Comanthera euschemus",NA,"L. Echternacht",-20.256111,-46.422222
9177,"UFU","HUFU","25323","Comanthera centauroides",NA,"L. Echternacht",-20.242222,-46.449444
9178,"UFU","HUFU","25089","Comanthera aurifibrata",NA,"L. Echternacht",-17.7075,-44.191944
9548,"Universidade Estadual Paulista, UNESP","HRCB","47249","Comanthera curralensis",NA,"A. M. Giulietti",-11.561389,-41.298056
9654,"UNEMAT","HERBAM","2076","Comanthera xeranthemoides",NA,"M. Trovó",-9.584167,-55.191944
9675,"USP","SPF","210162","Comanthera nitida",NA,"D. C. Zappi",-19.047661,-43.737051
9677,"USP","SPF","210145","Comanthera bisulcata",NA,"M. Trovó",-19.003211,-43.755932
9679,"USP","SPF","210159","Comanthera nitida",NA,"D. C. Zappi",-19.047693,-43.737131
9681,"USP","SPF","210134","Comanthera cipoensis",NA,"D. C. Zappi",-19.005989,-43.75897
9683,"USP","SPF","210113","Comanthera nitida",NA,"A. M. Giulietti",-19.048652,-43.737325
9684,"USP","SPF","210144","Comanthera nivea",NA,"M. Trovó",-19.003211,-43.755932
9685,"USP","SPF","210128","Comanthera cipoensis",NA,"A. M. Giulietti",-19.048652,-43.737325
9687,"USP","SPF","210126","Comanthera cipoensis",NA,"A. M. Giulietti",-18.961001,-43.76945
9688,"USP","SPF","210115","Comanthera nitida",NA,"A. M. Giulietti",-19.048652,-43.737325
9689,"USP","SPF","210125","Comanthera circinnata",NA,"L. Echternacht",-18.943328,-43.75527
9695,"USP","SPF","205435","Comanthera harleyi",NA,"L. J. Sauthier",-10.403611,-41.311667
9703,"USP","SPF","30211","Comanthera floccosa",NA,"H. N. Moldenke",-11.116667,-42.733333
9785,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","119154","Comanthera bahiensis",NA,"A. M. Giulietti",-11.566667,-41.116667
9791,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","118486","Comanthera curralensis",NA,"A. M. Giulietti",-11.583333,-41.2
9794,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","118035","Comanthera curralensis",NA,"A. M. Giulietti",-11.583333,-41.2
9799,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","112496","Comanthera nivea",NA,"M. Trovó",-16.854444,-43.031389
9800,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","112499","Comanthera nivea",NA,"M. Trovó",-16.854444,-43.031389
9807,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","106125","Comanthera harleyi",NA,"A. M. Giulietti",-10.4,-41.316667
9817,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","92324","Comanthera xeranthemoides",NA,"M. Trovó",-14.263611,-44.796111
9822,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","82450","Comanthera giuliettiae","bahiensis","A. M. Giulietti",-11.556944,-41.297222
9823,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","82451","Comanthera harleyi",NA,"A. M. Giulietti",-11.556944,-41.297222
9827,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","74741","Comanthera curralensis",NA,"A. M. Giulietti",-10.498333,-41.306389
9828,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","74525","Comanthera curralensis",NA,"A. M. Giulietti",-10.401944,-41.311944
9829,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","74491","Comanthera harleyi",NA,"A. M. Giulietti",-10.401944,-41.311944
9830,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","72262","Comanthera bahiensis",NA,"A. M. Giulietti",-11.482778,-41.084444
9831,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","72243","Comanthera curralensis","harleyi","A. M. Giulietti",-11.590833,-41.206667
9849,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","37539","Comanthera xeranthemoides","strigillosus","H. N. Moldenke",-13.016667,-41.4
9857,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","30767","Comanthera bahiensis",NA,"A. M. Giulietti",-11.566667,-41.116667
9859,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","25482","Comanthera mucugensis",NA,"A. M. Giulietti",-13.016667,-41.4
9871,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","21991","Comanthera nivea",NA,"H. N. Moldenke",-13.55,-41.95
9872,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","21661","Comanthera vernonioides","confusus","H. N. Moldenke",-13.016667,-41.4
9873,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","21662","Comanthera giuliettiae","bahiensis","H. N. Moldenke",-11.633333,-41.033333
9874,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","20095","Comanthera floccosa",NA,"H. N. Moldenke",-11.116667,-42.733333
9876,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","19179","Comanthera curralensis","harleyi","H. N. Moldenke",-11.583333,-41.2
9880,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","17637","Comanthera giuliettiae","bahiensis","H. N. Moldenke",-13,-41.4
9882,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","17630","Comanthera vernonioides","confusus","H. N. Moldenke",-13,-41.4
9884,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","16927","Comanthera elegantula","glaziovii","H. N. Moldenke",-13.533333,-41.766667
9894,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","11072","Comanthera curralensis",NA,"H. N. Moldenke",-10.366667,-41.333333
9895,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","11071","Comanthera harleyi",NA,"H. N. Moldenke",-10.366667,-41.333333
9896,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","11066","Comanthera vernonioides","confusus","H. N. Moldenke",-13.016667,-41.35
9930,"UFSJ","HUFSJ","5553","Comanthera nivea",NA,"B. Mourão",-21.153917,-44.302778
9931,"UFSJ","HUFSJ","3470","Comanthera centauroides",NA,"B. Mourão",-21.2965,-44.71175
9934,"UFSJ","HUFSJ","1987","Comanthera nivea",NA,"B. Mourão",-21.085664,-44.164481
9969,"Universidade Federal do Ceará, UFC","EAC","41426","Comanthera harleyi",NA,"A. M. Giulietti",-11.489722,-41.331667
9981,"UFPB","JPB","56438","Comanthera paepalophylla","strigosa","A. M. Giulietti",-13.396667,-41.869444
9982,"UFPB","JPB","56434","Comanthera mucugensis","riocontensis","A. M. Giulietti",-13.383333,-41.85
9983,"UFPB","JPB","56437","Comanthera mucugensis",NA,"A. M. Giulietti",-13.383333,-41.866667
9986,"UFPB","JPB","33000","Comanthera mucugensis","riocontensis","A. M. Giulietti",-13.341111,-41.8375
10018,"UNICAMP","UEC","156709","Comanthera circinnata",NA,"L. J. Sauthier",-18.56,-43.853889
10019,"UNICAMP","UEC","156710","Comanthera elegans",NA,"L. J. Sauthier",-18.560278,-43.835278
10024,"UNICAMP","UEC","156295","Comanthera vernonioides",NA,"L. Echternacht",-18.470167,-43.649694
10026,"UNICAMP","UEC","156292","Comanthera vernonioides",NA,"L. Echternacht",-19.249167,-43.545
10028,"UNICAMP","UEC","156294","Comanthera vernonioides",NA,"L. Echternacht",-18.564444,-43.858472
10029,"UNICAMP","UEC","156286","Comanthera dealbata",NA,"L. Echternacht",-17.702222,-44.296111
10031,"UNICAMP","UEC","156290","Comanthera nivea",NA,"L. Echternacht",-18.551694,-43.554056
10034,"UNICAMP","UEC","156287","Comanthera curralensis",NA,"L. Echternacht",-11.5975,-41.163333
10084,"UNICAMP","UEC","122447","Comanthera bisulcata",NA,"L. Echternacht",-17.015889,-43.340722
10141,"UNICAMP","UEC","45956","Comanthera dealbata",NA,"L. Echternacht",-16.55,-42.9
10171,"UNICAMP","UEC","27515","Comanthera giuliettiae",NA,"L. Echternacht",-13.016667,-41.4
10172,"UNICAMP","UEC","27472","Comanthera floccosa",NA,"H. N. Moldenke",-11.116667,-42.733333
10173,"UNICAMP","UEC","27489","Comanthera xeranthemoides",NA,"L. Echternacht",-13.016667,-41.4
10174,"UNICAMP","UEC","27474","Comanthera paepalophylla",NA,"L. R. Parra",-13.55,-41.95
10175,"UNICAMP","UEC","27490","Comanthera giuliettiae",NA,"L. Echternacht",-11.633333,-41.033333
10176,"UNICAMP","UEC","27466","Comanthera nivea",NA,"H. N. Moldenke",-13.55,-41.95
10821,"UESB","HUESB","2849","Comanthera xeranthemoides",NA,"A. M. Giulietti",-13.63,-47.479444
10833,"UFOP","OUPR","20363","Comanthera centauroides",NA,"L. Echternacht",-20.503333,-43.573722
10918,"Instituto de Botânica, IBT","SP","300717","Comanthera xeranthemoides",NA,"H. N. Moldenke",-12.85,-51.75
10975,"Instituto de Botânica, IBT","SP","161536","Comanthera floccosa",NA,"L. Echternacht",-11.116667,-42.733333
10976,"Instituto de Botânica, IBT","SP","161601","Comanthera centauroides",NA,"L. Echternacht",-13.016667,-41.4
10977,"Instituto de Botânica, IBT","SP","161581","Comanthera curralensis","harleyi","H. N. Moldenke",-11.583333,-41.2
10979,"Instituto de Botânica, IBT","SP","130209","Comanthera xeranthemoides",NA,"L. Echternacht",-12.85,-51.75
11043,"UnB","UB","8535","Comanthera euschemus",NA,"M. Trovó",-16.75,-47.666667
11044,"UnB","UB","8083","Comanthera euschemus",NA,"M. Trovó",-16.75,-47.666667
11051,"UnB","UB","4664","Comanthera euschemus",NA,"M. Trovó",-17,-48
11052,"UnB","UB","4644","Comanthera nivea",NA,"A. Oliveira",-18.25,-43.666667
11053,"UnB","UB","4655","Comanthera vernonioides",NA,"P. T. Sano",-18,-43
11056,"UnB","UB","4630","Comanthera vernonioides",NA,"P. T. Sano",-18.25,-43.666667
11057,"UnB","UB","4595","Comanthera bisulcata",NA,"M. T. C. Watanabe",-18,-43
11058,"UnB","UB","4587","Comanthera nivea",NA,"A. Oliveira",-18.25,-43.666667
11062,"UnB","UB","4554","Comanthera xeranthemoides",NA,"M. Trovó",-13.766667,-47.5
11076,"UnB","UB","3433","Comanthera aciphylla",NA,"L. R. Parra",-18.216667,-44.616667
11081,"UnB","UB","3248","Comanthera euschemus",NA,"M. Trovó",-17,-48
11084,"UnB","UB","3196","Comanthera euschemus",NA,"M. Trovó",-15.816667,-48.883333
11100,"FZB-BH","BHZB","9747","Comanthera centauroides",NA,"L. Echternacht",-19.020833,-43.724167
11101,"FZB-BH","BHZB","9753","Comanthera circinnata",NA,"L. Echternacht",-19.020833,-43.724167
11103,"FZB-BH","BHZB","9754","Comanthera circinnata",NA,"L. Echternacht",-19.020833,-43.724167
11105,"FZB-BH","BHZB","9760","Comanthera nitida",NA,"L. Echternacht",-19.020833,-43.724167
11110,"FZB-BH","BHZB","9092","Comanthera cipoensis",NA,"L. Echternacht",-19.035278,-43.694722
11111,"FZB-BH","BHZB","9093","Comanthera circinnata",NA,"L. Echternacht",-19.035278,-43.694722
11112,"FZB-BH","BHZB","9100","Comanthera circinnata",NA,"L. Echternacht",-19.033056,-43.717222
11113,"FZB-BH","BHZB","9101","Comanthera circinnata",NA,"L. Echternacht",-19.033056,-43.717222
11116,"FZB-BH","BHZB","8573","Comanthera nitida",NA,"L. Echternacht",-19.020833,-43.724167
11117,"FZB-BH","BHZB","8558","Comanthera aciphylla",NA,"L. Echternacht",-19.03,-43.700556
11118,"FZB-BH","BHZB","8572","Comanthera nivea",NA,"L. Echternacht",-19.018889,-43.719722
11130,"FZB-BH","BHZB","2234","Comanthera cipoensis",NA,"L. Echternacht",-19.257778,-43.553056
11156,"Universidade Estadual de Londrina, UEL","FUEL","48419","Comanthera nivea",NA,"L. Echternacht",-18.551694,-43.554056
11258,"IPA","IPA","27557","Comanthera giuliettiae","bahiensis","H. N. Moldenke",-11.633333,-41.033333
