"","501","351","352","312","430","152","668","391","392","708","381","549","589","311","390","232","233","541","272","748","667","581","587","230","550","502","469","470","270","669","828","906"
"501",0,0.781277179840788,0.771454701344531,0.763920510857433,0.509511968116503,0.649745141927223,0.620790701947284,0.743921871788369,0.709279882001468,0.659890745821347,0.374402949804187,0.648442057777387,0.384841403420605,0.547877611890327,0.694412653270463,0.651193217569137,1,0.374402949804187,1,0.691943678558679,0.615158596577334,0.374402949804187,1,0.374402949852435,1,0.374402949804187,0.384841403420605,0.415383398347307,0.42337337248044,1,0.66668348104665,0.374402949804187
"351",0.781277179840788,0,0.33070732036559,0.334078617971232,0.517511510379925,0.484144999216199,0.47357342783422,0.167845591138226,0.396739531529026,0.707774606915662,0.91217688443144,0.701934818550443,0.562554359665879,0.569803546381322,0.58797937018065,0.429110299105191,0.692221187086903,0.91217688443144,0.734853334688433,0.724989859856828,0.693454064256531,0.91217688443144,0.748334201087648,0.74833420110571,0.748334201087648,0.91217688443144,0.562554359665879,0.575168432766914,0.914709329831733,0.748334201087648,0.772362330782176,0.91217688443144
"352",0.771454701344531,0.33070732036559,0,0.260942122635626,0.440350549412525,0.40254841355435,0.473488245343859,0.381245679866745,0.323583551213207,0.695532941307924,0.908232894208936,0.689188322276762,0.54290940267266,0.503444183327452,0.663548314878163,0.458511925873203,0.679591566179764,0.908232894208936,0.663831219364589,0.714174734131416,0.679687595537065,0.908232894208936,0.735241514072827,0.735241514091828,0.735241514072827,0.908232894208936,0.54290940267266,0.556664057647574,0.910994326812413,0.735241514072827,0.763410188104277,0.908232894208936
"312",0.763920510857433,0.334078617971232,0.260942122635626,0,0.538484328088004,0.379612339206023,0.333859532472586,0.480062039353859,0.361189454904724,0.619648438152965,0.905207713382435,0.611050707812966,0.527841021697923,0.409563027620981,0.659832514013163,0.438520203366446,0.667762096974762,0.905207713382435,0.718871450231553,0.64473936806258,0.669128224222924,0.905207713382435,0.725077476592062,0.725077476611793,0.725077476592062,0.905207713382435,0.527841021697923,0.542502947716182,0.908151292891367,0.725077476592062,0.6977865276567,0.905207713382435
"430",0.509511968116503,0.517511510379925,0.440350549412525,0.538484328088004,0,0.431096522774521,0.387106515141012,0.441106950027067,0.436016944107372,0.496186266910285,0.693152134097334,0.482891724934527,0.268355120447331,0.319065947838812,0.395761437694917,0.433008169132861,0.768399864923082,0.693152134097334,0.707924606716225,0.534429628955029,0.445283402741637,0.693152134097334,0.74091625381137,0.693152134121,0.74091625381137,0.693152134097334,0.268355120447331,0.228222533194549,0.651497092355157,0.74091625381137,0.551021873228764,0.693152134097334
"152",0.649745141927223,0.484144999216199,0.40254841355435,0.379612339206023,0.431096522774521,0,0.49856609887763,0.438703015213318,0.354391429608588,0.615143750495782,0.859363221192083,0.603716301796596,0.37006957427296,0.460767234599036,0.60285184157693,0.207931647600472,0.551308789402188,0.859363221192083,0.728028408958963,0.647610914900373,0.570987500190863,0.859363221192083,0.631811512428581,0.556853656572796,0.631811512428581,0.859363221192083,0.37006957427296,0.39752677958617,0.865746646446784,0.631811512428581,0.670111054932525,0.859363221192083
"668",0.620790701947284,0.47357342783422,0.473488245343859,0.333859532472586,0.387106515141012,0.49856609887763,0,0.521798201768853,0.422800021744346,0.428094541553171,0.77594431134206,0.452917736201359,0.361541568320402,0.167151102583163,0.519107314054638,0.498745080780381,0.72015904858919,0.77594431134206,0.792586031424208,0.504514951888597,0.516695177715177,0.77594431134206,0.73129418298893,0.731294183008215,0.73129418298893,0.77594431134206,0.361541568320402,0.326348123350071,0.740750866371729,0.73129418298893,0.562277322853794,0.77594431134206
"391",0.743921871788369,0.167845591138226,0.381245679866745,0.480062039353859,0.441106950027067,0.438703015213318,0.521798201768853,0,0.341678426475394,0.699685325705871,0.8971777200379,0.692916327166126,0.534247918953098,0.544793317722414,0.563912698202095,0.374729134487438,0.723016732407653,0.8971777200379,0.740541231836401,0.719444352428883,0.682800740493488,0.8971777200379,0.744514591594227,0.697573195293743,0.744514591594227,0.8971777200379,0.534247918953098,0.549430398011406,0.900632045881818,0.744514591594227,0.738819231070536,0.8971777200379
"392",0.709279882001468,0.396739531529026,0.323583551213207,0.361189454904724,0.436016944107372,0.354391429608588,0.422800021744346,0.341678426475394,0,0.629372061203646,0.883268026159752,0.619743675169131,0.418559763982071,0.388182779445822,0.517545389860763,0.28882228697832,0.691611776326643,0.883268026159752,0.738235972655573,0.657112158060185,0.592547908140355,0.883268026159752,0.648043649771781,0.648043649797041,0.648043649771781,0.883268026159752,0.418559763982071,0.440635463884752,0.887700020823887,0.648043649771781,0.717298839791891,0.883268026159752
