"id","institutioncode","collectioncode","catalognumber","gen_sp","subspecies","identifiedby","latitude","longitude","id_grid"
2708,"UNICAMP","UEC","143946","Marcetia_eimeariana",NA,"AKA Santos",-13.370833,-41.884722,351
2713,"UNICAMP","UEC","143938","Marcetia_harleyi",NA,"AKA Santos",-13.424444,-41.754722,351
2719,"UNICAMP","UEC","134311","Marcetia_formosa",NA,"AKA Santos",-13.524722,-41.961667,391
2722,"UNICAMP","UEC","134309","Marcetia_formosa",NA,"AKA Santos",-13.394167,-41.868333,351
2724,"UNICAMP","UEC","134302","Marcetia_harleyi",NA,"AKA Santos",-13.370556,-41.884722,351
2726,"UNICAMP","UEC","134317","Marcetia_viscida",NA,"AKA Santos",-13.519444,-41.943889,391
2728,"UNICAMP","UEC","134288","Marcetia_nummularia",NA,"AKA Santos",-13.514444,-41.948333,391
2731,"UNICAMP","UEC","134313","Marcetia_formosa",NA,"AKA Santos",-13.519167,-41.939722,391
2733,"UNICAMP","UEC","134303","Marcetia_nummularia",NA,"AKA Santos",-13.526389,-41.966667,391
2734,"UNICAMP","UEC","134310","Marcetia_viscida",NA,"AKA Santos",-13.396389,-41.8625,351
2741,"UNICAMP","UEC","122853","Marcetia_taxifolia",NA,"AKA Santos",-17.000444,-43.345,589
2745,"UNICAMP","UEC","122184","Marcetia_nummularia",NA,"AKA Santos",-13.515389,-41.947694,391
2782,"UNICAMP","UEC","109494","Marcetia_canescens",NA,"AB Martins",-11.383333,-40.75,233
2788,"UNICAMP","UEC","105368","Marcetia_lychnophoroides",NA,"AB Martins",-13.7,-41.3,392
2791,"UNICAMP","UEC","105330","Marcetia_harleyi",NA,"AB Martins",-13.5,-41.983333,391
2795,"UNICAMP","UEC","104335","Marcetia_taxifolia",NA,"RC Seco",-13.55,-41.95,391
2801,"UNICAMP","UEC","105391","Marcetia_formosa",NA,"AB Martins",-13.466667,-41.833333,351
2802,"UNICAMP","UEC","105338","Marcetia_taxifolia",NA,"AB Martins",-13.283333,-41.866667,351
2814,"UNICAMP","UEC","105360","Marcetia_harleyi",NA,"AB Martins",-13.3,-41.883333,351
2823,"UNICAMP","UEC","105333","Marcetia_formosa",NA,"AB Martins",-13.533333,-41.933333,391
2824,"UNICAMP","UEC","104239","Marcetia_acerosa",NA,"JJ Wurdack",-18.183333,-43.616667,668
2838,"UNICAMP","UEC","105105","Marcetia_hatschbachii",NA,"AB Martins",-16.55,-42.9,589
2844,"UNICAMP","UEC","94429","Marcetia_harleyi",NA,"AB Martins",-11.583333,-41.216667,232
2856,"UNICAMP","UEC","73137","Marcetia_taxifolia",NA,"AB Martins",-13.533333,-41.966667,391
2883,"UNICAMP","UEC","54267","Marcetia_taxifolia",NA,"RC Seco",-13.6,-41.833333,391
2911,"UNICAMP","UEC","39379","Marcetia_taxifolia",NA,"AB Martins",-18.516667,-43.916667,708
2914,"UNICAMP","UEC","39300","Marcetia_taxifolia",NA,"AB Martins",-18.516667,-43.916667,708
2926,"UNICAMP","UEC","35892","Marcetia_taxifolia",NA,"JJ Wurdack",-13.55,-41.95,391
2929,"UNICAMP","UEC","35888","Marcetia_taxifolia",NA,"RC Seco",-13.55,-41.95,391
