"","708","391","748","668","352","667","351","588","501","382","271","823","908","581","589","867","788","422","461","906","669","392","312","549","541","430","311","828","782"
"708",0,0.837917927645026,0.515940872424182,0.165520732241287,0.837917927645026,0.653935373276766,0.837917927645026,0.812157038950548,0.848548594147592,0.83791792762323,0.812157038950548,0.765916461204969,0.812157038950548,0.83791792762323,0.534918398492049,0.837917927645026,0.812157038950548,0.83791792767772,0.97505848668331,0.812157038950548,0.48788345488517,0.812157038950548,0.837917927645026,0.812157038988438,0.97505848668331,0.812157038950548,0.812157038950548,0.812157038950548,0.837917927645026
"391",0.837917927645026,0,0.645387686812796,0.710619052748622,0,0.628035167540094,0,0.458322816069819,0.651546379251427,0.511024810279484,0.458322816069819,0.275831195445162,0.458322816069819,0.511024810279484,0.69897873706798,0,0.458322816069819,0.626618054167372,0.458322815985323,0.458322816069819,0.930576745396444,0.458322816069819,0,0.941344194661295,0.458322815985323,0.458322816069819,0.458322816069819,0.458322816069819,0
"748",0.515940872424182,0.645387686812796,0,0.4140173447681,0.645387686812796,0.646119494711179,0.645387686812796,0.807914600805788,0.453302287600245,0.645387686786966,0.807914600805788,0.687585381693506,0.807914600805788,0.645387686786966,0.524414518465668,0.645387686812796,0.807914600805788,0.645387686851542,0.807914600775825,0.807914600805788,0.657630503120482,0.807914600805788,0.645387686812796,0.807914600844534,0.807914600775825,0.807914600805788,0.807914600805788,0.807914600805788,0.645387686812796
"668",0.165520732241287,0.710619052748622,0.4140173447681,0,0.710619052748622,0.711216243694804,0.710619052748622,0.843248943409825,0.737071220503951,0.710619052727543,0.843248943409825,0.600395728963681,0.843248943409825,0.710619052727543,0.611899045725596,0.710619052748622,0.843248943409825,0.71061905278024,0.843248943385374,0.843248943409825,0.572649360425455,0.843248943409825,0.710619052748622,0.843248943441444,0.843248943385374,0.843248943409825,0.843248943409825,0.843248943409825,0.710619052748622
"352",0.837917927645026,0,0.645387686812796,0.710619052748622,0,0.628035167540094,0,0.458322816069819,0.651546379251427,0.511024810279484,0.458322816069819,0.275831195445162,0.458322816069819,0.511024810279484,0.69897873706798,0,0.458322816069819,0.626618054167372,0.458322815985323,0.458322816069819,0.930576745396444,0.458322816069819,0,0.941344194661295,0.458322815985323,0.458322816069819,0.458322816069819,0.458322816069819,0
"667",0.653935373276766,0.628035167540094,0.646119494711179,0.711216243694804,0.628035167540094,0,0.628035167540094,0.457202653654401,0.915224512251597,0.88970528786489,0.457202653654401,0.705153958031464,0.457202653654401,0.88970528786489,0.255905575277165,0.628035167540094,0.457202653654401,0.628035167615123,0.942761307975994,0.457202653654401,0.667840251431953,0.457202653654401,0.628035167540094,0.457202653763889,0.942761307975994,0.457202653654401,0.457202653654401,0.457202653654401,0.628035167540094
"351",0.837917927645026,0,0.645387686812796,0.710619052748622,0,0.628035167540094,0,0.458322816069819,0.651546379251427,0.511024810279484,0.458322816069819,0.275831195445162,0.458322816069819,0.511024810279484,0.69897873706798,0,0.458322816069819,0.626618054167372,0.458322815985323,0.458322816069819,0.930576745396444,0.458322816069819,0,0.941344194661295,0.458322815985323,0.458322816069819,0.458322816069819,0.458322816069819,0
"588",0.812157038950548,0.458322816069819,0.807914600805788,0.843248943409825,0.458322816069819,0.457202653654401,0.458322816069819,0,0.894703560932856,0.852240461272457,0,0.60773428125865,0,0.852240461272457,0.59610752082989,0.458322816069819,0,0.941344194661295,0.916645632055142,0,0.913448686199357,0,0.458322816069819,0.91440530741829,0.916645632055142,0,0,0,0.458322816069819
"501",0.848548594147592,0.651546379251427,0.453302287600245,0.737071220503951,0.651546379251427,0.915224512251597,0.651546379251427,0.894703560932856,0,0.351355776382442,0.894703560932856,0.710123969076878,0.894703560932856,0.351355776382442,0.768626945960264,0.651546379251427,0.894703560932856,0.727848748751456,0.648644223549048,0.894703560932856,0.943736070496407,0.894703560932856,0.651546379251427,0.957246859431508,0.648644223549048,0.894703560932856,0.894703560932856,0.894703560932856,0.651546379251427
"382",0.83791792762323,0.511024810279484,0.645387686786966,0.710619052727543,0.511024810279484,0.88970528786489,0.511024810279484,0.852240461272457,0.351355776382442,0,0.852240461272457,0.619050770290377,0.852240461272457,0,0.6989787370275,0.511024810279484,0.852240461272457,0.626618054186049,0.45832281602478,0.852240461272457,0.930576745398627,0.852240461272457,0.511024810279484,0.941344194664229,0.45832281602478,0.852240461272457,0.852240461272457,0.852240461272457,0.511024810279484
"271",0.812157038950548,0.458322816069819,0.807914600805788,0.843248943409825,0.458322816069819,0.457202653654401,0.458322816069819,0,0.894703560932856,0.852240461272457,0,0.60773428125865,0,0.852240461272457,0.59610752082989,0.458322816069819,0,0.941344194661295,0.916645632055142,0,0.913448686199357,0,0.458322816069819,0.91440530741829,0.916645632055142,0,0,0,0.458322816069819
"823",0.765916461204969,0.275831195445162,0.687585381693506,0.600395728963681,0.275831195445162,0.705153958031464,0.275831195445162,0.60773428125865,0.710123969076878,0.619050770290377,0.60773428125865,0,0.60773428125865,0.619050770290377,0.751565067066543,0.275831195445162,0.60773428125865,0.704030652190414,0.607734281197461,0.60773428125865,0.823835657170106,0.60773428125865,0.275831195445162,0.953505195832033,0.607734281197461,0.60773428125865,0.60773428125865,0.60773428125865,0.275831195445162
"908",0.812157038950548,0.458322816069819,0.807914600805788,0.843248943409825,0.458322816069819,0.457202653654401,0.458322816069819,0,0.894703560932856,0.852240461272457,0,0.60773428125865,0,0.852240461272457,0.59610752082989,0.458322816069819,0,0.941344194661295,0.916645632055142,0,0.913448686199357,0,0.458322816069819,0.91440530741829,0.916645632055142,0,0,0,0.458322816069819
"581",0.83791792762323,0.511024810279484,0.645387686786966,0.710619052727543,0.511024810279484,0.88970528786489,0.511024810279484,0.852240461272457,0.351355776382442,0,0.852240461272457,0.619050770290377,0.852240461272457,0,0.6989787370275,0.511024810279484,0.852240461272457,0.626618054186049,0.45832281602478,0.852240461272457,0.930576745398627,0.852240461272457,0.511024810279484,0.941344194664229,0.45832281602478,0.852240461272457,0.852240461272457,0.852240461272457,0.511024810279484
"589",0.534918398492049,0.69897873706798,0.524414518465668,0.611899045725596,0.69897873706798,0.255905575277165,0.69897873706798,0.59610752082989,0.768626945960264,0.6989787370275,0.59610752082989,0.751565067066543,0.59610752082989,0.6989787370275,0,0.69897873706798,0.59610752082989,0.698978737128699,0.953678246280176,0.59610752082989,0.719637446162316,0.59610752082989,0.69897873706798,0.59610752091136,0.953678246280176,0.59610752082989,0.59610752082989,0.59610752082989,0.69897873706798
"867",0.837917927645026,0,0.645387686812796,0.710619052748622,0,0.628035167540094,0,0.458322816069819,0.651546379251427,0.511024810279484,0.458322816069819,0.275831195445162,0.458322816069819,0.511024810279484,0.69897873706798,0,0.458322816069819,0.626618054167372,0.458322815985323,0.458322816069819,0.930576745396444,0.458322816069819,0,0.941344194661295,0.458322815985323,0.458322816069819,0.458322816069819,0.458322816069819,0
"788",0.812157038950548,0.458322816069819,0.807914600805788,0.843248943409825,0.458322816069819,0.457202653654401,0.458322816069819,0,0.894703560932856,0.852240461272457,0,0.60773428125865,0,0.852240461272457,0.59610752082989,0.458322816069819,0,0.941344194661295,0.916645632055142,0,0.913448686199357,0,0.458322816069819,0.91440530741829,0.916645632055142,0,0,0,0.458322816069819
"422",0.83791792767772,0.626618054167372,0.645387686851542,0.71061905278024,0.626618054167372,0.628035167615123,0.626618054167372,0.941344194661295,0.727848748751456,0.626618054186049,0.941344194661295,0.704030652190414,0.941344194661295,0.626618054186049,0.698978737128699,0.626618054167372,0.941344194661295,0,0.458322815926138,0.941344194661295,0.720077666820729,0.941344194661295,0.626618054167372,0.458322816119897,0.458322815926138,0.941344194661295,0.941344194661295,0.941344194661295,0.626618054167372
