gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedMedia	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	recordedByID	identifiedByID
2991375315																										BRA:UFMG:BHCB:174663									pt	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			2020-12-11 11:31:54-03								BHCB - Herbário da Universidade Federal de Minas Gerais							Collection					Universidade Federal de Minas Gerais	BHCB	BHCB - Herbário da Universidade Federal de Minas Gerais	Universidade Federal de Minas Gerais	PreservedSpecimen				BRA:UFMG:BHCB:174663	174663	237	Vale, AA; Dittrich, VAO; Vale, JA																																	2013	02	12												Southern America				Brasil		Minas Gerais		São Gonçalo do Rio Preto	Arredores do Parque Estadual do Rio Preto, Pico Dois Irmãos.		1671	1671									-18.2122220000000006	-43.3086109999999991						-43.308611	-18.212222																																														Minaria								Plantae	Dicotyledon			Apocynaceae	Minaria													
2991374308																										BRA:UFMG:BHCB:86289									pt	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			2020-12-11 11:31:54-03								BHCB - Herbário da Universidade Federal de Minas Gerais							Collection					Universidade Federal de Minas Gerais	BHCB	BHCB - Herbário da Universidade Federal de Minas Gerais	Universidade Federal de Minas Gerais	PreservedSpecimen				BRA:UFMG:BHCB:86289	86289	1258	Viana, PL; Mota, NFO; Salino, A; Rai, G do																	Erva com látex branco. Flores cor creme.; Campo limpo de altitude.																2003	12	05												Southern America				Brasil		Minas Gerais		São Gonçalo do Rio Preto	Parque Estadual do Rio Preto		1500	1500																																																			2008-04												Minaria campanuliflora								Plantae	Dicotyledon			Apocynaceae	Minaria		campanuliflora				Rapini							
2991373305																										BRA:UFMG:BHCB:86770									pt	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			2020-12-11 11:31:54-03								BHCB - Herbário da Universidade Federal de Minas Gerais							Collection					Universidade Federal de Minas Gerais	BHCB	BHCB - Herbário da Universidade Federal de Minas Gerais	Universidade Federal de Minas Gerais	PreservedSpecimen				BRA:UFMG:BHCB:86770	86770	1195	Viana, PL; Sobral, M; Mota, RC da; Leite, FSF; Lorenz, AP																	Erva. Flores brancas.; Campo limpo.																2003	10	30												Southern America				Brasil		Minas Gerais		São Gonçalo do Rio Preto	Parque Estadual do Rio Preto		1500	1500																																																			2006-07												Minaria campanuliflora								Plantae	Dicotyledon			Apocynaceae	Minaria		campanuliflora				Rapini							
2991371310																										BRA:UFMG:BHCB:107833									pt	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			2020-12-11 11:31:54-03								BHCB - Herbário da Universidade Federal de Minas Gerais							Collection					Universidade Federal de Minas Gerais	BHCB	BHCB - Herbário da Universidade Federal de Minas Gerais	Universidade Federal de Minas Gerais	PreservedSpecimen				BRA:UFMG:BHCB:107833	107833	2767	Viana, PL; Mota, NFO; Teles, AM; Batista, JAN; Mota, RC da																	Flores creme. Látex branco.; Campo rupestre.																2007	03	21												Southern America				Brasil		Minas Gerais		São Gonçalo do Rio Preto	Parque Estadual do Rio Preto		1450	1450									-18.1999999999999993	-43.3166670000000025						-43.316667	-18.2																																		2008												Minaria parva								Plantae	Dicotyledon			Apocynaceae	Minaria		parva				Rapini							
2991371302																										BRA:UFMG:BHCB:83680									pt	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			2020-12-11 11:31:54-03								BHCB - Herbário da Universidade Federal de Minas Gerais							Collection					Universidade Federal de Minas Gerais	BHCB	BHCB - Herbário da Universidade Federal de Minas Gerais	Universidade Federal de Minas Gerais	PreservedSpecimen				BRA:UFMG:BHCB:83680	83680	2640	Magalhães, GM																	Herbácea. Flor castanho-escura.; Campo úmido.																1942	11	20												Southern America				Brasil		Minas Gerais		Caeté	Serra do Córrego das Congonhas																																																						2008												Minaria polygaloides								Plantae	Dicotyledon			Apocynaceae	Minaria		polygaloides				T.U.P.Konno & Rapini							
2991370311																										BRA:UFMG:BHCB:107819									pt	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			2020-12-11 11:31:54-03								BHCB - Herbário da Universidade Federal de Minas Gerais							Collection					Universidade Federal de Minas Gerais	BHCB	BHCB - Herbário da Universidade Federal de Minas Gerais	Universidade Federal de Minas Gerais	PreservedSpecimen				BRA:UFMG:BHCB:107819	107819	2753	Viana, PL; Mota, NFO; Teles, AM; Batista, JAN; Mota, RC da																	Densos arbustos com flores cremes. Látex branco.; Campo rupestre.																2007	03	21												Southern America				Brasil		Minas Gerais		São Gonçalo do Rio Preto	Parque Estadual do Rio Preto		1450	1450									-18.1999999999999993	-43.3166670000000025						-43.316667	-18.2																																														Minaria refractifolia								Plantae	Dicotyledon			Apocynaceae	Minaria		refractifolia				Schum.							
2991370306																										BRA:UFMG:BHCB:88094									pt	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			2020-12-11 11:31:54-03								BHCB - Herbário da Universidade Federal de Minas Gerais							Collection					Universidade Federal de Minas Gerais	BHCB	BHCB - Herbário da Universidade Federal de Minas Gerais	Universidade Federal de Minas Gerais	PreservedSpecimen				BRA:UFMG:BHCB:88094	88094	1577	Viana, PL; Mota, NFO; Melo, PHA de; Morais, PO																	Flores de coloração creme, com aroma fétido. Frutos imaturos verdes.																2004	04	02												Southern America				Brasil		Minas Gerais		São Gonçalo do Rio Preto	Parque Estadual do Rio Preto		1450	1450									-18.2070280000000011	-43.3334440000000001						-43.333444	-18.207028																																		2008-04												Minaria ditassoides								Plantae	Dicotyledon			Apocynaceae	Minaria		ditassoides				T.U.P.Konno & Rapini							
2991369327																										BRA:UFMG:BHCB:151713									pt	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			2020-12-11 11:31:54-03								BHCB - Herbário da Universidade Federal de Minas Gerais							Collection					Universidade Federal de Minas Gerais	BHCB	BHCB - Herbário da Universidade Federal de Minas Gerais	Universidade Federal de Minas Gerais	PreservedSpecimen				BRA:UFMG:BHCB:151713	151713	s.n.	Mendes, MS																	Trepadeira.; Formação campestre sobre quartzito.																2010	04	22												Southern America				Brasil		Minas Gerais		Rio Acima	Rio do Peixe, Região Nova Quartzito, bacia do córrego Volta Grande.		1244	1368									-20.1111110000000011	-43.8933329999999984						-43.893333	-20.111111																																														Minaria acerosa								Plantae	Dicotyledon			Apocynaceae	Minaria		acerosa				T.U.P.Konno & Rapini							
2991369319																										BRA:UFMG:BHCB:127134									pt	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			2020-12-11 11:31:54-03								BHCB - Herbário da Universidade Federal de Minas Gerais							Collection					Universidade Federal de Minas Gerais	BHCB	BHCB - Herbário da Universidade Federal de Minas Gerais	Universidade Federal de Minas Gerais	PreservedSpecimen				BRA:UFMG:BHCB:127134	127134	3513	Mota, RC da; Santos, LM; Arruda, L																	Erva, corolas creme.; Campo rupestre laterítico.																2008	07	17												Southern America				Brasil		Minas Gerais		Sabará	Mina do Segredão		1200	1200									-19.8333329999999997	-43.7666669999999982						-43.766667	-19.833333																																		2009-01												Minaria acerosa								Plantae	Dicotyledon			Apocynaceae	Minaria		acerosa				T.U.P.Konno & Rapini							
2991369305																										BRA:UFMG:BHCB:88131									pt	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			2020-12-11 11:31:54-03								BHCB - Herbário da Universidade Federal de Minas Gerais							Collection					Universidade Federal de Minas Gerais	BHCB	BHCB - Herbário da Universidade Federal de Minas Gerais	Universidade Federal de Minas Gerais	PreservedSpecimen				BRA:UFMG:BHCB:88131	88131	1617	Viana, PL; Mota, NFO; Melo, PHA de; Morais, PO																	Trepadeira, flores amarelas e látex branco abundante.; Vegetação rupestre.																2004	04	03												Southern America				Brasil		Minas Gerais		São Gonçalo do Rio Preto	Parque Estadual do Rio Preto, Próximo a Lapa do Anísio.		1320	1320									-18.2011110000000009	-43.3388059999999982						-43.338806	-18.201111																																		2006-08												Minaria decussata								Plantae	Dicotyledon			Apocynaceae	Minaria		decussata				T.U.P.Konno & Rapini							
2991368322																										BRA:UFMG:BHCB:195943									pt	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			2020-12-11 11:31:54-03								BHCB - Herbário da Universidade Federal de Minas Gerais							Collection					Universidade Federal de Minas Gerais	BHCB	BHCB - Herbário da Universidade Federal de Minas Gerais	Universidade Federal de Minas Gerais	PreservedSpecimen				BRA:UFMG:BHCB:195943	195943	50	Júlio, JL; Alvarenga, APS; Lima, RM; Rocha, ABS																	Rupícola.; Campo rupestre sobre rochas.																2019	06	01												Southern America				Brasil		Minas Gerais		Nova União	Altamira de Cima, Trilha para parte alta da Cachoeira Alta.		1350	1350									-19.5155560000000001	-43.5722219999999965						-43.572222	-19.515556																																		2019-06												Minaria decussata								Plantae	Dicotyledon			Apocynaceae	Minaria		decussata				T.U.P.Konno & Rapini							
2991368301																										BRA:UFMG:BHCB:83580									pt	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			2020-12-11 11:31:54-03								BHCB - Herbário da Universidade Federal de Minas Gerais							Collection					Universidade Federal de Minas Gerais	BHCB	BHCB - Herbário da Universidade Federal de Minas Gerais	Universidade Federal de Minas Gerais	PreservedSpecimen				BRA:UFMG:BHCB:83580	83580	4440A	Magalhães, GM																	Subarbusto. Flor alva.; Campo.																1943	11	11												Southern America				Brasil		Minas Gerais		Betim	Serra do Rola Moça																																																						2006-08												Minaria monocoronata								Plantae	Dicotyledon			Apocynaceae	Minaria		monocoronata				Rapini							
2991367329																										BRA:UFMG:BHCB:151714									pt	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			2020-12-11 11:31:54-03								BHCB - Herbário da Universidade Federal de Minas Gerais							Collection					Universidade Federal de Minas Gerais	BHCB	BHCB - Herbário da Universidade Federal de Minas Gerais	Universidade Federal de Minas Gerais	PreservedSpecimen				BRA:UFMG:BHCB:151714	151714	s.n.	Mendes, MS																	Trepadeira.; Formação de canga.																2010	04	15												Southern America				Brasil		Minas Gerais		Rio Acima	Rio do Peixe, Região da Mina de Capitão do Mato.		1327	1430									-20.1283330000000014	-43.9119439999999983						-43.911944	-20.128333																																														Minaria decussata								Plantae	Dicotyledon			Apocynaceae	Minaria		decussata				T.U.P.Konno & Rapini							
2991367320																										BRA:UFMG:BHCB:107830									pt	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			2020-12-11 11:31:54-03								BHCB - Herbário da Universidade Federal de Minas Gerais							Collection					Universidade Federal de Minas Gerais	BHCB	BHCB - Herbário da Universidade Federal de Minas Gerais	Universidade Federal de Minas Gerais	PreservedSpecimen				BRA:UFMG:BHCB:107830	107830	2764	Viana, PL; Mota, NFO; Teles, AM; Batista, JAN; Mota, RC da																	Flores cremes, fétidas, látex branco.; Campo rupestre.																2007	03	21												Southern America				Brasil		Minas Gerais		São Gonçalo do Rio Preto	Parque Estadual do Rio Preto		1450	1450									-18.1999999999999993	-43.3166670000000025						-43.316667	-18.2																																		2008												Minaria ditassoides								Plantae	Dicotyledon			Apocynaceae	Minaria		ditassoides				T.U.P.Konno & Rapini							
2991367312																										BRA:UFMG:BHCB:89078									pt	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			2020-12-11 11:31:54-03								BHCB - Herbário da Universidade Federal de Minas Gerais							Collection					Universidade Federal de Minas Gerais	BHCB	BHCB - Herbário da Universidade Federal de Minas Gerais	Universidade Federal de Minas Gerais	PreservedSpecimen				BRA:UFMG:BHCB:89078	89078	259	Costa, FN; Sano, PT																	Arbusto latescente, ca. 50 cm alt. Cálice verde. Pétalas amarelas.; Fenda de rocha.																2001	05	01												Southern America				Brasil		Minas Gerais		Diamantina	Estrada para Guinda - São João da Chapada, ca. 10 km depois da entrada para Guinda.																																																						2006-08												Minaria decussata								Plantae	Dicotyledon			Apocynaceae	Minaria		decussata				T.U.P.Konno & Rapini							
2991367311																										BRA:UFMG:BHCB:86288									pt	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			2020-12-11 11:31:54-03								BHCB - Herbário da Universidade Federal de Minas Gerais							Collection					Universidade Federal de Minas Gerais	BHCB	BHCB - Herbário da Universidade Federal de Minas Gerais	Universidade Federal de Minas Gerais	PreservedSpecimen				BRA:UFMG:BHCB:86288	86288	1261	Viana, PL; Mota, NFO; Salino, A; Rai, G do																	Erva com látex branco. Flores cor creme.; Campo limpo de altitude.																2003	12	05												Southern America				Brasil		Minas Gerais		São Gonçalo do Rio Preto	Parque Estadual do Rio Preto		1400	1400																																																			2008-04												Minaria parva								Plantae	Dicotyledon			Apocynaceae	Minaria		parva				Rapini							
2991367305																										BRA:UFMG:BHCB:80914									pt	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			2020-12-11 11:31:54-03								BHCB - Herbário da Universidade Federal de Minas Gerais							Collection					Universidade Federal de Minas Gerais	BHCB	BHCB - Herbário da Universidade Federal de Minas Gerais	Universidade Federal de Minas Gerais	PreservedSpecimen				BRA:UFMG:BHCB:80914	80914	4271	Magalhães, GM																	Subarbusto 0,3m, flor amarelada.; Campo.																														Southern America				Brasil		Minas Gerais			Serra do Cipó, Km 130.																																																						2008-04												Minaria micromeria								Plantae	Dicotyledon			Apocynaceae	Minaria		micromeria				Rapini							
2991366306																										BRA:UFMG:BHCB:86291									pt	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			2020-12-11 11:31:54-03								BHCB - Herbário da Universidade Federal de Minas Gerais							Collection					Universidade Federal de Minas Gerais	BHCB	BHCB - Herbário da Universidade Federal de Minas Gerais	Universidade Federal de Minas Gerais	PreservedSpecimen				BRA:UFMG:BHCB:86291	86291	1284	Viana, PL; Mota, NFO; Salino, A; Rai, G do																	Erva terrestre com flores brancas.; Campo limpo arenoso.																2003	12	05												Southern America				Brasil		Minas Gerais		São Gonçalo do Rio Preto	Parque Estadual do Rio Preto, Subida para Pico Dois Irmãos.		1500	1500																																																			2008-04												Minaria ditassoides								Plantae	Dicotyledon			Apocynaceae	Minaria		ditassoides				T.U.P.Konno & Rapini							
2991364304																										BRA:UFMG:BHCB:83689									pt	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			2020-12-11 11:31:54-03								BHCB - Herbário da Universidade Federal de Minas Gerais							Collection					Universidade Federal de Minas Gerais	BHCB	BHCB - Herbário da Universidade Federal de Minas Gerais	Universidade Federal de Minas Gerais	PreservedSpecimen				BRA:UFMG:BHCB:83689	83689	3490	Markgraf, F; Brade, AC; Barreto, HLM																	Entre pedras.																1938	11	12												Southern America				Brasil		Minas Gerais		Grão Mogol	Serra de Grão Mogol		1150	1150																																																			2006-08												Minaria ditassoides								Plantae	Dicotyledon			Apocynaceae	Minaria		ditassoides				T.U.P.Konno & Rapini							
2991363307																										BRA:UFMG:BHCB:108691									pt	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			2020-12-11 11:31:54-03								BHCB - Herbário da Universidade Federal de Minas Gerais							Collection					Universidade Federal de Minas Gerais	BHCB	BHCB - Herbário da Universidade Federal de Minas Gerais	Universidade Federal de Minas Gerais	PreservedSpecimen				BRA:UFMG:BHCB:108691	108691	2584	Wanderley, MGL; Mota, NFO; Viana, PL; Giorni, VT																																	2007	05	23												Southern America				Brasil		Minas Gerais		São Gonçalo do Rio Preto	Parque Estadual do Rio Preto, Subida para o Pico Dois Irmãos. Na base do pico.																																																																		Minaria campanuliflora								Plantae	Dicotyledon			Apocynaceae	Minaria		campanuliflora				Rapini							
2991363303																										BRA:UFMG:BHCB:84547									pt	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			2020-12-11 11:31:54-03								BHCB - Herbário da Universidade Federal de Minas Gerais							Collection					Universidade Federal de Minas Gerais	BHCB	BHCB - Herbário da Universidade Federal de Minas Gerais	Universidade Federal de Minas Gerais	PreservedSpecimen				BRA:UFMG:BHCB:84547	84547	53545	Harley, RM; Giulietti, AM; Oliveira, RP; Zanin, A; Silva, MM																	Erva ereta, ramificada. Folhas rígidas. Sépalas verdes, corola e corona creme-esverdeado, ginostégio amarelo-esverdeado.; Campos gerais (cerrado sem árvores). Solo vermelho, plano.																1999	03	20												Southern America				Brasil		Bahia		Jussiape	Na estrada para Capão da Volta, de Jussiape.		1300	1300									-13.4480559999999993	-41.5058330000000026						-41.505833	-13.448056																																		2006-08												Minaria acerosa								Plantae	Dicotyledon			Apocynaceae	Minaria		acerosa				T.U.P.Konno & Rapini							
2991362308																										BRA:UFMG:BHCB:88180									pt	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			2020-12-11 11:31:54-03								BHCB - Herbário da Universidade Federal de Minas Gerais							Collection					Universidade Federal de Minas Gerais	BHCB	BHCB - Herbário da Universidade Federal de Minas Gerais	Universidade Federal de Minas Gerais	PreservedSpecimen				BRA:UFMG:BHCB:88180	88180	1670	Viana, PL; Mota, NFO; Melo, PHA de; Morais, PO																	Flores amarelas.; Campo rupestre.																2004	04	02												Southern America				Brasil		Minas Gerais		São Gonçalo do Rio Preto	Parque Estadual do Rio Preto		1510	1510									-18.2314439999999998	-43.3288610000000034						-43.328861	-18.231444																																		2006-08												Minaria acerosa								Plantae	Dicotyledon			Apocynaceae	Minaria		acerosa				T.U.P.Konno & Rapini							
2991362303																										BRA:UFMG:BHCB:83158									pt	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			2020-12-11 11:31:54-03								BHCB - Herbário da Universidade Federal de Minas Gerais							Collection					Universidade Federal de Minas Gerais	BHCB	BHCB - Herbário da Universidade Federal de Minas Gerais	Universidade Federal de Minas Gerais	PreservedSpecimen				BRA:UFMG:BHCB:83158	83158	4450	Magalhães, GM																	Subabusto. Flor amarelo pálido.; Campo arenoso.																1944	04	22												Southern America				Brasil		Minas Gerais		Sacramento	Serra do Sacramento																																																						2006-08												Minaria acerosa								Plantae	Dicotyledon			Apocynaceae	Minaria		acerosa				T.U.P.Konno & Rapini							
2991361310																										BRA:UFMG:BHCB:100577									pt	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			2020-12-11 11:31:54-03								BHCB - Herbário da Universidade Federal de Minas Gerais							Collection					Universidade Federal de Minas Gerais	BHCB	BHCB - Herbário da Universidade Federal de Minas Gerais	Universidade Federal de Minas Gerais	PreservedSpecimen				BRA:UFMG:BHCB:100577	100577	49	Vidal, CV																	Herbáceo.; Campo rupestre.																2006	04	13												Southern America				Brasil		Minas Gerais		Grão Mogol	Parque Estadual de Grão Mogol																																																						2008-04												Minaria cordata								Plantae	Dicotyledon			Apocynaceae	Minaria		cordata				Rapini							
2991361309																										BRA:UFMG:BHCB:88098									pt	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			2020-12-11 11:31:54-03								BHCB - Herbário da Universidade Federal de Minas Gerais							Collection					Universidade Federal de Minas Gerais	BHCB	BHCB - Herbário da Universidade Federal de Minas Gerais	Universidade Federal de Minas Gerais	PreservedSpecimen				BRA:UFMG:BHCB:88098	88098	1581	Viana, PL; Mota, NFO; Melo, PHA de; Morais, PO																	Flores creme.; Campo rupestre.																2004	04	02												Southern America				Brasil		Minas Gerais		São Gonçalo do Rio Preto	Parque Estadual do Rio Preto, Próximo a riacho.		1538	1538									-18.2071390000000015	-43.3157500000000013						-43.31575	-18.207139																																		2008-04												Minaria parva								Plantae	Dicotyledon			Apocynaceae	Minaria		parva				Rapini							
2991360316																										BRA:UFMG:BHCB:117744									pt	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			2020-12-11 11:31:54-03								BHCB - Herbário da Universidade Federal de Minas Gerais							Collection					Universidade Federal de Minas Gerais	BHCB	BHCB - Herbário da Universidade Federal de Minas Gerais	Universidade Federal de Minas Gerais	PreservedSpecimen				BRA:UFMG:BHCB:117744	117744	682	Carmo, FF																	Fendas e depressões. Afloramento de canga.																2007	07	02												Southern America				Brasil		Minas Gerais		Moeda	Marinho da Serra, C1.		1544	1544									-20.3484440000000006	-43.9380829999999989						-43.938083	-20.348444																																		2008-04												Minaria acerosa								Plantae	Dicotyledon			Apocynaceae	Minaria		acerosa				T.U.P.Konno & Rapini							
2991360309																										BRA:UFMG:BHCB:88245									pt	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			2020-12-11 11:31:54-03								BHCB - Herbário da Universidade Federal de Minas Gerais							Collection					Universidade Federal de Minas Gerais	BHCB	BHCB - Herbário da Universidade Federal de Minas Gerais	Universidade Federal de Minas Gerais	PreservedSpecimen				BRA:UFMG:BHCB:88245	88245	1749	Viana, PL; Mota, NFO; Andrade, LE																	Erva ereta ocasionalmente trepadeira. Látex branco, abundante. Flores amarelas.; Campo rupestre.																2004	05	10												Southern America				Brasil		Minas Gerais		São Gonçalo do Rio Preto	Parque Estadual do Rio Preto		1450	1450									-18.2070280000000011	-43.3334440000000001						-43.333444	-18.207028																																		2006-08												Minaria acerosa								Plantae	Dicotyledon			Apocynaceae	Minaria		acerosa				T.U.P.Konno & Rapini							
2991359313																										BRA:UFMG:BHCB:107820									pt	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			2020-12-11 11:31:54-03								BHCB - Herbário da Universidade Federal de Minas Gerais							Collection					Universidade Federal de Minas Gerais	BHCB	BHCB - Herbário da Universidade Federal de Minas Gerais	Universidade Federal de Minas Gerais	PreservedSpecimen				BRA:UFMG:BHCB:107820	107820	2754	Viana, PL; Mota, NFO; Teles, AM; Batista, JAN; Mota, RC da																	Pequeno arbusto latescente. Flores creme.; Campo rupestre.																2007	03	21												Southern America				Brasil		Minas Gerais		São Gonçalo do Rio Preto	Parque Estadual do Rio Preto		1450	1450									-18.1999999999999993	-43.3166670000000025						-43.316667	-18.2																																		2008												Minaria acerosa								Plantae	Dicotyledon			Apocynaceae	Minaria		acerosa				T.U.P.Konno & Rapini							
2991358304																										BRA:UFMG:BHCB:83477									pt	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			2020-12-11 11:31:54-03								BHCB - Herbário da Universidade Federal de Minas Gerais							Collection					Universidade Federal de Minas Gerais	BHCB	BHCB - Herbário da Universidade Federal de Minas Gerais	Universidade Federal de Minas Gerais	PreservedSpecimen				BRA:UFMG:BHCB:83477	83477	1349	Oliveira, JE																	Arbusto 0,3m.; Campo.																1943	11	24												Southern America				Brasil		Minas Gerais		Araxá	Serra do Araxá.																																																						2006-07												Minaria cordata								Plantae	Dicotyledon			Apocynaceae	Minaria		cordata				Rapini							
2991357323																										BRA:UFMG:BHCB:131219									pt	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			2020-12-11 11:31:54-03								BHCB - Herbário da Universidade Federal de Minas Gerais							Collection					Universidade Federal de Minas Gerais	BHCB	BHCB - Herbário da Universidade Federal de Minas Gerais	Universidade Federal de Minas Gerais	PreservedSpecimen				BRA:UFMG:BHCB:131219	131219	4207	Viana, PL; Mota, NFO; Perillo, LN; Carmo, FF; Freitas, GHS																	Erva latescente com flores cremes.; Transição cerrado/ campo rupestre.																2009	06	13												Southern America				Brasil		Minas Gerais		Monte Azul	Parque Estadual Caminho dos Gerais		938	938									-14.9288889999999999	-43.0480560000000025						-43.048056	-14.928889																																														Minaria								Plantae	Dicotyledon			Apocynaceae	Minaria													
2991356320																										BRA:UFMG:BHCB:138489									pt	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			2020-12-11 11:31:54-03								BHCB - Herbário da Universidade Federal de Minas Gerais							Collection					Universidade Federal de Minas Gerais	BHCB	BHCB - Herbário da Universidade Federal de Minas Gerais	Universidade Federal de Minas Gerais	PreservedSpecimen				BRA:UFMG:BHCB:138489	138489	3744	Rezende, SG; Mendes, MS																	Herbácea.; Campo rupestre sobre minério de ferro.																2009	10	28												Southern America				Brasil		Minas Gerais		Mariana	Mina Samarco, Norte de Alegria 1 e 6.		1180	1250									-20.1547219999999996	-43.514721999999999						-43.514722	-20.154722																																														Minaria decussata								Plantae	Dicotyledon			Apocynaceae	Minaria		decussata				T.U.P.Konno & Rapini							
2991356316																										BRA:UFMG:BHCB:125609									pt	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			2020-12-11 11:31:54-03								BHCB - Herbário da Universidade Federal de Minas Gerais							Collection					Universidade Federal de Minas Gerais	BHCB	BHCB - Herbário da Universidade Federal de Minas Gerais	Universidade Federal de Minas Gerais	PreservedSpecimen				BRA:UFMG:BHCB:125609	125609	3611	Carmo, FF																	Fendas e depressões na rocha. Afloramento de canga.																2008	12	03												Southern America				Brasil		Minas Gerais		Nova Lima	Parque Estadual da Serra do Rola Moça		1450	1450									-20.0500000000000007	-44.0333329999999989						-44.033333	-20.05																																		2008-12												Minaria acerosa								Plantae	Dicotyledon			Apocynaceae	Minaria		acerosa				T.U.P.Konno & Rapini							
