"","708","828","589","748","668","312","351","392","352","787","827","788"
"708",0,0.700879919675933,0.854714866107996,0.476850303176228,0.514509703678742,0.886969723585443,0.886969723585443,0.886969723585443,0.883341769747308,0.883341769746606,0.883341769746606,0.54788842047602
"828",0.700879919675933,0,0.897017407255745,0.622682361700497,0.655357836892262,0.819186616293214,0.819186616293214,0.819186616293214,0.813676249082682,0.709033378424201,0.709033378424201,0.546203934117553
"589",0.854714866107996,0.897017407255745,0,0.752176467422704,0.671915416926755,0.756281310313363,0.756281310313363,0.756281310313363,0.738763739922574,0.738763739919055,0.738763739919055,0.880332070670566
"748",0.476850303176228,0.622682361700497,0.752176467422704,0,0.633061451338614,0.91250956793941,0.91250956793941,0.91250956793941,0.910351550637317,0.910351550636903,0.910351550636903,0.579175074198107
"668",0.514509703678742,0.655357836892262,0.671915416926755,0.633061451338614,0,0.683741649351908,0.683741649351908,0.683741649351908,0.67191541695479,0.792057544146034,0.792057544146034,0.771655108386257
"312",0.886969723585443,0.819186616293214,0.756281310313363,0.91250956793941,0.683741649351908,0,0,0,0.102315686083275,0.508269961603727,0.508269961603727,0.788391053722388
"351",0.886969723585443,0.819186616293214,0.756281310313363,0.91250956793941,0.683741649351908,0,0,0,0.102315686083275,0.508269961603727,0.508269961603727,0.788391053722388
"392",0.886969723585443,0.819186616293214,0.756281310313363,0.91250956793941,0.683741649351908,0,0,0,0.102315686083275,0.508269961603727,0.508269961603727,0.788391053722388
"352",0.883341769747308,0.813676249082682,0.738763739922574,0.910351550637317,0.67191541695479,0.102315686083275,0.102315686083275,0.102315686083275,0,0.46526192718631,0.46526192718631,0.780804448063499
"787",0.883341769746606,0.709033378424201,0.738763739919055,0.910351550636903,0.792057544146034,0.508269961603727,0.508269961603727,0.508269961603727,0.46526192718631,0,0,0.652289134656439
"827",0.883341769746606,0.709033378424201,0.738763739919055,0.910351550636903,0.792057544146034,0.508269961603727,0.508269961603727,0.508269961603727,0.46526192718631,0,0,0.652289134656439
"788",0.54788842047602,0.546203934117553,0.880332070670566,0.579175074198107,0.771655108386257,0.788391053722388,0.788391053722388,0.788391053722388,0.780804448063499,0.652289134656439,0.652289134656439,0
