datelastmodified	institutioncode	collectioncode	catalognumber	scientificname	basisofrecord	kingdom	phylum	class	ordem	family	genus	species	subspecies	scientificnameauthor	identifiedby	yearidentified	monthidentified	dayidentified	typestatus	collectornumber	fieldnumber	collector	yearcollected	monthcollected	daycollected	julianday	timeofday	continentocean	country	stateprovince	county	locality	longitude	latitude	longitude_mun	latitude_mun	coordinateprecision	boundingbox	minimumelevation	maximumelevation	minimumdepth	maximumdepth	sex	preparationtype	individualcount	previouscatalognumber	relationshiptype	relatedcatalogitem	notes	barcode
"2014-09-23 10:58:00-03"	G	G	G00098342	"Pseudotrimezia pumila"	S	Plantae				Iridaceae	Pseudotrimezia	pumila		Ravenna	?				"TYPUS of Pseudotrimezia pumila Ravenna"	49677		"Hatschbach, G. G. & R. Kummrow"	1985	09	14			"AMERIQUE DU SUD"	Brazil	"Minas Gerais"			-45.44222222	-18.78777778															"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=116062&base=img&lang=en"	G00098342
"2015-07-02 14:55:32-03"	JBP	HPL	11761	Neomarica	S	Plantae				Iridaceae	Neomarica									6539		"H. Lorenzi"	2008	11	14				Brasil	ES	"Vargem Alta"	"Coletado a mais ou menos 5 km da estrada Vargem Alta-Cachoeiro do Itapemirim, em mata atlântica de encosta sobre terreno de areia branca."	-40.936694	-20.513306					990	990										
"2015-07-02 14:02:24-03"	JBP	HPL	12422	Neomarica	S	Plantae				Iridaceae	Neomarica									7048		"H. Lorenzi"	2011	03	21				Brasil	RJ	"Cardoso Moreira"	"Coletado no subosque da floresta de transição entre a mata tropical úmida e a semidecídua."	0	0	-41.6156	-21.4883	24769													
"2015-07-02 14:02:24-03"	JBP	HPL	12539	Neomarica	S	Plantae				Iridaceae	Neomarica									7049		"H. Lorenzi & M. Peixoto"	2011	03	20				Brasil	ES	Jaguaré	"Coletado no subosque da mata de restinga e cultivada no Jardim Botânico Plantarum. Flores se abrem pela manhã durante poucas horas."	0	0	-40.0761	-18.9056	43085													
"2015-07-02 14:02:24-03"	JBP	HPL	12540	Neomarica	S	Plantae				Iridaceae	Neomarica									7050		"H. Lorenzi"	2011	03	20				Brasil	SP	"Nova Odessa"	"Coletado em cultivo no Jardim Botânico Plantarum; origem desconhecida. Flores se abrem apenas pela manhã por poucas horas e apenas um dia."	0	0	-47.29	-22.77	8440													
"2015-07-02 14:02:24-03"	JBP	HPL	12897	Neomarica	S	Plantae				Iridaceae	Neomarica									7130		"H. Lorenzi"	2011	11	04				Brasil	SP	"Nova Odessa"	"Coletado em cultivo no Jardim Botânico Plantarum; originário de Carangola - MG."	0	0	-47.29	-22.77	8440													
"2015-07-02 14:02:24-03"	JBP	HPL	3752	Neomarica	S	Plantae				Iridaceae	Neomarica									1662		"E.R. Salviani & H. Lorenzi"	2000	10	24				Brasil	RJ	"Rio de Janeiro"	"Coletada no Sítio R. Burle Marx."	0	0	-43.2075	-22.9028	57442													
"2015-07-02 14:02:24-03"	JBP	HPL	3759	"Neomarica bicolor"	S	Plantae				Iridaceae	Neomarica	bicolor			"H. Lorenzi"	1995	01	08		1906		"H. Lorenzi"	1995	01	08				Brasil	SP	Guarujá	"Coletada nas proximidades da cidade."	0	0	-46.25	-23.99	18989													
"2015-07-02 14:02:24-03"	JBP	HPL	6276	"Neomarica caerulea"	S	Plantae				Iridaceae	Neomarica	caerulea		Sprague	"H. Lorenzi"	2005	09	06		5572		"H. Lorenzi"	2005	09	06				Brasil	SP	"Nova Odessa"	"Coletado no Instituto Plantarum, próximo a casa do Edgar."	0	0	-47.29	-22.77	8440													
"2015-07-02 14:02:24-03"	JBP	HPL	11867	"Trimezia juncifolia"	S	Plantae				Iridaceae	Trimezia	juncifolia								6807		"H. Lorenzi & R. Campos"	2010	01	21				Brasil	MG	Gouveia	"A cerca de 1.000 metros de altitude em campo rupestre comum localmente"	0	0	-43.7408	-18.4544	37970													
"2015-07-02 14:02:24-03"	JBP	HPL	3754	"Trimezia martinicensis"	S	Plantae				Iridaceae	Trimezia	martinicensis		"(Jacq.) Herb."	"H. Lorenzi"	1995	12	24		2100		"H. Lorenzi"	1995	12	24				Brasil	SP	Queluz	"Coletada nas proximidades da cidade."	0	0	-44.77	-22.53	14382													
"2015-07-02 14:02:24-03"	JBP	HPL	6881	"Trimezia martinicensis"	S	Plantae				Iridaceae	Trimezia	martinicensis		"(Jacq.) Herb."	"N.S. Chukr"	2008	01	21		28290		"V.C. Souza & D. Sampaio et al."	2002	02	24				Brasil	MG	Turmalina	"Coletado na estrada Turmalina-Itacambira, afloramento rochoso junto ao Rio Jequitinhonha. S 17° 20'; W 43° 05' - 700 m.s.m."	0	0	-42.73	-17.2856	36128													
"2015-07-02 14:02:24-03"	JBP	HPL	8219	"Trimezia martinicensis"	S	Plantae				Iridaceae	Trimezia	martinicensis		"(Jacq.) Herb."	"N.S. Chukr"	2008	01	21		30726		"V.C. Souza, H. Lorenzi et al."	2005	07	01				Brasil	BA	Ilhéus	"Coletado na RPPN da Apepic; em área de floresta ombrófila densa. S 14° 35' 10\"; W 39° 07' 03\" (100m.s.m.)"	0	0	-39.0494	-14.7889	61245													
"2015-07-02 14:02:24-03"	JBP	HPL	3753	"Trimezia spathata"	S	Plantae				Iridaceae	Trimezia	spathata		"(Klatt) Baker"	"N.S. Chukr"	2008	01	21		2586		"H. Lorenzi"	2001	01	21				Brasil	MS	Campestre	"Coletada em área de cerrado ou campo seco."	0	0																
"2015-07-02 14:42:35-03"	JBP	HPL	3755	"Trimezia spathata"	S	Plantae				Iridaceae	Trimezia	spathata		"(Klatt) Baker"	"N.S. Chukr"	2008	01	21		1119		"E.R. Salviani & H. Lorenzi"	2000	02	10				Brasil	MS	"Ponta Porã"	"Coletada na Estrada para Campestre."	-55.734444	-22.366944																
"2016-08-23 09:45:25-03"	NHMLondon	NHM-LONDON-BOT	BM000580267b	"Neomarica northiana"	S	Plantae				Iridaceae	Neomarica	northiana		"(Schneev.) Sprague"					Type	s.n.		"Collaboration; Sir Joseph Banks & Daniel Solander"							Brasil				-53.08982	-10.773109												NHMUK:ecatalogue:4981068				
"2015-05-20 10:34:56-03"	UFERSA	MOSS	12473	"Neomarica caerulea"	S	Plantae				Iridaceae	Neomarica	caerulea		"(Ker Gawl.) Sprague"	"Costa, R.A."	2007	05	31		61		"Costa, R.A."	2007	05	31			"América do Sul"	Brasil	"Rio Grande do Norte"	Natal	"Jardim da Biblioteca Central - Zila Mamede - Campus Central da UFRN."	0	0	-35.2094	-5.795	12751		0	0					0				"erva com cerca de 1m.; flor azul; fruto verde imaturo."	
"2015-05-20 10:34:56-03"	UFERSA	MOSS	11239	"Trimezia fosteriana"	S	Plantae				Iridaceae	Trimezia	fosteriana		Steyerm.	"Ribeiro, A."	2004	03	03		19		"Ribeiro, A."	2003	11	03			"América do Sul"	Brasil	"Rio Grande do Norte"	Parnamirim		0	0	-35.2628	-5.91556	17237		0	0					0				"erva; cultivada; com 80cm; n.v. íris-amarela."	
"2014-04-04 18:27:30-03"	PNFM	IRAI	6743	"Neomarica caerulea"	S	Plantae	Magnoliophyta			Iridaceae	Neomarica	caerulea		"(Ker Gawl.) Sprague"	"Ristow, R."	2012	11	28		135		"Arruda, C.J."	2012	10	22				Brasil	Paraná	Curitiba	"Museu de História Natural do Capão da Imbuia"	-49.219694	-25.437139					900	900									"Herbácea, 1.2 m, flor azul. Cultivada"	IRAI00006743
"2014-04-04 18:27:30-03"	PNFM	IRAI	4831	"Neomarica caerulea"	S	Plantae	Magnoliophyta			Iridaceae	Neomarica	caerulea		"(Ker Gawl.) Sprague"	"Ristow, R."	2011	11	17		001		"Gabriel, M."	2011	11	11				Brasil	Paraná	Pinhais	"Área 7, Centro Paranaense de Referência em Agroecologia, Jardim Boa Vista"	-49.118806	-25.383639					900	900									"Herbácea, flor roxa"	IRAI00004831
"2014-04-04 18:27:30-03"	PNFM	IRAI	4587	"Neomarica caerulea"	S	Plantae	Magnoliophyta			Iridaceae	Neomarica	caerulea		"(Ker Gawl.) Sprague"	"Ristow, R."	2011	10	19		1863		"Ristow, R."	2011	10	12				Brasil	Paraná	Pinhais	"Área 7, Centro Paranaense de Refêrencia em Agroecologia, Jardim Boa Vista"	-49.119056	-25.383444					900	900									"Herbácea, 80 cm, flor trímera azul. Cultivada"	IRAI00004587
"2014-04-04 18:27:30-03"	PNFM	IRAI	4840	"Neomarica caerulea"	S	Plantae	Magnoliophyta			Iridaceae	Neomarica	caerulea		"(Ker Gawl.) Sprague"	"Ristow, R."	2011	11	17		001		"Veloso, G.C."	2011	11	11				Brasil	Paraná	Pinhais	"Área 7, Centro Paranaense de Referência em Agroecologia, Jardim Boa Vista"	-49.118806	-25.383639					900	900									"Herbácea, flor azul. Cultivada"	IRAI00004840
"2014-04-04 18:27:30-03"	PNFM	IRAI	1583	"Neomarica candida"	S	Plantae	Magnoliophyta			Iridaceae	Neomarica	candida		"(Hassl.) Sprague"	"Cordeiro, J.; Martin, V.C."	2010	01	01		071		"Kuchler, R.M."	2009	12	05				Brasil	Paraná	"Campina Grande do Sul"	"Estrada da Palmeirinha"	-49.059444	-25.296667					930	930									"Herbácea, 60 cm, flor lilás, cultivada"	IRAI00001583
"2014-04-04 18:27:31-03"	PNFM	IRAI	1374	"Trimezia spathata"	S	Plantae	Magnoliophyta			Iridaceae	Trimezia	spathata		"(Klatt) Baker"	"Cordeiro, J.; Martin, V.C."	2010	01	01		316		"Ristow, R."	2009	11	01				Brasil	Paraná	Pinhais	"Margem do rio Canguiri"	-49.110528	-25.383778															"Herbácea, 70 cm, flor amarela, campo limpo seco"	IRAI00001374
"2016-02-02 14:38:20-02"	BGBM	B	"B 10 0753800"	"Neomarica glauca"	S	Plantae				Iridaceae	Neomarica	glauca		Sprague					holotype	1210		Sellow						"Middle and South America"	Brazil				0	0															"<a href=\"http://herbarium.bgbm.org/object/B100753800\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi> </a>"	B100753800
"2016-02-02 14:38:20-02"	BGBM	B	"B 10 0268793"	"Neomarica imbricata"	S	Plantae				Iridaceae	Neomarica	imbricata		Sprag.					type			"Wettstein & V. F. Schiffner"	1901	06				"Middle and South America"	Brazil				0	0															"<a href=\"http://herbarium.bgbm.org/object/B100268793\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi> </a>"	B100268793
"2016-02-02 14:38:20-02"	BGBM	B	"B 10 0247579"	"Trimezia organensis"	S	Plantae				Iridaceae	Trimezia	organensis		Ravenna					paratype	4260		"A. F. M. Glaziou"	1869	12	11			"Middle and South America"	Brazil			"Haut des Orgues; Serra dos Orgãos prope Rio de Janeiro."	0	0															"<a href=\"http://herbarium.bgbm.org/object/B100247579\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi> </a>"	B100247579
"2018-12-04 20:27:53-02"	UNIR	RON	16210	Trimezia	S	Plantae	Angiosperma		Asparagales	Iridaceae	Trimezia									1146		"Bonadeu, F"	2018	04	06			"Southern America"	Brasil	Amazonas	Manicoré	"Parque Nacional dos Campos Amazônicos., Afloramento rochoso."	-61.474278	-8.530861															"Erva 60 cm alt. Flor amarela; fruto imaturo verde, jovem esverdeado."	RON00016210
"2019-06-10 10:10:54-03"	FZB-BH	BHZB	10876	"Trimezia juncifolia"	S	Plantae				Iridaceae	Trimezia	juncifolia			"Meyer, P.B."	2014	08	02		4634		"Rezende, S.G et al."	2014	07	02				Brasil	MG	"Ouro Preto"	"Distrito de Miguel Burnier, Mina da Gerdau."	-43.801944	-20.44					1200	1200									"Com duplicata."	
"2019-06-10 10:10:54-03"	FZB-BH	BHZB	9863	"Pseudotrimezia planifolia"	S	Plantae				Iridaceae	Pseudotrimezia	planifolia			A.Gil	2014	03	25		2136		"Ordones, J. et al."	2013	01	29				Brasil	MG	"Santana do Riacho"	"RPPN Brumas do Espinhaço e Ermo do Gerais"	-43.717222	-19.033056					1355	1355									"folhas com estrias evidentes, rizoma esbranquiçado. Coletada em flor às 12:02.Ponto 103 635004 7895005 1355m Doação de duplicata para Herbário MG em Março de 2014.Doação de duplicata para Herbário SPF em março 2014."	
"2019-06-10 10:10:54-03"	FZB-BH	BHZB	9457	"Pseudotrimezia brevistamina"	S	Plantae				Iridaceae	Pseudotrimezia	brevistamina								671		"Ferreira Junior, C.A. et al."	2012	09	13				Brasil	MG	"Santana do Riacho"	"RPPN Brumas do Espinhaço e Ermo do Gerai"	-43.710833	-19.042778					1288	1288									"Ponto 104 .635658 7893946 1288 m. Emprestimo de duplicata para Herbário SPF em março 2014."	
"2019-06-10 10:10:54-03"	FZB-BH	BHZB	5782	"Trimezia rupestris"	S	Plantae				Iridaceae	Trimezia	rupestris								398		"Rezende, S.G."	2006	01	05				Brasil	MG	"Ouro Preto"	"Área da CVRD, região de Potreiro"	-43.890833	-20.399167															"Coord.: UTM Lat.: 7.743.949 e Long.: 615.741."	
"2019-06-10 10:10:54-03"	FZB-BH	BHZB	2235	"Trimezia juncifolia"	S	Plantae				Iridaceae	Trimezia	juncifolia			"Carvalho, M.G."	2001	06	28				"Rezende, S.G et al."	1999	08	10				Brasil	MG	"Santana do Riacho"	"Serra do Cipó"	-43.553056	-19.257778					1326	1326									"Juquinha. <ll>dwc_commonname:</ll> Ruibarbo do campo ; junquilho do campo"	
"2019-06-10 10:10:54-03"	FZB-BH	BHZB	5587	"Neomarica involuta"	S	Plantae				Iridaceae	Neomarica	involuta			"Ferreira Junior , C.A. confirmada por Gil, A."	2014	10			942		"Ordones, J."	2005	07	06				Brasil	MG	Marliéria	"Garapa Torta, Pq. Estadual do Rio Doce"	-42.633333	-19.5															"42°38' W a 48°28' W e 19°45' S a 19°30' S. Tépalas amarelas, \"coniventes no ápice' com base listradas em roxo, estames petolóides branco listrado também em roxo-róseo.Anteriormente identificada como N. silvestris(Vell.) Chukr por Giacomin, L.L. ; Carmo,"	
"2019-06-10 10:10:54-03"	FZB-BH	BHZB	9808	"Trimezia juncifolia"	S	Plantae				Iridaceae	Trimezia	juncifolia										"Nogueira, A.C.O."	2012	09	11				Brasil	MG	"Santana do Riacho"	"RPPN Brumas do Espinhaço e Ermo do Gerais"	0	0	-43.7144012451172	-19.1688995361328	26557												"Etno 36 Outro coletor : Alvaro A. Domingos <ll>dwc_commonname:</ll> Piretro"	
"2019-06-10 10:10:54-03"	FZB-BH	BHZB	8653	"Pseudotrimezia sp."	S	Plantae				Iridaceae	Pseudotrimezia	sp.								443		"Ferreira Junior, C.A. et al."	2012	05	15				Brasil	MG	"Santana do Riacho"	"RPPN Brumas do Espinhaço e Ermo dos Gerais,Caminho para o Bicame"	-43.724167	-19.020833					1230	1230									"Ponto 102 (634277 7896393 1230m), Emprestimo de duplicata para Herbário SPF em março 2014."	
"2019-06-10 10:10:54-03"	FZB-BH	BHZB	9866	"Trimezia truncata"	S	Plantae				Iridaceae	Trimezia	truncata			A.Gil	2014	03	24		2105		"Ordones, J. et al."	2013	01	28				Brasil	MG	"Santana do Riacho"	"RPPN Brumas do Espinhaço e Ermo do Gerais"	-43.709444	-19.049444					1297	1297									"Coletada às 15 hs com flores abertas. ; rizoma amarelo.Ponto 93 635798 7893206 1297m. Anteriormente identificada como Pseudotimezia sp."	
"2019-06-10 10:10:54-03"	FZB-BH	BHZB	9867	"Trimezia juncifolia"	S	Plantae				Iridaceae	Trimezia	juncifolia			"confirmada por A.Gil"					2147		"Ordones, J. et al."	2013	01	29				Brasil	MG	"Santana do Riacho"	"RPPN Brumas do Espinhaço e Ermo do Gerais"	-43.717222	-19.033056					1355	1355									"Bulbo rosado internamente. Coletada em flor às 15:04.Ponto103 63500 7895005 1355 m , Doação de duplicata para Herbário MG em Março de 2014.Doação de duplicata para Herbário SPF em março 2014."	
"2019-06-10 10:10:54-03"	FZB-BH	BHZB	12518	"Pseudotrimezia concava"	S	Plantae				Iridaceae	Pseudotrimezia	concava								1745		"Ferreira Junior, C.A. et al."	2019	02	20				Brasil	MG	Botumirim	"Estrada para o Rio do Peixe, próximo a reserva da SAVE - Rolinha-do-planalto."	0	0	-43.010799407959	-16.872200012207	39434		802	802									"Com duplicata;, folhas cilindricas"	
"2019-06-10 10:10:54-03"	FZB-BH	BHZB	1662	"Trimezia sp."	S	Plantae				Iridaceae	Trimezia	sp.										"Soares, M.E. & Costa, E.P."	1992	07	14				Brasil	MG	"Espera Feliz"	"Córrego do Bonfim"	0	0	-41.9071998596191	-20.6502990722656	21988												"A planta toda é usada na forma de garrafada juntamente com eucalipto para verminose. Entrevistado: Laudeir Guimarães. Doação: Fundação Biodiversitas nº 551. Emprestimo de exsicata para SPF ( ?)"	
"2019-06-10 10:10:54-03"	FZB-BH	BHZB	8390	"Neomarica rupestris"	S	Plantae				Iridaceae	Neomarica	rupestris								3681		"Mendes,M.S e Saulo G. Rezende"	2009	07	28				Brasil	MG	Mariana	"Mina Samarco - Norte de Alegria 1 e 6"	-43.514722	-20.154722					1180	1180									"Doação Sete Soluções. BHCB 138426. Sobre minério de ferro. Coord: 20° 9' 17\" S; 43° 30' 53\"W. Alt: 1180 a 1250 m."	
"2019-06-10 10:10:54-03"	FZB-BH	BHZB	4160	"Trimezia sp."	S	Plantae				Iridaceae	Trimezia	sp.			Sobral,M	2004	10					"Andrade, I.R. et al."	2003	11	27				Brasil	MG	Jaíba	Furados	-53.859722	-15.215					538	538									"15° 12' 54\" S / 53° 51' 35\" W, 538m de altitude.Emprestimo de duplicata para Herbário SPF em março 2014."	
"2019-06-10 10:10:54-03"	FZB-BH	BHZB	8885	"Trimezia cf. fistulosa var. longifolia"	S	Plantae				Iridaceae	Trimezia	"cf. fistulosa var. longifolia"			A.Gil	2014	03			1881		"Ordones, J. et al."	2012	04	18				Brasil	MG	"Santana do Riacho"	"RPPN Brumas do Espinhaço e Ermo dos Gerais,"	-43.703611	-19.045278					1409	1409									"Ponto 91, 636413 7893668 1409m . Doação de duplicata para Herbário MG em Março de 2014. Empréstimo de duplicata para Herbário SPF em março 2014.Anteriormente identificada como T. juncifolia"	
"2019-06-10 10:10:54-03"	FZB-BH	BHZB	5552	"Trimezia lutea"	S	Plantae				Iridaceae	Trimezia	lutea			"A. Gil"	2014	03	24		166		"Silveira, V.M. et al."	1999	01	23				Brasil	MG	Brumadinho	"Serra da Moeda"	-43.983333	-20.1					1400	1400									"Doação BHCB 47.405. Coord: 20°06' S 43°59' W. Altitude: 1400m. Folhas lanceoladas. Emprestimo para Herbário SPF (?)"	
"2019-06-10 10:10:54-03"	FZB-BH	BHZB	9862	"Pseudotrimezia gracilis"	S	Plantae				Iridaceae	Pseudotrimezia	gracilis			"Juliana Lovo"	2014	03	25		2135		"Ordones, J. et al."	2013	01	29				Brasil	MG	"Santana do Riacho"	"RPPN Brumas do Espinhaço e Ermo do Gerais"	-43.717222	-19.033056					1355	1355									"Folha cilíndrica, rizoma amarelo,Coletada em flor às 11:41.Ponto 103 635004 7895005 1355 m . Doação de duplicata para Herbário MG em Março de 2014.Doação de duplicata para Herbário SPF em março 2014.Anteriormente identificada como P. synandra Rav. ( A.G"	
"2019-06-10 10:10:54-03"	FZB-BH	BHZB	5533	"Trimezia juncifolia"	S	Plantae				Iridaceae	Trimezia	juncifolia								92		"Silveira, V.M. et al."	1998	09	20				Brasil	MG	Brumadinho	"Serra, da Moeda"	-43.983333	-20.1					1400	1400									"Doação BHCB 44.022. Coord: 20°06' S 43°59' W. Alt.: 1400m. Folha saindo na base da haste e flor marrom-alaranjada no ápice da mesma. Outros coletores: Silveira, F.Emprestimo de duplicata para Herbário SPF em março 2014."	
"2019-06-10 10:10:54-03"	FZB-BH	BHZB	1518	"Neomarica caerulea"	S	Plantae				Iridaceae	Neomarica	caerulea								364		"Ordones, J."	2000	10	08				Brasil	MG	"Catas Altas"	"Caraça/ Buraco da Boiada"	0	0	-43.4075012207031	-20.0746994018555	11966													
"2019-06-10 10:10:54-03"	FZB-BH	BHZB	9868	"Pseudotrimezia cipoana"	S	Plantae				Iridaceae	Pseudotrimezia	cipoana			"A. Gil confirmação por J. Lovo."	2014	03	25		840		"Ferreira Junior, C.A. et al."	2012	11	28				Brasil	MG	"Santana do Riacho"	"RPPN Brumas do Espinhaço e Ermo do Gerais"	0	0	-43.7144012451172	-19.1688995361328	26557												"Doação de duplicata para Herbário MG em Março de 2014.Doação de duplicata para Herbário SPF em março 2014."	
"2019-06-10 10:10:54-03"	FZB-BH	BHZB	2892	"Trimezia juncifolia"	S	Plantae				Iridaceae	Trimezia	juncifolia								708		"Ordones, J."	2001	02	16				Brasil	MG	"Catas Altas"	"Caraça/ Bocaína"	0	0	-43.4075012207031	-20.0746994018555	11966													
"2019-06-10 10:10:54-03"	FZB-BH	BHZB	11199	"Trimezia sp."	S	Plantae				Iridaceae	Trimezia	sp.								0		"Assis, L."	2015	10	22				Brasil	MG	"Conceição do Mato Dentro"	"Parque Serra do Intendente"	-43.615556	-19.063056															"Levantamento Florístico no Parque Serra do Intendente ( Conceição do Mato Dentro , MG , para elaboração do Plano de Manejo, unicata ."	
"2019-06-10 10:10:54-03"	FZB-BH	BHZB	4245	"Neomarica rupestris"	S	Plantae				Iridaceae	Neomarica	rupestris										"Mendonça, M.P. et al."	2003	09	30				Brasil	MG	"Nova Lima"	"Capão Xavier"	0	0	-43.8466987609863	-19.9855995178223	29211												"Rupícola / canga."	
"2019-06-10 10:10:54-03"	FZB-BH	BHZB	1032	"Trimezia sp."	S	Plantae				Iridaceae	Trimezia	sp.										"Pôrto de Paula, L.M. & Grandi, T.S.M."	1990	01	05				Brasil	MG	Moeda	"Serra da Moeda"	0	0	-44.0527992248535	-20.3330993652344	14750		1200	1200									"Coletada na 3ª estação. Grupo Caraça da formação Moeda Quartzito.Emprestimo de duplicata para Herbário SPF em março 2014."	
"2019-06-10 10:10:54-03"	FZB-BH	BHZB	9444	"Pseudotrimezia cipoana"	S	Plantae				Iridaceae	Pseudotrimezia	cipoana								634		"Ferreira Junior, C.A. et al."	2012	09	12				Brasil	MG	"Santana do Riacho"	"RPPN Brumas do Espinhaço e Ermo do Gerai"	-43.705556	-19.048056					1362	1362									"Ponto 112 636215 7893354 1362 m. Emprestimo de duplicata para Herbário SPF em março 2014."	
"2019-06-10 10:10:29-03"	FZB-BH	CVJBFZB	3684	"Trimezia sp"	S	Plantae	Magnoliophyta		Asparagales	Iridaceae	Trimezia	sp			"Carlos Alberto Ferreira Júnior"	2016	01	08				"Kelen Soares; Lucas Assis"	2016	01	08				Brasil	"Minas Gerais"	Diamantina	"Estrada Diamantina/Milho Verde"	0	0	-43.6002998352051	-18.2493991851807	101169								0				254	
"2019-06-10 10:10:29-03"	FZB-BH	CVJBFZB	1807	"Neomarica involuta"	S	Plantae	Magnoliophyta		Asparagales	Iridaceae	Neomarica	involuta		"A. Gil & M. C. E. Amaral"								"Juliana Ordones Rego; Albina Carvalho de Oliveira Nogueira, Márcia Bacelar Fonseca, Leandro Lacerda Giacomin, Cláudia Márcia Silva do Carmo"	2006	02	07				Brasil	"Minas Gerais"	Marliéria	"Garapa Torta"	0	0	-42.7322006225586	-19.7122001647949	28215								1				254	
"2019-06-10 10:10:29-03"	FZB-BH	CVJBFZB	1781	"Neomarica involuta"	S	Plantae	Magnoliophyta		Asparagales	Iridaceae	Neomarica	involuta		"A. Gil & M. C. E. Amaral"								"Juliana Ordones Rego; Albina Carvalho de Oliveira Nogueira, Márcia Bacelar Fonseca, Leandro Lacerda Giacomin, Cláudia Márcia Silva do Carmo"	2005	11	01				Brasil	"Minas Gerais"	Marliéria	"Lagoa do meio"	0	0	-42.7322006225586	-19.7122001647949	28215								1				254	
"2019-06-10 10:10:29-03"	FZB-BH	CVJBFZB	1474	"Neomarica sp."	S	Plantae	Magnoliophyta		Asparagales	Iridaceae	Neomarica	sp.			"Carlos A. Ferreira Jr."	2010	03	05				"Carlos Alberto F. Jr.;"	2010	03	05				Brasil	"Minas Gerais"	"Nova Lima"	"Capão Xavier - Capãozinho da JB"	0	0	-43.8466987609863	-19.9855995178223	29211								0				254	
"2019-06-10 10:10:29-03"	FZB-BH	CVJBFZB	3069	"Trimezia rupestris"	S	Plantae	Magnoliophyta		Asparagales	Iridaceae	Trimezia	rupestris		Ravenna	"Carlos A. Ferreira Jr."	2011	03	19		caf237		"Carlos Alberto F. Jr.; Fernando Araújo e Willian Millikem"	2011	03	19				Brasil	"Minas Gerais"	"Santana do Pirapama"	"Trilha da capitação"	0	0					1140	1140					0				254	
"2019-06-10 10:10:29-03"	FZB-BH	CVJBFZB	1811	"Neomarica involuta"	S	Plantae	Magnoliophyta		Asparagales	Iridaceae	Neomarica	involuta		"A. Gil & M. C. E. Amaral"								"Juliana Ordones Rego; Albina Carvalho de Oliveira Nogueira, Márcia Bacelar Fonseca, Leandro Lacerda Giacomin, Cláudia Márcia Silva do Carmo"	2006	02	07				Brasil	"Minas Gerais"	Marliéria	"Garapa Torta"	0	0	-42.7322006225586	-19.7122001647949	28215								1				254	
"2019-06-10 10:10:29-03"	FZB-BH	CVJBFZB	2646	"Neomarica sp."	S	Plantae	Magnoliophyta		Asparagales	Iridaceae	Neomarica	sp.			"Carlos A. Ferreira Jr."	2013	06	19		caf		"Carlos Alberto F. Jr.; Juliana Ordones"	2013	06	19				Brasil	"Minas Gerais"	"Catas Altas"	"Caminho para a Bocaína, margem do Rio da Cascatinha"	0	0	-43.4075012207031	-20.0746994018555	11966								0				254	
"2019-06-10 10:10:29-03"	FZB-BH	CVJBFZB	2918	"Trimezia rupestris"	S	Plantae	Magnoliophyta		Asparagales	Iridaceae	Trimezia	rupestris		Ravenna	"Daniela Zappi"	2009	11	16				"Carlos Alberto F. Jr.;"	2009	11	16				Brasil	"Minas Gerais"	"Santana do Riacho"	"Área do Sr. João Carrinho e D. Maria Geralda"	0	0	-43.7144012451172	-19.1688995361328	26557		1142	1142					0				254	
"2019-06-10 10:10:29-03"	FZB-BH	CVJBFZB	1925	"Neomarica involuta"	S	Plantae	Magnoliophyta		Asparagales	Iridaceae	Neomarica	involuta		"A. Gil & M. C. E. Amaral"								"Juliana Ordones Rego; Albina Carvalho de Oliveira Nogueira, Márcia Bacelar Fonseca, Leandro Lacerda Giacomin, Cláudia Márcia Silva do Carmo"	2006	05	21				Brasil	"Minas Gerais"	Marliéria	"Lagoa do meio"	0	0	-42.7322006225586	-19.7122001647949	28215								1				254	
"2019-02-25 16:35:33-03"	UNEMAT	HERBAM	9021	Trimezia	S	Plantae				Iridaceae	Trimezia									7474Ponto		"Soares, C.R.A.; Petini-Benelli, A.; Piva, J.H.; Brito, P.; Cazine, F.F.; Moura, V.; Benetti, E.;"	2012	04	03				Brasil	"Mato Grosso"	Carlinda	"MT 208, acesso à Balsa Indeco., Terra firme. Margem de estrada."	-55.78	-9.981111					288	288										HERBAM009021
"2019-02-25 16:35:33-03"	UNEMAT	HERBAM	8914	Trimezia	S	Plantae				Iridaceae	Trimezia									7367Ponto		"Soares, C.R.A.; Petini-Benelli, A.; Piva, J.H.; Brito, P.; Cazine, F.F.; Moura, V.; Benetti, E.;"	2012	03	30				Brasil	"Mato Grosso"	"Alta Floresta"	"MT 208, sentido Alta Floresta-Carlinda., Terra firme. Margem de estrada."	-56.055278	-9.909167					299	299										HERBAM008914
"2019-02-23 13:15:00-03"	UNEMAT	HERBAM	2974	Trimezia	S	Plantae				Iridaceae	Trimezia									3100		"Zappi, D.C.; Frisby, S.; Forte, A.F. & Lindolfo, L.F."	2011	03	04				Brasil	"Mato Grosso"	"Santa Cruz do Xingu"	"Parque Estadual do Xingu, Campo em afloramento granítico."	-52.361111	-9.703889					246	246										HERBAM002974
