datelastmodified	institutioncode	collectioncode	catalognumber	scientificname	basisofrecord	kingdom	phylum	class	ordem	family	genus	species	subspecies	scientificnameauthor	identifiedby	yearidentified	monthidentified	dayidentified	typestatus	collectornumber	fieldnumber	collector	yearcollected	monthcollected	daycollected	julianday	timeofday	continentocean	country	stateprovince	county	locality	longitude	latitude	longitude_mun	latitude_mun	coordinateprecision	boundingbox	minimumelevation	maximumelevation	minimumdepth	maximumdepth	sex	preparationtype	individualcount	previouscatalognumber	relationshiptype	relatedcatalogitem	notes	barcode
"2016-10-10 10:16:59-03"	MOBOT	MOBOT_BR	3263904	"Diplusodon oblongus"	S	Plantae				Lythraceae	Diplusodon	oblongus		Pohl	"T.B. Cavalcanti"	2003				"PEREIRA-SILVA 7126"		PEREIRA-SILVA	2003	02	17			"South America"	Brazil	Goiás		"Mun.: Santo Antonio do Descoberto. Margem direita do rio Descoberto, proximo a Barra com o Corrego Engenho das Lages. Cerrado (campo sujo). Relevo: Ondulado. Substrato: Solo areno-argiloso."	-48.27416	-16.09416					900	900										
"2016-10-10 10:16:59-03"	MOBOT	MOBOT_BR	3263924	"Diplusodon oblongus"	S	Plantae				Lythraceae	Diplusodon	oblongus		Pohl	"T.B. Cavalcanti"	2003				"PEREIRA-SILVA 7157"		PEREIRA-SILVA	2003	02	18			"South America"	Brazil	Goiás		"Mun. Alexania. Cerca de 300 m a W da BR-060, na direção Corumbá/GO. (Estrada de terra a 500 m da ponte sobre o rio Corumba). Mata de galeria antropizada na margem esquerda do rio Corumba. Relevo Suave ondulado."	-48.60333	-16.1425					880	880										
"2016-10-10 10:16:59-03"	MOBOT	MOBOT_BR	3263932	"Diplusodon oblongus"	S	Plantae				Lythraceae	Diplusodon	oblongus		Pohl	"T.B. Cavalcanti"	2004				"Dias 005"		"T.A.B. Dias"	1991	03	14			"South America"	Brazil	"Distrito Federal"		"Mun: Sobradinho. Cerrado ralo. Cambisolo. Acidentado. Pedreira - apa - cafuringa - sobradinho."	-47.96666	-15.51666																
"2016-10-10 10:16:59-03"	MOBOT	MOBOT_BR	3263942	"Diplusodon oblongus"	S	Plantae				Lythraceae	Diplusodon	oblongus		Pohl	"T.B. Cavalcanti"	2004				"Dias 111"		"T.A.B. Dias"	1992	05	12			"South America"	Brazil	"Distrito Federal"		"Mun. Brasilia. DF-100 a 93 km da Entrada para Unai; a diretia da estrada. Cerrado ralo. Solo Lateritico. Ondulado."	-47.41666	-15.55					1100	1100										
"2016-10-10 10:16:59-03"	MOBOT	MOBOT_BR	3263948	"Diplusodon oblongus"	S	Plantae				Lythraceae	Diplusodon	oblongus		Pohl	"T.B. Cavalcanti"	2003				"PEREIRA-SILVA 2200"		PEREIRA-SILVA	1994	01	19			"South America"	Brazil	"Distrito Federal"		"Mun. Brasilia. Reserva Ecologica do Guara. Cerrado. Latossolo vermelho Amarelo. Plano."	-47.96666	-15.8					1035	1035										
"2016-10-10 10:16:59-03"	MOBOT	MOBOT_BR	3263952	"Diplusodon oblongus"	S	Plantae				Lythraceae	Diplusodon	oblongus		Pohl	"T.B. Cavalcanti"	2003				"PEREIRA-SILVA 2278"		PEREIRA-SILVA	1994	02	15			"South America"	Brazil	"Distrito Federal"		"Mun. Brasilia. Cerrado. Solo argiloso. Plano."	-47.96666	-15.8					1035	1035										
"2016-10-10 10:16:59-03"	MOBOT	MOBOT_BR	3263953	"Diplusodon oblongus"	S	Plantae				Lythraceae	Diplusodon	oblongus		Pohl	"T.B. Cavalcanti"					"PEREIRA-SILVA 4537"		PEREIRA-SILVA	2001	01	14			"South America"	Brazil	Goiás		"Mun. Pirenopolis. Cachoeira da meia lua. Cerrado. Ondulado. Solo arenoso."	0	0																
"2016-10-10 10:16:59-03"	MOBOT	MOBOT_BR	3263954	"Diplusodon oblongus"	S	Plantae				Lythraceae	Diplusodon	oblongus		Pohl	"T.B. Cavalcanti"	2003				"Santos 1850"		"dos Santos"	2003	02	18			"South America"	Brazil	"Minas Gerais"		"Mun Cabeceira Grande. Cerrado que fica na estrada que da acesso a AHE. ca de 1 km após Palmital. Cerrado. Relevo: Plano no local."	-47.30305	-16.14972																
"2016-10-10 10:16:59-03"	MOBOT	MOBOT_BR	3263956	"Diplusodon oblongus"	S	Plantae				Lythraceae	Diplusodon	oblongus		Pohl	"T.B. Cavalcanti"	1996				"Cordovil 0239"		"S.P. Cordovil"	1993	02	11			"South America"	Brazil	Goiás		"Mun: Caldas Novas. Pastagem/Beira de Estrada. Solo Arenoso. Relevo: Ondulado."	0	0					530	530										
"2016-10-10 10:16:59-03"	MOBOT	MOBOT_BR	3263963	"Diplusodon oblongus"	S	Plantae				Lythraceae	Diplusodon	oblongus		Pohl	"T.B. Cavalcanti"	1997				"Cavalcanti 2149"		"Taciana B. Cavalcanti"	1997	03	13			"South America"	Brazil	Goiás		"Mun: Ipameri. Lado direito da estrada de Caldas Novas - Ipameri, mais ou menos 3 km apos a ponte Sao Bento. Solo arenoso-cascalhento. Ecotono cerrado - mata de galeria antropizada."	-48.46888	-17.74222					690	690										
"2016-10-10 10:16:59-03"	MOBOT	MOBOT_BR	3263970	"Diplusodon oblongus"	S	Plantae				Lythraceae	Diplusodon	oblongus		Pohl	"T.B. Cavalcanti"	1996				"Cavalcanti 2019"		"Taciana B. Cavalcanti"	1996	07	11			"South America"	Brazil	Goiás		"Mun: Santa Cruz de Goias. Estrada de Acesso ao Corrego Brumadinho; atraves da fazenda Santa Barbara. Area de Influencia. Vegetacao Bastante Perturbada em Beira de Riacho. Areno Pedregoso. Relevo ondulado."	-48.51666	-17.35					720	720										
"2016-10-10 10:17:00-03"	MOBOT	MOBOT_BR	3263980	"Diplusodon oblongus"	S	Plantae				Lythraceae	Diplusodon	oblongus		Pohl	"T.B. Cavalcanti"	2004				"CARVALHO-SILVA 170"		"* CARVALHO-SILVA"	2001	12	10			"South America"	Brazil	Goiás		"Mun. Luziania. AHE Corumba IV. Local desmatado para construcao da casa de forca. Margem esquerda do rio Corumba. Mata de encosta - Mata seca. Relevo: Ondulado. Solo areno-argiloso."	-48.19055	-16.33111																
"2016-10-10 10:17:00-03"	MOBOT	MOBOT_BR	3268315	"Diplusodon oblongus"	S	Plantae				Lythraceae	Diplusodon	oblongus		Pohl						"Irwin 34860"		"Howard S. Irwin"	1972	01	23			"South America"	Brazil	Goiás		"Cerrado ca 8 km S of Niquelândia."	0	0					750	750										
"2016-10-10 10:17:00-03"	MOBOT	MOBOT_BR	3268316	"Diplusodon oblongus"	S	Plantae				Lythraceae	Diplusodon	oblongus		Pohl						"Oliveira 378"		"P.I. Oliveira"	1982	02	23			"South America"	Brazil	Goiás		"Caiaponia, 14 km N."	-51.81666	-16.95																
"2016-10-10 10:17:00-03"	MOBOT	MOBOT_BR	3268318	"Diplusodon oblongus"	S	Plantae				Lythraceae	Diplusodon	oblongus		Pohl						"Irwin 34016"		"Howard S. Irwin"	1972	01	14			"South America"	Brazil	Goiás		"Rocky slopes among sandstone boulders, Serra dos Pirineus, ca 20 km E of Pirenopolis."	0	0					1000	1000										
"2016-10-10 10:17:00-03"	MOBOT	MOBOT_BR	3268388	"Diplusodon oblongus"	S	Plantae				Lythraceae	Diplusodon	oblongus		Pohl	"!S. Graham"	1997				"Dubs 1818"		"B. Dubs"	1995	02	01			"South America"	Brazil	"Mato Grosso"		"MT-020 between Buriti and Agua Fria, Mun. Chapada dos Guimarães. Cerrado."	-55.78333	-15.38333																
"2016-10-10 10:17:00-03"	MOBOT	MOBOT_BR	3268394	"Diplusodon oblongus"	S	Plantae				Lythraceae	Diplusodon	oblongus		Pohl	"S. Graham"	1997				"Dubs 2100"		"B. Dubs"	1996	03	17			"South America"	Brazil	"Mato Grosso"		"Chapada dos Guimarães, road from Buriti to Agua Fria. Cerrado."	-55.78333	-15.4																
"2016-10-10 10:17:00-03"	MOBOT	MOBOT_BR	3268396	"Diplusodon oblongus"	S	Plantae				Lythraceae	Diplusodon	oblongus		Pohl	"S. Graham"	1997				"Dubs 1970"		"B. Dubs"	1995	12	20			"South America"	Brazil	"Mato Grosso"		"Chapada dos Guimarães, MT-020 between Buriti and Agua Fria. Cerrado."	-55.78333	-15.36666																
"2016-10-10 10:17:00-03"	MOBOT	MOBOT_BR	3268403	"Diplusodon oblongus"	S	Plantae				Lythraceae	Diplusodon	oblongus		Pohl	"T.B. Cavalcanti"	1998				"Anderson 8001"		"William R. Anderson"	1973	04				"South America"	Brazil	Goiás		"Serra dos Cristais. 12 km by road N of Cristalina. Cerrado on red clay, just N of abrupt change from crystal-sand flora."	0	0																
"2016-10-10 10:17:00-03"	MOBOT	MOBOT_BR	3268409	"Diplusodon oblongus"	S	Plantae				Lythraceae	Diplusodon	oblongus		Pohl	"T.B. Cavalcanti"	1998				"Anderson 6265"		"William R. Anderson"	1973	03	04			"South America"	Brazil	Goiás		"Chapada dos Veadeiros. 7 km by road N of Alto Paraiso. Level, grassy campo with scattered shrubs and trees; probably recently burned; soil red."	0	0					1500	1500										
"2016-10-10 10:17:00-03"	MOBOT	MOBOT_BR	3393819	"Diplusodon oblongus"	S	Plantae				Lythraceae	Diplusodon	oblongus		Pohl						"Cavalcanti s.n."		Cavalcanti						"South America"	Brazil	Goiás			0	0																
"2016-10-10 10:17:00-03"	MOBOT	MOBOT_BR	3394084	"Diplusodon oblongus"	S	Plantae				Lythraceae	Diplusodon	oblongus		Pohl	"T. B. Cavalcanti et al"					"Cavalcanti 2268"		"Taciana B. Cavalcanti|Shirley A. Graham|G.P. da Silva"						"South America"	Brazil	"Minas Gerais"		"Entroncamento Vazante- Coranmandel MG-188, km 38. Serra da Carcac. Chapado"	-47.08333	-18.11777					990	990										
"2016-10-10 10:17:00-03"	MOBOT	MOBOT_BR	3394876	"Diplusodon oblongus"	S	Plantae				Lythraceae	Diplusodon	oblongus		Pohl	"T. B. Cavalanti"					"Cavalcanti 2339"		"Taciana B. Cavalcanti"						"South America"	Brazil			"Mato Gross. Barra Do Garcas Rodovia de acesso a torre do Sinbacta. Parque Estadual de Serra Azul"	-52.27388	-15.8525					350	350										
"2016-10-10 10:17:00-03"	MOBOT	MOBOT_BR	3396487	"Diplusodon oblongus"	S	Plantae				Lythraceae	Diplusodon	oblongus		Pohl						"Cavalcanti 1347"		"Taciana B. Cavalcanti"						"South America"	Brazil	Goiás			0	0																
"2016-10-10 10:17:00-03"	MOBOT	MOBOT_BR	3263846	"Diplusodon oblongus angustifolius"	S	Plantae				Lythraceae	Diplusodon	oblongus	angustifolius	"T.B. Cavalc."	"T.B. Cavalcanti"	1997				"Walter 3646"		"B.M.T. Walter"	1997	01	27			"South America"	Brazil	Goiás		"Mun. Alto Paraiso. Entrada do Parque Nacional da Chapada dos Veadeiros (a esuerda). Estrada Alto Paraiso - Colinas do Sul, 34 km da GO-118. Cerrado rupestre com areas de campo rupestre. Relevo: Ondulado. Substrato: Solo arenoso."	-47.78555	-14.16361					1250	1250										
"2016-10-10 10:17:00-03"	MOBOT	MOBOT_BR	3263973	"Diplusodon oblongus angustifolius"	S	Plantae				Lythraceae	Diplusodon	oblongus	angustifolius	"T.B. Cavalc."	"T.B. Cavalcanti"	2004				"Pastore 237"		"J.F.B. Pastore"	2003	01	04			"South America"	Brazil	Goiás		"Mun. Alto Paraiso de Goias. Povoado de São Jorge. (Beira da estrada). Campo limpo."	0	0																
"2016-10-10 10:17:00-03"	MOBOT	MOBOT_BR	3155067	"Diplusodon orbicularis"	S	Plantae				Lythraceae	Diplusodon	orbicularis		Koehne	"T.B. Cavalcenti"					"Eiten 11028"		"George Eiten|Liene T. Eiten"	1969	03	11			"South America"	Brazil	"Minas Gerais"		"Municipio de Jaboticatubas; Serra do Cipo along road from village of Almeida to city of COnceicao Do Mato Dentor. At km 128, or 1 km along roa dnorth of Palacio. Natural open rocky campo."	-43.55	-19.28333					1250	1250										
"2016-10-10 10:17:00-03"	MOBOT	MOBOT_BR	3155229	"Diplusodon orbicularis"	S	Plantae				Lythraceae	Diplusodon	orbicularis		Koehne	"T. . Cavalcanti"	1997				"Cavalcanti 2271"		"Taciana B. Cavalcanti|et al."						"South America"	Brazil	"Minas Gerais"		"Santana do Riacho. Serra do Cipo. Rodovia BElo Horizonte-Conceicao do Mato Dentr, km 100. Cerrado de altitude sobre solo pedregoso."	0	0					1009	1009										
"2016-10-10 10:17:00-03"	MOBOT	MOBOT_BR	3155374	"Diplusodon orbicularis"	S	Plantae				Lythraceae	Diplusodon	orbicularis		Koehne	"Gracie Pa M. Barroso"					"Duarte 2494"		"Duarte, *"	1950					"South America"	Brazil	"Rio de Janeiro"		"Serra do Cipo, Kilometro 131-134. Est. de Minas Gerais"	0	0																
"2016-10-10 10:17:00-03"	MOBOT	MOBOT_BR	3159464	"Diplusodon orbicularis"	S	Plantae				Lythraceae	Diplusodon	orbicularis		Koehne	"A. Lourteig"	1974				"Hatschbach 31704"		"Gert G. Hatschbach"	1973					"South America"	Brazil	"Minas Gerais"		"Rod. Guinda-Consc. mata ( mun. Diamantina. )."	0	0																
"2016-10-10 10:17:00-03"	MOBOT	MOBOT_BR	3268385	"Diplusodon orbicularis"	S	Plantae				Lythraceae	Diplusodon	orbicularis		Koehne						"Anderson 36117"		"William R. Anderson|M.T. Stieber|Joseph H. Kirkbride, Jr."	1972	02	17			"South America"	Brazil	"Minas Gerais"		"Serra do Espinhaco. Serra do Cipo. Sloping, rocky cerrado, bordered by forest along stream, and by grassy, recently burned campo. Sandy soil with sandstone."	0	0					1200	1200										
"2016-10-10 10:17:00-03"	MOBOT	MOBOT_BR	3411382	"Diplusodon orbicularis"	S	Plantae				Lythraceae	Diplusodon	orbicularis		Koehne	J.R.Pirani	1983				"Joly 01"		"A.B. Joly"	1970					"South America"	Brazil	"Minas Gerais"		"Jaboticatubas, km 114 ao longo da rodovia Lagoa Santa Conceicao do Mato Dentro, Diamantina."	0	0																
"2016-10-10 10:17:00-03"	MOBOT	MOBOT_BR	3155494	"Diplusodon ovatus"	S	Plantae				Lythraceae	Diplusodon	ovatus		Pohl	"A. Lourteig"	1984				"Graham 33061"		"Shirley A. Graham"	2002	12				"South America"	Brazil			"Chapáo Redondo mun. Camapua Mato Grosso."	0	0																
"2016-10-10 10:17:00-03"	MOBOT	MOBOT_BR	3155631	"Diplusodon ovatus"	S	Plantae				Lythraceae	Diplusodon	ovatus		Pohl	"A. Lourteig"	1971				"Irwin 25261"		"Howard S. Irwin"	1970	01	24			"South America"	Brazil	"Minas Gerais"		"Serr do Facao. Cerrado ca. 25 km N.E. of Catalao."	0	0					900	900										
"2016-10-10 10:17:00-03"	MOBOT	MOBOT_BR	3268377	"Diplusodon ovatus"	S	Plantae				Lythraceae	Diplusodon	ovatus		Pohl	"S. Graham"	1995				"Romero 1727"		"R. Romero|J.N. Nakajima|D.G. Simão"	1995	01	11			"South America"	Brazil	"Minas Gerais"		"Apos a entrada para o Retiro de Pedras, Estrada para Sacramento, PARNA Serra da Canastra, São Roque de Minas."	0	0																
"2016-10-10 10:17:00-03"	MOBOT	MOBOT_BR	3268382	"Diplusodon ovatus"	S	Plantae				Lythraceae	Diplusodon	ovatus		Pohl	"S. Graham"	1995				"Nakajima 876"		"J.N. Nakajima"	1995	03	18			"South America"	Brazil	"Minas Gerais"		"Estrada para Sacramento, apos o Curral de pedras, PARNA Serra da Canastra, São Roque de Minas."	0	0																
"2016-10-10 10:17:00-03"	MOBOT	MOBOT_BR	3395232	"Diplusodon panniculatus"	S	Plantae				Lythraceae	Diplusodon	panniculatus		Koehne	"T. B. Cavalcanti"	2003				"PEREIRA-SILVA 7928"		PEREIRA-SILVA	2003					"South America"	Brazil	"Distrito Federal"		"Entrocamento da BR-050 com a rodovia de acesso a BR-251, cerca de 100 m a Leste da BR. Cerrado (campo rupestre). Plano."	-47.62055	-16.73166					1100	1100										
"2016-10-10 10:17:00-03"	MOBOT	MOBOT_BR	3395705	"Diplusodon panniculatus"	S	Plantae				Lythraceae	Diplusodon	panniculatus		Koehne						"Cavalcanti 3182"		"Taciana B. Cavalcanti|G.P. da Silva"	2003					"South America"	Brazil	"Distrito Federal"		"Folhas, Foto. Area ao lado da entrada para o restaurante Milho Verdo. Campo sujo pedregoso Plano com afloramentos."	0	0																
"2016-10-10 10:17:00-03"	MOBOT	MOBOT_BR	3155867	"Diplusodon paraisoensis"	S	Plantae				Lythraceae	Diplusodon	paraisoensis		Lourteig	"T.B.C avalcanti"	1997				"Cavalcanti 2217"		"Taciana B. Cavalcanti"	1997					"South America"	Brazil	Tocantins		"Arraias. Estrada Go-118 , Campos Belos Arraias, a 9 km da saida de Campo sBelos. Solo areno-argiloso."	-46.0001833	-0.0003167					661	661										
"2016-10-10 10:17:00-03"	MOBOT	MOBOT_BR	3156068	"Diplusodon paraisoensis"	S	Plantae				Lythraceae	Diplusodon	paraisoensis		Lourteig	"T.B. Cavalcanti"					"Cavalcanti 2210"		"Taciana B. Cavalcanti"	1997	04	04			"South America"	Brazil	Goiás		"Terezina de Goias. Estrada Alto Paraiso-Teresina de goias. a 59 km de Alto Paraiso. Local de camping. proximo a cachoeira. Hotel ecologico Alpes Goianos."	0	0					939	939										
"2016-10-10 10:17:00-03"	MOBOT	MOBOT_BR	3156232	"Diplusodon paraisoensis"	S	Plantae				Lythraceae	Diplusodon	paraisoensis		Lourteig	"T.B. Cavalcanti"	1997				"Cavalcanti 2199"		"Taciana B. Cavalcanti"	1997					"South America"	Brazil	Goiás		"Alto Paraiso de Goias. Rodovia Go-118, a 10 km ao N de Alto Paraiso de Goias. Cerrado denso com arvores e arvoretas."	-47.47972	-14.1025					1603	1603										
"2016-10-10 10:17:00-03"	MOBOT	MOBOT_BR	3156435	"Diplusodon paraisoensis"	S	Plantae				Lythraceae	Diplusodon	paraisoensis		Lourteig	"T.B. Cavalcanti et al"					"Cavalcanti 2211"		"Taciana B. Cavalcanti"	1997					"South America"	Brazil	Goiás		"Estrada Alto Paraiso-Teresina de Goias, a 59 km de Alto Paraiso. Local de camping proximo a cachoeira. Hotel ecologico Alpes Goianos. Cerrado.13'45'72 E."	0	0					725	725										
"2016-10-10 10:17:00-03"	MOBOT	MOBOT_BR	3268305	"Diplusodon paraisoensis"	S	Plantae				Lythraceae	Diplusodon	paraisoensis		Lourteig	"T.B. Cavalcanti"	1998				"Anderson 6506"		"William R. Anderson"	1973	03	07			"South America"	Brazil	Goiás		"Chapada dos Veadeiros. 6-7 km E of Alto Paraiso on road to Nova Roma; region of cerrado with sand-stone outcrops, giving way above to grassy campo and below to mesophytic forest."	0	0					1400	1400										
"2016-10-10 10:17:00-03"	MOBOT	MOBOT_BR	3268306	"Diplusodon paraisoensis"	S	Plantae				Lythraceae	Diplusodon	paraisoensis		Lourteig						"Cavalcanti 1309"		"Taciana B. Cavalcanti"	1995	03	13			"South America"	Brazil	Goiás		"Alto Paraiso de Goias. Cerrado. Substrato areno-pedregoso. Montanhoso. Estrada de Terra para nova roma: A cerca de 6 km leste de Alto Paraiso de Goias."	-47.43333	-14.11666					1200	1200										
"2016-10-10 10:17:00-03"	MOBOT	MOBOT_BR	3268307	"Diplusodon paraisoensis"	S	Plantae				Lythraceae	Diplusodon	paraisoensis		Lourteig	"T.D. Cavalcanti"	1998				"Walter 1617"		"B.M.T. Walter"	1992	06	11			"South America"	Brazil	Goiás		"Mun. Niquielandia. Campo sojo na encosta de serra negra (primeiro terco). Solo arenoso; raso. Muito castalho e rochas aflorando. Relevo Acidnetado - ingreme. Faz Serra negra (Niquiltocantins). Serra Negra; P/O Lado do Bagagem. Ao lado da linha de transmis"	-48.31666	-14.03333					430	430										
"2016-10-10 10:17:00-03"	MOBOT	MOBOT_BR	3268308	"Diplusodon paraisoensis"	S	Plantae				Lythraceae	Diplusodon	paraisoensis		Lourteig	"T.B. Cavalcanti"	1995				"Cavalcanti 1385"		"Taciana B. Cavalcanti"	1995	03	15			"South America"	Brazil	Goiás		"Ca 20 km ao sul de Sao Joao D'Alianca. Mun: Sao Joao D'Alianca. Cerrado. Latossolo vermelho. Relevo ondulado."	-47.55	-14.75					986	986										
"2016-10-10 10:17:00-03"	MOBOT	MOBOT_BR	3156633	"Diplusodon parvifolius"	S	Plantae				Lythraceae	Diplusodon	parvifolius		DC.	"T.B. Cavalcanti"	1990				"Harley 19783"		"R.M. Harley"	1977	03	21			"South America"	Brazil			"Ca. 19 km WNW along road from Vila do Rio de Contas to the Pico das Almas, Cut-over cerrado by cultivation."	-41.88333	-13.55					1300	1300										
"2016-10-10 10:17:00-03"	MOBOT	MOBOT_BR	3156754	"Diplusodon parvifolius"	S	Plantae				Lythraceae	Diplusodon	parvifolius		DC.	"A. Lourtegi"	1974				"Irwin 30912"		"Howard S. Irwin"	1971	02	24			"South America"	Brazil			"Cerrado and occasioinal tree islands, ca. 23 km N of Seabra, road to agua de Rega,."	0	0					1000	1000										
"2016-10-10 10:17:00-03"	MOBOT	MOBOT_BR	3156920	"Diplusodon parvifolius"	S	Plantae				Lythraceae	Diplusodon	parvifolius		DC.	"T.B. Cavalcanti"	1988				"Harley 26083"		"R.M. Harley"	1988	11	10			"South America"	Brazil			"Mun. Rio de Contas. Pico das Almas. Vertente leste. Junco-Faz. Brumadinho, 12-16 km ao N-O da cidade. Cerrado de altitude com afloramento de rochas. Solo arenoso marrom-acinzentado."	-41.9	-13.53333					1100	1200										
"2016-10-10 10:17:00-03"	MOBOT	MOBOT_BR	3156973	"Diplusodon parvifolius"	S	Plantae				Lythraceae	Diplusodon	parvifolius		DC.	"T.B. Cavalcanti"	1998				"Harley 15122"		"R.M. Harley|S.A. Renvoize|C.M. Erskine|Christine A. Brighton|R.S. Pinheiro"	1974					"South America"	Brazil	Bahia		"ca. 6 km. North of the town of Eio De Contas on road to Abaira. Dry hillsid ewithwhite metamorphic crumbling rock with low trees and shrubs, and some cerrado in the valleys."	-41.78333	-13.55					1000	1000										
"2016-10-10 10:17:00-03"	MOBOT	MOBOT_BR	3157056	"Diplusodon parvifolius"	S	Plantae				Lythraceae	Diplusodon	parvifolius		DC.	A.Lourteig	1989				"Hatschbach 47420"		"Gert G. Hatschbach"	1984					"South America"	Brazil	Bahia		"Aeroporto Mun. Rio de Contas. Bahia."	0	0																
"2016-10-10 10:17:00-03"	MOBOT	MOBOT_BR	3157201	"Diplusodon parvifolius"	S	Plantae				Lythraceae	Diplusodon	parvifolius		DC.						"Harley 15594"		"R.M. Harley"	1974	01	22			"South America"	Brazil	Bahia		"Near Junco, ca. 15 km. W.N.W. of the town of Rio De Contas, with open damp sandy areas, and small streams with poorly developed gallery forest."	-41.9166667	-13.5333333					1200	1200										
"2016-10-10 10:17:00-03"	MOBOT	MOBOT_BR	3157319	"Diplusodon parvifolius"	S	Plantae				Lythraceae	Diplusodon	parvifolius		DC.	"A. Lowtey"					"Harley 15186"		"R.M. Harley"	1974	01	17			"South America"	Brazil	Bahia		"12-14 km. N. of town of Rio de Contas on the road to Mato Grosso. Dry quartzite hillsdie with disturbed woodland on lower slopes, and scrub above."	-41.83333	-13.46666					1200	1200										
"2016-10-10 10:17:00-03"	MOBOT	MOBOT_BR	3268312	"Diplusodon parvifolius"	S	Plantae				Lythraceae	Diplusodon	parvifolius		DC.	"T.B. Cavalcanti"	1998				"Nic Lughadha 51051"		"E.M. Nic Lughadha|B.L. Stannard|R.F. Queiroz"	1992	02	06			"South America"	Brazil	Bahia		"Mun. Abaira: Campo de Ouro Fino (baixo)."	-41.9	-13.25					1600	1700										
"2016-10-10 10:17:00-03"	MOBOT	MOBOT_BR	3268313	"Diplusodon parvifolius"	S	Plantae				Lythraceae	Diplusodon	parvifolius		DC.	"T.B. Cavalcanti"	1998				"Harley 51248"		"R.M. Harley"	1992	01	10			"South America"	Brazil	Bahia		"Mun. Abaira: Serra ao Sul do Riacho da Taquara."	-41.91666	-13.25					1890	1890										
"2016-10-10 10:17:00-03"	MOBOT	MOBOT_BR	3268418	"Diplusodon parvifolius"	S	Plantae				Lythraceae	Diplusodon	parvifolius		DC.	"T.B. Cavalcanti"	1998				"Sano 52310"		"Paulo T. Sano"	1992	02	25			"South America"	Brazil	Bahia		"Mun. Abaira: Campo do Cigano. Entre rochas."	-41.9166667	-13.25					1700	1800										
"2016-10-10 10:17:00-03"	MOBOT	MOBOT_BR	3268424	"Diplusodon parvifolius"	S	Plantae				Lythraceae	Diplusodon	parvifolius		DC.	"T.B. Cavalcanti"	1999				"Cavalcanti 2438"		"Taciana B. Cavalcanti"	1999	01	07			"South America"	Brazil	Bahia		"Mun. rio de Contas. Estrada Rio de Contas - Pico das Almas. Area de cerrado com elementos de caatinga misturados. Cresendo as margens da estrada. Relevo: Plano. Solo areno-pedregoso."	0	0					1100	1100										
"2016-10-10 10:17:00-03"	MOBOT	MOBOT_BR	3268428	"Diplusodon parvifolius"	S	Plantae				Lythraceae	Diplusodon	parvifolius		DC.	"S. Graham"	1990				"Mori 13515"		"Scott A. Mori"	1980	03	21			"South America"	Brazil	Bahia		"Mun. de Rio de Contas. Serra das Almas. A 5 km ao NW de Rio Contas. Campo Ruprestre."	0	0					1000	1200										
"2016-10-10 10:17:00-03"	MOBOT	MOBOT_BR	3268488	"Diplusodon parvifolius"	S	Plantae				Lythraceae	Diplusodon	parvifolius		DC.	"T.B. Cavalcanti"	1990				"Harley 24500"		"R.M. Harley"	1987	02	20			"South America"	Brazil	Bahia		"Pico das Almas. Encosta do Pico."	0	0					1850	1850										
"2016-10-10 10:17:00-03"	MOBOT	MOBOT_BR	3268632	"Diplusodon parvifolius"	S	Plantae				Lythraceae	Diplusodon	parvifolius		DC.	"T.B. Cavalcanti"	1998				"Queiroz 51085"		"L.P. de Queiroz"	1992	02	11			"South America"	Brazil	Bahia		"Mun. Abaira: Ladeira rochosa entre Ouro Fino e Pedra Grande. Campo rupestre, solo quartzitico."	-41.9	-13.23333					1500	1600										
"2016-10-10 10:17:00-03"	MOBOT	MOBOT_BR	3392232	"Diplusodon parvifolius"	S	Plantae				Lythraceae	Diplusodon	parvifolius		DC.	"Taciana Barbosa Cavalcanti"	2003				"Cavalcanti 3141"		"Taciana B. Cavalcanti|et al."	2003					"South America"	Brazil			"Estrada Rio de Contas-Mato Grosso. Cerrado entre rochas. Ondulado."	-41.85805	-13.53888					1150	1150										
"2016-10-10 10:17:00-03"	MOBOT	MOBOT_BR	3396273	"Diplusodon petiolatus"	S	Plantae				Lythraceae	Diplusodon	petiolatus		"(Koehne) T.B. Cavalc."	"T. B. Cavalcanti"	2004				"Cavalcanti 2230"		"Taciana B. Cavalcanti|et al."	1997					"South America"	Brazil	Tocantins		"Cerrado. Ondulado. Parana. Estrada Palmeiropolis - Alvorada de Goias. A 25 km de Palmeiropolis."	-48.56166	-12.91277					515	515										
"2016-10-10 10:17:00-03"	MOBOT	MOBOT_BR	3396484	"Diplusodon petiolatus"	S	Plantae				Lythraceae	Diplusodon	petiolatus		"(Koehne) T.B. Cavalc."	"Taciana Barbosa Cavalcanti"	2002				"PEREIRA-SILVA 6492"		PEREIRA-SILVA	2002					"South America"	Brazil	Paraná		"Estrada São Salvador canteiro da obra, cerca de 18 km da cidade. Cerrado antropizado."	-48.23888	-12.78888					280	280										
"2016-10-10 10:17:00-03"	MOBOT	MOBOT_BR	3397076	"Diplusodon petiolatus"	S	Plantae				Lythraceae	Diplusodon	petiolatus		"(Koehne) T.B. Cavalc."	"Taciana B. Cavalcanti"	2004				"Cavalcanti 1254"		"Taciana B. Cavalcanti|et al."	1993					"South America"	Brazil	Goiás		"Campos Belos. 5 km apos campos belos no sentido arraias. Cerrado. Ondulado."	0	0																
