"id","institutioncode","collectioncode","catalognumber","gen_sp","subspecies","identifiedby","latitude","longitude"
468,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","95836","Diplusodon parvifolius",NA,"T. B. Cavalcanti",-13.25,-41.916667
469,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","95837","Diplusodon parvifolius",NA,"T. B. Cavalcanti",-13.25,-41.916667
470,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","95838","Diplusodon ulei","ulei","T. B. Cavalcanti",-13.216667,-41.833333
494,"Cenargen","CEN","105196","Diplusodon villosus",NA,"T. B. Cavalcanti",-15.732777,-47.928888
495,"Cenargen","CEN","105125","Diplusodon adpressipilus",NA,"T. B. Cavalcanti",-14.152777,-47.759722
497,"Cenargen","CEN","104992","Diplusodon hirsutus",NA,"T. B. Cavalcanti",-16.722222,-42.9225
508,"Universidade Federal da Bahia (UFBA)","ALCB","68926","Diplusodon quintuplinervius",NA,"T. B. Cavalcanti",-17.75,-44.166667
519,"UFU","HUFU","72352","Diplusodon virgatus",NA,"T. B. Cavalcanti",-18.9825,-48.295833
520,"UFU","HUFU","72384","Diplusodon rotundifolius",NA,"T. B. Cavalcanti",-18.294167,-43.736944
521,"UFU","HUFU","72333","Diplusodon virgatus",NA,"T. B. Cavalcanti",-18.9825,-48.295833
522,"UFU","HUFU","70488","Diplusodon uninervius",NA,"T. B. Cavalcanti",-17.906944,-43.801389
526,"NY","NY","00923818","Diplusodon kielmeyeroides",NA,"T. B. Cavalcanti",-18.1178,-47.0833
529,"NY","NY","00923852","Diplusodon leucocalycinus",NA,"T. B. Cavalcanti",-13.57,-47.37
530,"NY","NY","818338","Diplusodon villosus",NA,"A. Lourteig",-15.88,-48.95
531,"NY","NY","00923929","Diplusodon oblongus",NA,"T. B. Cavalcanti",-14.63,-48.95
535,"NY","NY","00940289","Diplusodon helianthemifolius","helianthemifolius","T. B. Cavalcanti",-18.2531772779915,-43.6004898201051
536,"NY","NY","00923982","Diplusodon rosmarinifolius",NA,"T. B. Cavalcanti",-15.7834208090807,-47.9298726661488
539,"NY","NY","00923882","Diplusodon oblongus",NA,"A. Lourteig",-13.18,-52.57
540,"NY","NY","00923874","Diplusodon minasensis",NA,"T. B. Cavalcanti",-18.3,-43.88
542,"NY","NY","00923871","Diplusodon marginatus",NA,"T. B. Cavalcanti",-13.82,-48.43
544,"NY","NY","00980601","Diplusodon glaziovii",NA,"T. B. Cavalcanti",-18.3,-43.8789
545,"NY","NY","00924070","Diplusodon virgatus",NA,"A. Lourteig",-17.32,-51.77
546,"NY","NY","00940292","Diplusodon helianthemifolius","helianthemifolius","T. B. Cavalcanti",-18.1681,-43.6186
550,"NY","NY","00940244","Diplusodon ciliiflorus",NA,"S. A. Graham",-18.24015,-43.6007
551,"NY","NY","00924596","Diplusodon ramosissimus",NA,"T. B. Cavalcanti",-15.5,-47.68
552,"NY","NY","424598","Diplusodon parvifolius",NA,"T. B. Cavalcanti",-13.32,-41.88
553,"NY","NY","00923954","Diplusodon puberulus",NA,"A. Lourteig",-17.57,-44.13
555,"NY","NY","00924074","Diplusodon virgatus",NA,"A. Lourteig",-15.4,-47.43
557,"NY","NY","00923970","Diplusodon ramosissimus",NA,"T. B. Cavalcanti",-15.7834208090807,-47.9298726661488
560,"NY","NY","00940279","Diplusodon glaucescens",NA,"S. A. Graham",-18.4581810723501,-43.7407994499746
562,"NY","NY","01405319","Diplusodon leucocalycinus",NA,"T. B. Cavalcanti",-13.92979,-47.42163
563,"NY","NY","00923933","Diplusodon orbicularis",NA,"T. B. Cavalcanti",-18.87,-43.4
564,"NY","NY","00940247","Diplusodon ciliiflorus",NA,"T. B. Cavalcanti",-18.22,-43.68
566,"NY","NY","445429","Diplusodon puberulus",NA,"A. Lourteig",-17.75,-44.2
567,"NY","NY","00923853","Diplusodon longipes",NA,"T. B. Cavalcanti",-13.6853,-47.8561
568,"NY","NY","00924000","Diplusodon sessiliflorus",NA,"T. B. Cavalcanti",-15.78,-47.83
569,"NY","NY","00924038","Diplusodon villosissimus",NA,"A. Lourteig",-19.4695994427192,-44.2469347799407
570,"NY","NY","00924036","Diplusodon villosissimus",NA,"T. B. Cavalcanti",-21.9274384280909,-46.3861849281818
572,"NY","NY","424597","Diplusodon parvifolius",NA,"A. Lourteig",-13.582879880292,-41.8114683539125
574,"NY","NY","00924599","Diplusodon strigosus",NA,"T. B. Cavalcanti",-15.55,-48.25
577,"NY","NY","00924045","Diplusodon villosus",NA,"A. Lourteig",-14.72711,-47.5333
578,"NY","NY","00924057","Diplusodon virgatus",NA,"T. B. Cavalcanti",-15.7834208090807,-47.9298726661488
579,"NY","NY","00940246","Diplusodon ciliiflorus",NA,"S. A. Graham",-18.2531772779915,-43.6004898201051
580,"NY","NY","1018614","Diplusodon hexander",NA,"T. B. Cavalcanti",-18.4225,-43.7175
582,"NY","NY","684949","Diplusodon parvifolius",NA,"T. B. Cavalcanti",-13.25,-41.92
583,"NY","NY","00924025","Diplusodon uninervius",NA,"T. B. Cavalcanti",-18.2531772779915,-43.6004898201051
584,"NY","NY","00924069","Diplusodon virgatus",NA,"T. B. Cavalcanti",-17.1278,-51.8167
585,"NY","NY","00940300","Diplusodon hexander",NA,"A. Lourteig",-18.0833,-43.7833
586,"NY","NY","00923828","Diplusodon lanceolatus",NA,"A. Lourteig",-17.7588,-44.170833
587,"NY","NY","00923515","Diplusodon virgatus",NA,"T. B. Cavalcanti",-15.92,-48.02
589,"NY","NY","00940241","Diplusodon argenteus",NA,"T. B. Cavalcanti",-14.17,-47.73
590,"NY","NY","00923872","Diplusodon mattogrossensis",NA,"T. B. Cavalcanti",-13.3,-51.82
591,"NY","NY","01093211","Diplusodon cordifolius",NA,"T. B. Cavalcanti",-14.18,-47.75
595,"NY","NY","00924075","Diplusodon virgatus",NA,"A. Lourteig",-16.47,-51.87
596,"NY","NY","00924095","Diplusodon virgatus",NA,"A. Lourteig",-19.67,-43.92
597,"NY","NY","00924062","Diplusodon virgatus",NA,"A. Lourteig",-15.7834208090807,-47.9298726661488
598,"NY","NY","00923885","Diplusodon oblongus",NA,"A. Lourteig",-15.8,-47.82397
599,"NY","NY","00923977","Diplusodon rosmarinifolius",NA,"T. B. Cavalcanti",-15.55,-48.05
600,"NY","NY","00923976","Diplusodon ramosissimus",NA,"T. B. Cavalcanti",-13.98,-48.3
602,"NY","NY","424596","Diplusodon parvifolius",NA,"T. B. Cavalcanti",-13.25,-41.92
604,"NY","NY","00923921","Diplusodon oblongus",NA,"T. B. Cavalcanti",-17.745658261845,-48.625223622885
605,"NY","NY","00923834","Diplusodon lanceolatus",NA,"T. B. Cavalcanti",-19.7508,-47.9306
606,"NY","NY","00932241","Diplusodon punctatus",NA,"T. B. Cavalcanti",-13.6714,-47.9114
607,"NY","NY","424599","Diplusodon parvifolius",NA,"T. B. Cavalcanti",-13.45,-41.95
608,"NY","NY","00924071","Diplusodon virgatus",NA,"A. Lourteig",-15.3,-47.38
