"","828","748","708","232","352","908","667","668","669","391","351","152","589","709","867","906","501","382","509","510","788","823","549","312","422","311"
"828",0,0.6,0.6,1,0.7,0.75,0.625,0.714285714285714,0.714285714285714,0.666666666666667,0.8,1,0.875,0.4,0.75,0.6,0.5,0.8,0.833333333333333,1,0.75,0.714285714285714,1,0.8,1,1
"748",0.6,0,0.181818181818182,1,0.733333333333333,0.9,0.583333333333333,0.285714285714286,0.636363636363636,0.727272727272727,0.714285714285714,1,0.75,0.6,0.9,0.7,0.636363636363636,0.909090909090909,0.818181818181818,0.8,0.4,0.636363636363636,0.9,0.909090909090909,1,1
"708",0.6,0.181818181818182,0,1,0.733333333333333,0.9,0.454545454545455,0.285714285714286,0.75,0.833333333333333,0.8,1,0.636363636363636,0.727272727272727,0.9,0.818181818181818,0.636363636363636,0.909090909090909,0.818181818181818,0.8,0.545454545454545,0.5,0.9,0.909090909090909,1,1
"232",1,1,1,0,0.909090909090909,1,1,1,1,1,0.9,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.666666666666667
"352",0.7,0.733333333333333,0.733333333333333,0.909090909090909,0,0.888888888888889,0.769230769230769,0.5625,0.833333333333333,0.7,0.454545454545455,0.909090909090909,0.727272727272727,0.7,0.888888888888889,0.8,0.727272727272727,0.777777777777778,0.8,0.9,0.75,0.727272727272727,0.888888888888889,0.777777777777778,0.888888888888889,0.888888888888889
"908",0.75,0.9,0.9,1,0.888888888888889,0,1,0.928571428571429,1,0.75,0.875,1,0.8,0.75,0,0.666666666666667,1,1,1,1,1,0.8,1,1,1,1
"667",0.625,0.583333333333333,0.454545454545455,1,0.769230769230769,1,0,0.5,0.666666666666667,0.9,0.846153846153846,1,0.666666666666667,0.777777777777778,1,0.888888888888889,0.666666666666667,0.875,0.571428571428572,0.875,0.7,0.666666666666667,1,0.875,1,1
"668",0.714285714285714,0.285714285714286,0.285714285714286,1,0.5625,0.928571428571429,0.5,0,0.642857142857143,0.714285714285714,0.625,1,0.642857142857143,0.714285714285714,0.928571428571429,0.785714285714286,0.642857142857143,0.857142857142857,0.785714285714286,0.857142857142857,0.571428571428572,0.642857142857143,0.928571428571429,0.933333333333333,0.928571428571429,1
"669",0.714285714285714,0.636363636363636,0.75,1,0.833333333333333,1,0.666666666666667,0.642857142857143,0,0.875,0.7,1,0.888888888888889,0.714285714285714,1,0.666666666666667,0.571428571428572,0.833333333333333,0.666666666666667,0.833333333333333,0.625,0.888888888888889,1,1,0.8,1
"391",0.666666666666667,0.727272727272727,0.833333333333333,1,0.7,0.75,0.9,0.714285714285714,0.875,0,0.5,1,0.875,0.4,0.75,0.6,0.875,0.8,1,1,0.75,0.875,1,0.8,1,1
"351",0.8,0.714285714285714,0.8,0.9,0.454545454545455,0.875,0.846153846153846,0.625,0.7,0.5,0,0.9,0.818181818181818,0.666666666666667,0.875,0.777777777777778,0.818181818181818,0.75,0.9,0.888888888888889,0.727272727272727,0.916666666666667,1,0.75,0.875,0.875
"152",1,1,1,0,0.909090909090909,1,1,1,1,1,0.9,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.666666666666667
"589",0.875,0.75,0.636363636363636,1,0.727272727272727,0.8,0.666666666666667,0.642857142857143,0.888888888888889,0.875,0.818181818181818,1,0,0.875,0.8,0.857142857142857,1,1,0.666666666666667,0.6,0.777777777777778,0.571428571428572,0.8,1,1,1
"709",0.4,0.6,0.727272727272727,1,0.7,0.75,0.777777777777778,0.714285714285714,0.714285714285714,0.4,0.666666666666667,1,0.875,0,0.75,0.25,0.714285714285714,0.8,0.833333333333333,1,0.571428571428572,0.714285714285714,1,0.8,1,1
"867",0.75,0.9,0.9,1,0.888888888888889,0,1,0.928571428571429,1,0.75,0.875,1,0.8,0.75,0,0.666666666666667,1,1,1,1,1,0.8,1,1,1,1
"906",0.6,0.7,0.818181818181818,1,0.8,0.666666666666667,0.888888888888889,0.785714285714286,0.666666666666667,0.6,0.777777777777778,1,0.857142857142857,0.25,0.666666666666667,0,0.857142857142857,1,0.8,1,0.714285714285714,0.666666666666667,1,1,1,1
"501",0.5,0.636363636363636,0.636363636363636,1,0.727272727272727,1,0.666666666666667,0.642857142857143,0.571428571428572,0.875,0.818181818181818,1,1,0.714285714285714,1,0.857142857142857,0,0.6,0.857142857142857,1,0.777777777777778,0.888888888888889,1,0.833333333333333,0.8,1
"382",0.8,0.909090909090909,0.909090909090909,1,0.777777777777778,1,0.875,0.857142857142857,0.833333333333333,0.8,0.75,1,1,0.8,1,1,0.6,0,1,1,0.857142857142857,1,1,0.666666666666667,0.5,1
"509",0.833333333333333,0.818181818181818,0.818181818181818,1,0.8,1,0.571428571428572,0.785714285714286,0.666666666666667,1,0.9,1,0.666666666666667,0.833333333333333,1,0.8,0.857142857142857,1,0,0.75,0.714285714285714,0.857142857142857,1,1,1,1
"510",1,0.8,0.8,1,0.9,1,0.875,0.857142857142857,0.833333333333333,1,0.888888888888889,1,0.6,1,1,1,1,1,0.75,0,0.666666666666667,0.833333333333333,0.5,1,1,1
"788",0.75,0.4,0.545454545454545,1,0.75,1,0.7,0.571428571428572,0.625,0.75,0.727272727272727,1,0.777777777777778,0.571428571428572,1,0.714285714285714,0.777777777777778,0.857142857142857,0.714285714285714,0.666666666666667,0,0.777777777777778,0.833333333333333,0.857142857142857,1,1
"823",0.714285714285714,0.636363636363636,0.5,1,0.727272727272727,0.8,0.666666666666667,0.642857142857143,0.888888888888889,0.875,0.916666666666667,1,0.571428571428572,0.714285714285714,0.8,0.666666666666667,0.888888888888889,1,0.857142857142857,0.833333333333333,0.777777777777778,0,0.8,1,1,1
