"id","institutioncode","collectioncode","catalognumber","gen_sp","subspecies","identifiedby","latitude","longitude","id_grid"
1849,"Instituto de Botânica","SP","447929","Eremanthus_polycephalus",NA,"B. Loueille",-17.99283125,-43.61023331,668
1864,"Instituto de Botânica","SP","43688","Hololepis_pedunculata",NA,"R. S. Bianchini",-20.39135163,-43.61077319,828
1886,"Instituto de Botânica","SP","423632","Paralychnophora_bicolor",NA,"R. S. Bianchini",-13.05221426,-41.48395519,352
1894,"Instituto de Botânica","SP","409669","Lychnophora_granmogolensis",NA,"B. Loueille",-13.05221426,-41.48395519,352
1896,"Instituto de Botânica","SP","406301","Lychnophora_ericoides",NA,"J. N. Nakajima",-20.18751146,-46.51358296,823
1899,"Instituto de Botânica","SP","406257","Chresta_plantaginifolia",NA,"J. N. Nakajima",-20.18751146,-46.51358296,823
1900,"Instituto de Botânica","SP","406300","Lychnophora_reticulata",NA,"J. N. Nakajima",-20.18751146,-46.51358296,823
1901,"Instituto de Botânica","SP","406251","Lychnophora_ericoides",NA,"J. N. Nakajima",-20.18751146,-46.51358296,823
1903,"Instituto de Botânica","SP","406306","Lychnophora_ericoides",NA,"R. A. Pacheco",-20.18751146,-46.51358296,823
1904,"Instituto de Botânica","SP","406250","Chresta_scapigera",NA,"J. N. Nakajima",-20.18751146,-46.51358296,823
1906,"Instituto de Botânica","SP","406304","Eremanthus_seidelii",NA,"J. N. Nakajima",-20.18751146,-46.51358296,823
1922,"Instituto de Botânica","SP","370874","Chresta_angustifolia",NA,"M. Dematteis",-14.18302262,-47.53516279,422
1924,"Instituto de Botânica","SP","370941","Eremanthus_glomerulatus",NA,"C. E. B. Proença",-15.78111952,-47.79722597,501
1933,"Instituto de Botânica","SP","356808","Lychnophora_phylicifolia",NA,"D. J. N. Hindi",-13.03774692,-41.87902762,351
2035,"Instituto de Botânica","SP","293172","Eremanthus_erythropappus",NA,"R. S. Bianchini",-19.18924536,-43.64555156,748
2090,"Instituto de Botânica","SP","266496","Eremanthus_erythropappus",NA,"R. S. Bianchini",-20.39135163,-43.61077319,828
2110,"Instituto de Botânica","SP","235921","Eremanthus_erythropappus",NA,"B. Loueille",-19.18924536,-43.64555156,748
2115,"Instituto de Botânica","SP","232321","Lychnophoriopsis_damazioi",NA,"B. Loueille",-19.18924536,-43.64555156,748
2118,"Instituto de Botânica","SP","232320","Lychnophora_rosmarinifolia",NA,"J. Semir",-19.18924536,-43.64555156,748
2120,"Instituto de Botânica","SP","226701","Chresta_exsucca",NA,"J. N. Nakajima",-15.78111952,-47.79722597,501
2121,"Instituto de Botânica","SP","224936","Lychnophora_rupestris",NA,"B. Loueille",-19.18924536,-43.64555156,748
2134,"Instituto de Botânica","SP","215921","Lychnophora_ericoides",NA,"B. Loueille",-14.18302262,-47.53516279,422
2140,"Instituto de Botânica","SP","209908","Lychnophora_tomentosa",NA,"J. Semir",-19.18924536,-43.64555156,748
2148,"Instituto de Botânica","SP","209917","Lychnophora_sellowii",NA,"R. S. Bianchini",-19.18924536,-43.64555156,748
2150,"Instituto de Botânica","SP","205263","Elephantopus_biflorus",NA,"G. Sancho",-15.78111952,-47.79722597,501
2156,"Instituto de Botânica","SP","20614","Eremanthus_erythropappus",NA,"R. S. Bianchini",-17.89722293,-42.85874985,669
2164,"Instituto de Botânica","SP","205290","Eremanthus_goyazensis",NA,"B. Loueille",-15.78111952,-47.79722597,501
2177,"Instituto de Botânica","SP","200684","Eremanthus_erythropappus",NA,"B. Loueille",-15.78111952,-47.79722597,501
2178,"Instituto de Botânica","SP","200400","Chresta_scapigera",NA,"J. N. Nakajima",-15.78111952,-47.79722597,501
2192,"Instituto de Botânica","SP","195110","Lychnophora_salicifolia",NA,"J. Semir",-14.18302262,-47.53516279,422
2204,"Instituto de Botânica","SP","184238","Eremanthus_incanus",NA,"B. Loueille",-19.18924536,-43.64555156,748
2209,"Instituto de Botânica","SP","180222","Eremanthus_leucodendron",NA,"R. S. Bianchini",-19.18924536,-43.64555156,748
2211,"Instituto de Botânica","SP","184527","Lychnophora_rosmarinifolia",NA,"J. Semir",-19.18924536,-43.64555156,748
2212,"Instituto de Botânica","SP","180234","Eremanthus_elaeagnus",NA,"R. S. Bianchini",-19.18924536,-43.64555156,748
2213,"Instituto de Botânica","SP","184540","Lychnophora_passerina",NA,"H. F. Leitão-Filho",-19.18924536,-43.64555156,748
2214,"Instituto de Botânica","SP","184111","Lychnophoriopsis_damazioi",NA,"B. Loueille",-19.18924536,-43.64555156,748
2218,"Instituto de Botânica","SP","179368","Lychnophora_tomentosa",NA,"J. Semir",-19.18924536,-43.64555156,748
2220,"Instituto de Botânica","SP","179373","Lychnophora_salicifolia",NA,"H. F. Leitão-Filho",-19.18924536,-43.64555156,748
2223,"Instituto de Botânica","SP","179393","Lychnophora_rupestris",NA,"J. Semir",-19.18924536,-43.64555156,748
2229,"Instituto de Botânica","SP","180213","Centratherum_punctatum",NA,"H. F. Leitão-Filho",-19.18924536,-43.64555156,748
2230,"Instituto de Botânica","SP","180212","Eremanthus_elaeagnus",NA,"H. F. Leitão-Filho",-19.18924536,-43.64555156,748
2290,"Instituto de Botânica","SP","154346","Eremanthus_polycephalus",NA,"R. S. Bianchini",-19.18924536,-43.64555156,748
2300,"Instituto de Botânica","SP","148202","Lychnophoriopsis_damazioi",NA,"B. Loueille",-19.18924536,-43.64555156,748
2351,"Instituto de Botânica","SP","121080","Eremanthus_glomerulatus",NA,"B. Loueille",-15.78111952,-47.79722597,501
2352,"Instituto de Botânica","SP","121078","Chresta_sphaerocephala",NA,"B. Loueille",-15.78111952,-47.79722597,501
2365,"Instituto de Botânica","SP","108141","Lychnophora_reticulata",NA,"H. F. Leitão-Filho",-15.78111952,-47.79722597,501
2367,"Instituto de Botânica","SP","108140","Lychnophora_ericoides",NA,"J. Semir",-15.78111952,-47.79722597,501
2369,"Instituto de Botânica","SP","103410","Chresta_sphaerocephala",NA,"B. Loueille",-15.78111952,-47.79722597,501
2371,"Instituto de Botânica","SP","103359","Chresta_angustifolia",NA,"J. N. Nakajima",-14.18302262,-47.53516279,422
2373,"Instituto de Botânica","SP","103544","Eremanthus_goyazensis",NA,"B. Loueille",-15.78111952,-47.79722597,501
2374,"Instituto de Botânica","SP","103134","Elephantopus_biflorus",NA,"H. F. Leitão-Filho",-15.78111952,-47.79722597,501
2377,"Instituto de Botânica","SP","103555","Elephantopus_biflorus",NA,"H. F. Leitão-Filho",-15.78111952,-47.79722597,501
2384,"Instituto de Botânica","SP","103183","Soaresia_velutina",NA,"G. M. Barroso",-15.78111952,-47.79722597,501
2388,"Instituto de Botânica","SP","103411","Chresta_curumbensis",NA,"B. Loueille",-15.78111952,-47.79722597,501
2390,"Instituto de Botânica","SP","103447","Chresta_plantaginifolia",NA,"J. N. Nakajima",-15.78111952,-47.79722597,501
2392,"Instituto de Botânica","SP","103109","Elephantopus_elongatus",NA,"G. M. Barroso",-15.78111952,-47.79722597,501
2394,"Instituto de Botânica","SP","103128","Elephantopus_palustris",NA,"G. Sancho",-15.78111952,-47.79722597,501
2395,"Instituto de Botânica","SP","103553","Soaresia_velutina",NA,"G. M. Barroso",-15.78111952,-47.79722597,501
2416,"Universidade Federal Rural de Pernambuco","HST","8416","Eremanthus_harleyi",NA,"B. Loueille",-13.05221426,-41.48395519,352
2725,"UFOP","OUPR","6813","Lychnophora_ericoides",NA,"J. Semir",-20.39135163,-43.61077319,828
2790,"UFU","HUFU","78435","Elephantopus_micropappus",NA,"J. N. Nakajima",-20.39135163,-43.61077319,828
2792,"UFU","HUFU","78146","Eremanthus_elaeagnus",NA,"J. N. Nakajima",-20.18751146,-46.51358296,823
2794,"UFU","HUFU","77651","Piptolepis_leptospermoides",NA,"B. Loueille",-17.99283125,-43.61023331,668
2796,"UFU","HUFU","78401","Lychnophora_reticulata",NA,"J. N. Nakajima",-20.39135163,-43.61077319,828
2804,"UFU","HUFU","78400","Lychnophora_ericoides",NA,"J. N. Nakajima",-20.39135163,-43.61077319,828
2806,"UFU","HUFU","78436","Elephantopus_palustris",NA,"J. N. Nakajima",-20.39135163,-43.61077319,828
2828,"UFU","HUFU","78141","Eremanthus_glomeratus",NA,"J. N. Nakajima",-20.33077985,-43.99288512,827
2972,"MBM","MBM","205637","Lychnophoriopsis_hatschbachii",NA,"H. Robinson",-17.99283125,-43.61023331,668
2979,"MBM","MBM","92197","Eremanthus_hatschbachii",NA,"H. Robinson",-13.05221426,-41.48395519,352
2981,"MBM","MBM","34947","Heterocoma_ekmaniana",NA,"B. Loueille",-14.18302262,-47.53516279,422
3060,"Universidade Tecnológica Federal do Paraná","HCF","28282","Lychnophoriopsis_hatschbachii",NA,"H. Robinson",-17.99283125,-43.61023331,668
3295,"JBRJ","RB","RB01409372","Lychnophora_nanuzae",NA,"B. Loueille",-17.99283125,-43.61023331,668
3302,"UFOP","OUPR","31604","Chresta_sphaerocephala",NA,"C. M. Siniscalchi",-20.39135163,-43.61077319,828
3331,"UNICAMP","UEC","202476","Heterocoma_ekmaniana",NA,"J. Semir",-14.18302262,-47.53516279,422
3408,"Universidade Federal de Mato Grosso do Sul","CGMS","39290","Centratherum_punctatum",NA,"J. F. Pruski",-15.78111952,-47.79722597,501
3547,"UFOP","OUPR","31465","Eremanthus_brevifolius",NA,"J. N. Nakajima",-20.39135163,-43.61077319,828
3548,"UFOP","OUPR","31412","Lychnophora_ericoides",NA,"J. N. Nakajima",-20.39135163,-43.61077319,828
3549,"UFOP","OUPR","31379","Heterocoma_albida",NA,"J. N. Nakajima",-20.39135163,-43.61077319,828
3550,"UFOP","OUPR","31330","Lychnophora_reticulata",NA,"J. N. Nakajima",-20.39135163,-43.61077319,828
3552,"UFOP","OUPR","31245","Elephantopus_micropappus",NA,"J. N. Nakajima",-20.39135163,-43.61077319,828
3553,"UFOP","OUPR","31237","Elephantopus_palustris",NA,"J. N. Nakajima",-20.39135163,-43.61077319,828
3741,"UFOP","OUPR","31068","Eremanthus_brevifolius",NA,"J. N. Nakajima",-20.39135163,-43.61077319,828
3991,"UFU","HUFU","75079","Lychnophora_tomentosa",NA,"J. N. Nakajima",-17.99283125,-43.61023331,668
4026,"UFU","HUFU","75726","Elephantopus_elongatus",NA,"J. B. Bringel",-15.78111952,-47.79722597,501
4153,"UFU","HUFU","62037","Lychnophora_pseudovillosissima",NA,"D. Marques",-17.99283125,-43.61023331,668
4155,"UFU","HUFU","62224","Piptolepis_campestris",NA,"J. N. Nakajima",-17.99283125,-43.61023331,668
4161,"UFU","HUFU","56459","Chresta_sphaerocephala",NA,"J. N. Nakajima",-20.18751146,-46.51358296,823
4162,"UFU","HUFU","56460","Hololepis_pedunculata",NA,"J. N. Nakajima",-20.18751146,-46.51358296,823
4163,"UFU","HUFU","49685","Lychnophora_granmogolensis",NA,"J. Semir",-17.99283125,-43.61023331,668
4168,"UFU","HUFU","12586","Lychnophora_ericoides",NA,"J. N. Nakajima",-20.18751146,-46.51358296,823
4239,"NY","NY","1843338","Lychnophora_salicifolia",NA,"J. Semir",-13.05221426,-41.48395519,352
4292,"NY","NY","1843375","Lychnophora_passerina",NA,"J. Semir",-17.99283125,-43.61023331,668
4509,"NY","NY","1843365","Lychnophora_passerina",NA,"J. Semir",-17.99283125,-43.61023331,668
4552,"NY","NY","1843372","Lychnophora_passerina",NA,"J. Semir",-17.99283125,-43.61023331,668
4581,"NY","NY","1843366","Lychnophora_rosmarinifolia",NA,"J. Semir",-17.99283125,-43.61023331,668
4737,"NY","NY","1843329","Lychnophora_tomentosa",NA,"J. Semir",-17.99283125,-43.61023331,668
4811,"NY","NY","00856293","Elephantopus_mollis",NA,"G. M. Barroso",-17.99283125,-43.61023331,668
4923,"NY","NY","00856291","Elephantopus_mollis",NA,"G. M. Barroso",-14.18302262,-47.53516279,422
5129,"NY","NY","1843367","Lychnophora_rosmarinifolia",NA,"J. Semir",-17.99283125,-43.61023331,668
5348,"NY","NY","1843354","Lychnophora_passerina",NA,"J. Semir",-17.99283125,-43.61023331,668
5395,"USP","SPF","223366","Lychnophora_triflora",NA,"H. A. Ogasawara",-13.05221426,-41.48395519,352
5396,"USP","SPF","223383","Lychnophora_ericoides",NA,"B. Loueille",-20.33077985,-43.99288512,827
5404,"USP","SPF","223387","Lychnophora_rupestris",NA,"B. Loueille",-19.18924536,-43.64555156,748
5414,"USP","SPF","223249","Lychnophora_gardneri",NA,"B. Loueille",-17.99283125,-43.61023331,668
5415,"USP","SPF","223226","Minasia_scapigera",NA,"B. Loueille",-17.99283125,-43.61023331,668
5442,"USP","SPF","181643","Centratherum_punctatum",NA,"B. Loueille",-14.18302262,-47.53516279,422
5450,"USP","SPF","144622","Centratherum_punctatum",NA,"B. Loueille",-15.78111952,-47.79722597,501
5671,"UNICAMP","UEC","127668","Lychnophora_granmogolensis",NA,"J. Semir",-13.05221426,-41.48395519,352
5733,"UNICAMP","UEC","198899","Lychnophora_passerina",NA,"J. Semir",-17.99283125,-43.61023331,668
5739,"UNICAMP","UEC","198906","Lychnophora_pohlii",NA,"M. Monge",-17.99283125,-43.61023331,668
6066,"UFG","UFG","40319","Lychnophora_ericoides",NA,"J. N. Nakajima",-20.18751146,-46.51358296,823
6071,"UFG","UFG","40291","Lychnophora_reticulata",NA,"J. N. Nakajima",-20.18751146,-46.51358296,823
6072,"UFG","UFG","40324","Lychnophora_reticulata",NA,"J. N. Nakajima",-20.18751146,-46.51358296,823
6073,"UFG","UFG","40225","Lychnophora_ericoides",NA,"R. A. Pacheco",-20.18751146,-46.51358296,823
6076,"UFG","UFG","40217","Lychnophora_ericoides",NA,"J. N. Nakajima",-20.18751146,-46.51358296,823
6077,"UFG","UFG","40292","Lychnophora_ericoides",NA,"J. N. Nakajima",-20.18751146,-46.51358296,823
6079,"UFG","UFG","7459","Lychnophora_salicifolia",NA,"G. M. Barroso",-14.18302262,-47.53516279,422
6121,"US","Botany","3713156","Eremanthus_harleyi",NA,"N. Roque",-13.05221426,-41.48395519,352
6243,"IAP","PACA-AGP","87332","Lychnophora_uniflora",NA,"D. J. N. Hindi",-13.03774692,-41.87902762,351
6836,"JBRJ","RB","RB01356638","Lychnophora_passerina",NA,"D. J. N. Hindi",-13.03774692,-41.87902762,351
6837,"JBRJ","RB","RB01356639","Lychnophora_passerina",NA,"D. J. N. Hindi",-13.03774692,-41.87902762,351
6869,"Cenargen","CEN","98057","Hololepis_pedunculata",NA,"B. Loueille",-19.18924536,-43.64555156,748
6908,"Cenargen","CEN","56486","Eremanthus_goyazensis",NA,"J. B. Bringel",-15.78111952,-47.79722597,501
7068,"UEFS","HUEFS","231425","Eremanthus_harleyi",NA,"M. Alves",-13.05221426,-41.48395519,352
7095,"UNICAMP","UEC","74953","Lychnophora_passerina",NA,"J. Semir",-20.07438198,-43.90441805,788
7096,"UNICAMP","UEC","74952","Lychnophora_passerina",NA,"J. Semir",-20.07438198,-43.90441805,788
7190,"UNICAMP","UEC","120406","Proteopsis_argentea",NA,"J. Semir",-17.99283125,-43.61023331,668
7240,"USP","SPF","216556","Lychnophora_tomentosa",NA,"B. Loueille",-19.18924536,-43.64555156,748
7277,"JBRJ","RB","RB01315375","Hololepis_pedunculata",NA,"B. Loueille",-19.18924536,-43.64555156,748
7681,"UNICAMP","UEC","196338","Lychnophora_villosissima",NA,"J. Semir",-17.99283125,-43.61023331,668
7699,"UNICAMP","UEC","196041","Eremanthus_harleyi",NA,"J. Semir",-13.05221426,-41.48395519,352
7706,"UNICAMP","UEC","196050","Piptolepis_leptospermoides",NA,"J. Semir",-17.99283125,-43.61023331,668
7731,"UNICAMP","UEC","178922","Lychnophora_reticulata",NA,"J. Semir",-17.99283125,-43.61023331,668
7738,"UNICAMP","UEC","165883","Lychnophora_souzae",NA,"J. Semir",-17.99283125,-43.61023331,668
7746,"UNICAMP","UEC","71209","Lychnophora_rosmarinifolia",NA,"J. Semir",-19.18924536,-43.64555156,748
7749,"UNICAMP","UEC","27818","Lychnophora_tomentosa",NA,"J. Semir",-19.18924536,-43.64555156,748
7980,"UNICAMP","UEC","120393","Lychnophora_staavioides",NA,"M. Monge",-17.99283125,-43.61023331,668
7981,"UNICAMP","UEC","51320","Minasia_scapigera",NA,"M. Monge",-17.99283125,-43.61023331,668
7982,"UNICAMP","UEC","51207","Minasia_scapigera",NA,"J. Semir",-17.99283125,-43.61023331,668
7986,"UNICAMP","UEC","3232","Minasia_scapigera",NA,"M. Monge",-17.99283125,-43.61023331,668
8008,"JBRJ","RB","RB01224024","Eremanthus_mollis",NA,"J. N. Nakajima",-15.78111952,-47.79722597,501
8071,"JBRJ","RB","RB00982460","Piptolepis_leptospermoides",NA,"B. Loueille",-17.99283125,-43.61023331,668
8084,"JBRJ","RB","RB00980667","Lychnophora_salicifolia",NA,"B. Loueille",-13.03774692,-41.87902762,351
8109,"JBRJ","RB","RB00934648","Proteopsis_argentea",NA,"N. Roque",-19.18924536,-43.64555156,748
8129,"JBRJ","RB","RB00877929","Lychnophora_pseudovillosissima",NA,"B. Loueille",-17.99283125,-43.61023331,668
8241,"JBRJ","RB","RB00768470","Piptolepis_glaziouana",NA,"B. Loueille",-17.99283125,-43.61023331,668
8242,"JBRJ","RB","RB00767024","Eremanthus_incanus",NA,"B. Loueille",-19.18924536,-43.64555156,748
8267,"JBRJ","RB","RB00719975","Lychnophora_salicifolia",NA,"B. Loueille",-14.18302262,-47.53516279,422
8276,"JBRJ","RB","RB00712803","Eremanthus_glomerulatus",NA,"H. F. Leitão-Filho",-15.78111952,-47.79722597,501
8285,"JBRJ","RB","RB00712703","Eremanthus_glomerulatus",NA,"H. F. Leitão-Filho",-14.18302262,-47.53516279,422
8286,"JBRJ","RB","RB00712817","Eremanthus_mollis",NA,"G. M. Barroso",-15.78111952,-47.79722597,501
8293,"JBRJ","RB","RB00712719","Chresta_scapigera",NA,"H. F. Leitão-Filho",-15.78111952,-47.79722597,501
8306,"JBRJ","RB","RB00696651","Lychnophora_pohlii",NA,"B. Loueille",-17.99283125,-43.61023331,668
8312,"JBRJ","RB","RB00685685","Lychnophora_ericoides",NA,"J. Semir",-17.99283125,-43.61023331,668
8316,"JBRJ","RB","RB00681211","Lychnophoriopsis_candelabrum",NA,"J. Semir",-17.99283125,-43.61023331,668
8320,"JBRJ","RB","RB00681167","Elephantopus_biflorus",NA,"J. B. Bringel",-15.78111952,-47.79722597,501
8358,"JBRJ","RB","RB00653794","Lychnophora_ericoides",NA,"J. Semir",-20.39135163,-43.61077319,828
8359,"JBRJ","RB","RB00653797","Lychnophora_gardneri",NA,"J. Semir",-17.99283125,-43.61023331,668
8366,"JBRJ","RB","RB00653632","Proteopsis_argentea",NA,"B. Loueille",-19.18924536,-43.64555156,748
8376,"JBRJ","RB","RB00653606","Lychnophora_rupestris",NA,"J. Semir",-19.18924536,-43.64555156,748
8380,"JBRJ","RB","RB00653605","Lychnophoriopsis_damazioi",NA,"J. Semir",-19.18924536,-43.64555156,748
8384,"JBRJ","RB","RB00653601","Lychnophora_salicifolia",NA,"J. Semir",-13.03774692,-41.87902762,351
8390,"JBRJ","RB","RB00653532","Lychnophoriopsis_damazioi",NA,"J. Semir",-19.18924536,-43.64555156,748
8405,"JBRJ","RB","RB00653468","Lychnophoriopsis_damazioi",NA,"J. Semir",-19.18924536,-43.64555156,748
8454,"JBRJ","RB","RB00593735","Elephantopus_biflorus",NA,"J. B. Bringel",-15.78111952,-47.79722597,501
8457,"JBRJ","RB","RB00591386","Lychnophora_diamantinana",NA,"J. Semir",-17.99283125,-43.61023331,668
8480,"JBRJ","RB","RB00582896","Eremanthus_mollis",NA,"H. F. Leitão-Filho",-15.78111952,-47.79722597,501
8483,"JBRJ","RB","RB00582918","Eremanthus_glomerulatus",NA,"H. F. Leitão-Filho",-20.39135163,-43.61077319,828
8487,"JBRJ","RB","RB00582914","Eremanthus_mollis",NA,"H. F. Leitão-Filho",-15.78111952,-47.79722597,501
8488,"JBRJ","RB","RB00582905","Eremanthus_glomerulatus",NA,"H. F. Leitão-Filho",-15.78111952,-47.79722597,501
8502,"JBRJ","RB","RB00582847","Lychnophoriopsis_candelabrum",NA,"J. Semir",-17.99283125,-43.61023331,668
