"","668","391","351","501","232","708","352","312","748","589","233","667","502","392","669","152","430","703","823","828","422","230","788","541","581","381","470","867","500","709","587","666","193","272","782"
"668",0,0.722222222222222,0.611111111111111,0.666666666666667,0.875,0.538461538461538,0.722222222222222,0.764705882352941,0.533333333333333,0.769230769230769,0.933333333333333,0.642857142857143,0.923076923076923,0.769230769230769,0.769230769230769,0.928571428571429,0.928571428571429,0.928571428571429,0.733333333333333,0.625,0.769230769230769,0.923076923076923,0.769230769230769,0.846153846153846,0.928571428571429,0.923076923076923,0.846153846153846,0.846153846153846,1,0.769230769230769,0.923076923076923,0.923076923076923,0.933333333333333,1,0.8
"391",0.722222222222222,0,0.307692307692308,0.6875,0.75,0.857142857142857,0.666666666666667,0.714285714285714,0.8125,0.818181818181818,0.818181818181818,0.857142857142857,0.9,0.818181818181818,0.916666666666667,0.8,0.8,1,0.857142857142857,0.8125,0.818181818181818,0.9,0.818181818181818,0.909090909090909,0.909090909090909,0.9,0.8,0.8,1,0.818181818181818,0.9,1,0.818181818181818,1,0.846153846153846
"351",0.611111111111111,0.307692307692308,0,0.722222222222222,0.785714285714286,0.8,0.533333333333333,0.571428571428572,0.764705882352941,0.846153846153846,0.846153846153846,0.875,0.916666666666667,0.75,0.928571428571429,0.833333333333333,0.923076923076923,1,0.875,0.833333333333333,0.846153846153846,0.916666666666667,0.846153846153846,0.923076923076923,0.923076923076923,0.916666666666667,0.833333333333333,0.833333333333333,1,0.846153846153846,0.916666666666667,0.916666666666667,0.846153846153846,1,0.866666666666667
"501",0.666666666666667,0.6875,0.722222222222222,0,0.769230769230769,0.785714285714286,0.764705882352941,0.8125,0.666666666666667,0.833333333333333,0.833333333333333,0.692307692307692,0.909090909090909,0.923076923076923,0.923076923076923,0.818181818181818,0.916666666666667,0.916666666666667,0.692307692307692,0.571428571428572,0.727272727272727,0.909090909090909,0.833333333333333,0.818181818181818,0.916666666666667,0.909090909090909,0.916666666666667,0.818181818181818,1,0.833333333333333,0.909090909090909,1,0.727272727272727,0.909090909090909,0.545454545454545
"232",0.875,0.75,0.785714285714286,0.769230769230769,0,0.9,0.636363636363636,0.818181818181818,0.923076923076923,0.857142857142857,0.4,1,1,0.666666666666667,0.857142857142857,0.6,1,1,0.9,0.923076923076923,0.857142857142857,1,0.857142857142857,1,1,1,0.833333333333333,0.833333333333333,1,0.857142857142857,1,1,0.4,0.8,0.888888888888889
"708",0.538461538461538,0.857142857142857,0.8,0.785714285714286,0.9,0,0.857142857142857,0.833333333333333,0.333333333333333,0.5,0.875,0.666666666666667,0.833333333333333,0.875,0.5,0.857142857142857,0.857142857142857,1,0.666666666666667,0.5,0.5,0.833333333333333,0.5,0.666666666666667,0.857142857142857,0.833333333333333,1,0.666666666666667,1,0.714285714285714,0.833333333333333,0.833333333333333,0.875,1,0.625
"352",0.722222222222222,0.666666666666667,0.533333333333333,0.764705882352941,0.636363636363636,0.857142857142857,0,0.5,0.882352941176471,0.818181818181818,0.818181818181818,0.933333333333333,0.9,0.7,0.916666666666667,0.8,0.909090909090909,1,0.857142857142857,0.882352941176471,0.818181818181818,0.9,0.818181818181818,0.909090909090909,0.909090909090909,0.9,0.909090909090909,0.8,1,0.916666666666667,0.9,1,0.7,0.9,0.846153846153846
"312",0.764705882352941,0.714285714285714,0.571428571428572,0.8125,0.818181818181818,0.833333333333333,0.5,0,0.866666666666667,0.777777777777778,0.777777777777778,0.923076923076923,0.875,0.777777777777778,0.9,0.888888888888889,0.888888888888889,1,0.833333333333333,0.866666666666667,0.777777777777778,0.875,0.777777777777778,0.888888888888889,0.888888888888889,0.875,1,0.75,1,0.9,0.875,1,0.9,1,0.818181818181818
"748",0.533333333333333,0.8125,0.764705882352941,0.666666666666667,0.923076923076923,0.333333333333333,0.882352941176471,0.866666666666667,0,0.666666666666667,0.909090909090909,0.636363636363636,0.888888888888889,0.909090909090909,0.666666666666667,0.9,0.9,1,0.75,0.2,0.666666666666667,0.888888888888889,0.666666666666667,0.777777777777778,0.9,0.888888888888889,0.9,0.777777777777778,1,0.666666666666667,0.888888888888889,0.888888888888889,0.909090909090909,1,0.6
"589",0.769230769230769,0.818181818181818,0.846153846153846,0.833333333333333,0.857142857142857,0.5,0.818181818181818,0.777777777777778,0.666666666666667,0,0.8,0.714285714285714,0.666666666666667,0.8,0.5,0.75,0.75,1,0.714285714285714,0.666666666666667,0.5,0.666666666666667,0.5,0.75,0.75,0.666666666666667,1,0.333333333333333,1,0.8,0.666666666666667,1,0.8,1,0.666666666666667
"233",0.933333333333333,0.818181818181818,0.846153846153846,0.833333333333333,0.4,0.875,0.818181818181818,0.777777777777778,0.909090909090909,0.8,0,1,1,0.8,0.8,0.333333333333333,1,1,0.875,0.909090909090909,0.8,1,0.8,1,1,1,1,0.75,1,0.8,1,1,0.5,1,0.857142857142857
"667",0.642857142857143,0.857142857142857,0.875,0.692307692307692,1,0.666666666666667,0.933333333333333,0.923076923076923,0.636363636363636,0.714285714285714,1,0,0.833333333333333,1,0.875,1,0.857142857142857,0.857142857142857,0.666666666666667,0.636363636363636,0.714285714285714,0.833333333333333,0.875,0.666666666666667,0.857142857142857,0.833333333333333,0.857142857142857,0.857142857142857,1,0.875,0.833333333333333,1,1,1,0.777777777777778
"502",0.923076923076923,0.9,0.916666666666667,0.909090909090909,1,0.833333333333333,0.9,0.875,0.888888888888889,0.666666666666667,1,0.833333333333333,0,1,1,1,0.5,1,0.833333333333333,0.888888888888889,0.666666666666667,0,0.666666666666667,0.5,0.5,0,1,0.5,1,1,0,1,1,1,0.8
"392",0.769230769230769,0.818181818181818,0.75,0.923076923076923,0.666666666666667,0.875,0.7,0.777777777777778,0.909090909090909,0.8,0.8,1,1,0,0.8,0.75,1,1,0.875,0.909090909090909,0.8,1,0.8,1,1,1,0.75,0.75,1,0.8,1,1,0.8,1,0.857142857142857
"669",0.769230769230769,0.916666666666667,0.928571428571429,0.923076923076923,0.857142857142857,0.5,0.916666666666667,0.9,0.666666666666667,0.5,0.8,0.875,1,0.8,0,0.75,1,1,0.875,0.666666666666667,0.8,1,0.5,1,1,1,1,0.75,1,0.5,1,1,0.8,1,0.857142857142857
"152",0.928571428571429,0.8,0.833333333333333,0.818181818181818,0.6,0.857142857142857,0.8,0.888888888888889,0.9,0.75,0.333333333333333,1,1,0.75,0.75,0,1,1,0.857142857142857,0.9,0.75,1,0.75,1,1,1,1,0.666666666666667,1,0.75,1,1,0.333333333333333,1,0.833333333333333
"430",0.928571428571429,0.8,0.923076923076923,0.916666666666667,1,0.857142857142857,0.909090909090909,0.888888888888889,0.9,0.75,1,0.857142857142857,0.5,1,1,1,0,1,0.857142857142857,0.9,0.75,0.5,0.75,0.666666666666667,0.666666666666667,0.5,1,0.666666666666667,1,1,0.5,1,1,1,0.833333333333333
"703",0.928571428571429,1,1,0.916666666666667,1,1,1,1,1,1,1,0.857142857142857,1,1,1,1,1,0,0.666666666666667,0.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.833333333333333
"823",0.733333333333333,0.857142857142857,0.875,0.692307692307692,0.9,0.666666666666667,0.857142857142857,0.833333333333333,0.75,0.714285714285714,0.875,0.666666666666667,0.833333333333333,0.875,0.875,0.857142857142857,0.857142857142857,0.666666666666667,0,0.636363636363636,0.5,0.833333333333333,0.714285714285714,0.666666666666667,0.666666666666667,0.833333333333333,1,0.666666666666667,0.833333333333333,0.875,0.833333333333333,1,0.875,1,0.428571428571429
"828",0.625,0.8125,0.833333333333333,0.571428571428572,0.923076923076923,0.5,0.882352941176471,0.866666666666667,0.2,0.666666666666667,0.909090909090909,0.636363636363636,0.888888888888889,0.909090909090909,0.666666666666667,0.9,0.9,0.9,0.636363636363636,0,0.666666666666667,0.888888888888889,0.666666666666667,0.777777777777778,0.9,0.888888888888889,0.9,0.777777777777778,1,0.666666666666667,0.888888888888889,1,0.909090909090909,1,0.444444444444444
"422",0.769230769230769,0.818181818181818,0.846153846153846,0.727272727272727,0.857142857142857,0.5,0.818181818181818,0.777777777777778,0.666666666666667,0.5,0.8,0.714285714285714,0.666666666666667,0.8,0.8,0.75,0.75,1,0.5,0.666666666666667,0,0.666666666666667,0.5,0.333333333333333,0.75,0.666666666666667,1,0.333333333333333,1,0.8,0.666666666666667,1,0.8,1,0.4
"230",0.923076923076923,0.9,0.916666666666667,0.909090909090909,1,0.833333333333333,0.9,0.875,0.888888888888889,0.666666666666667,1,0.833333333333333,0,1,1,1,0.5,1,0.833333333333333,0.888888888888889,0.666666666666667,0,0.666666666666667,0.5,0.5,0,1,0.5,1,1,0,1,1,1,0.8
"788",0.769230769230769,0.818181818181818,0.846153846153846,0.833333333333333,0.857142857142857,0.5,0.818181818181818,0.777777777777778,0.666666666666667,0.5,0.8,0.875,0.666666666666667,0.8,0.5,0.75,0.75,1,0.714285714285714,0.666666666666667,0.5,0.666666666666667,0,0.75,0.75,0.666666666666667,1,0.333333333333333,1,0.5,0.666666666666667,1,0.8,1,0.666666666666667
