"","668","382","828","748","669","709","352","667","351","708","823","509","391","908","788","499","312","589","232","581","501","541","152","392","381","422","502","867","582","233","193","906","827","782"
"668",0,0.720152398798987,0.67976190969548,0.415460523814011,0.547999300561112,0.589684555535662,0.533438975368564,0.775199576754913,0.49797743220997,0.381375407039643,0.593047352134464,0.743502408077062,0.540807820826147,0.720780771855504,0.407279211030814,0.77161631920025,0.500398530928136,0.468325627511111,0.636359455588301,0.732841827205295,0.509374020312083,0.643831786283875,0.791649971607222,0.931745864549225,0.851355123418928,0.682868681745451,0.838125940159322,0.898429815877645,0.836614965136965,0.76687119250524,0.952980368506422,0.766870772361532,0.787342316997533,0.842905317206632
"382",0.720152398798987,0,0.612035479369616,0.623772087946458,0.594499198117261,0.565754260214362,0.62738241124279,0.67953915515693,0.578056748864552,0.583305376986028,0.575817550335101,0.619210273123662,0.479031464415871,0.645904485906823,0.551764663256895,0.28271424727491,0.624210280576134,0.635168364817858,0.706774305784264,0.227714512149111,0.629281906038095,0.703519742652162,0.877994464729792,0.976194540368695,0.625095761637661,0.0966803747271992,0.626234548727903,0.767049012319742,0.614489512803969,0.865602804509293,0.973941539743234,0.602921403387585,0.633927491657159,0.650767318470148
"828",0.67976190969548,0.612035479369616,0,0.488320146528871,0.560154791327721,0.563887663290877,0.721897270759035,0.591612364078109,0.664645841332404,0.56072640554715,0.6389799419884,0.502603923260427,0.653494319188406,0.443116215227415,0.576246657222374,0.673841069582709,0.702621083330197,0.635104720774704,0.659319535514602,0.533456076711955,0.673333881924243,0.581450855388833,0.877085317255583,0.85767916576142,0.621368993630792,0.638982808860398,0.625798594997179,0.922533990081296,0.623805109937625,0.843635825672494,0.948562611297738,0.415672303063917,0.504094643376645,0.576118797025848
"748",0.415460523814011,0.623772087946458,0.488320146528871,0,0.405870100360349,0.351985866331798,0.627626055430185,0.682552331643686,0.619781462278214,0.315023836899364,0.64134787939852,0.67736369118789,0.628791766898704,0.647434639625606,0.456011870503804,0.651966976125027,0.646058876295027,0.569614771584302,0.752691940882729,0.631705183079812,0.5572663154219,0.725117254346712,0.90943778666524,0.904075120298363,0.766838676051194,0.574842174929229,0.744351132607371,0.849259064993333,0.742422053648553,0.883434126840372,0.964564080862501,0.634769027245106,0.66588641297848,0.75607144184399
"669",0.547999300561112,0.594499198117261,0.560154791327721,0.405870100360349,0,0.251082693928411,0.603544230880301,0.560190384889988,0.658061632992691,0.490049229565134,0.607512837400739,0.538668779714034,0.623073940161731,0.502981206000153,0.624323168215329,0.591968461562726,0.565899708185537,0.438354149402494,0.683100614329265,0.554472988400849,0.615203950892337,0.69706532299984,0.881870635827995,0.916084870005658,0.684151265912067,0.53467679078434,0.683817273815868,0.795153568760284,0.687228387490063,0.849463916450286,0.951068145992605,0.587230426627569,0.577375411455377,0.7031788647235
"709",0.589684555535662,0.565754260214362,0.563887663290877,0.351985866331798,0.251082693928411,0,0.594590245251336,0.517392692285834,0.62992771912539,0.414400331727724,0.625238652653666,0.615002971356245,0.601970965436249,0.554168693513833,0.576630864601649,0.557947765950832,0.540358943037195,0.493575679509121,0.66116459314225,0.519528753731506,0.601676666788336,0.6850141909273,0.872974795433443,0.897561408217315,0.653187434261091,0.502020173411171,0.652784705560544,0.776715243130784,0.656893912325016,0.838645595404037,0.946368899743969,0.586178452384596,0.549647444422442,0.675993902241586
"352",0.533438975368564,0.62738241124279,0.721897270759035,0.627626055430185,0.603544230880301,0.594590245251336,0,0.714056322088895,0.248762782733616,0.643944645796369,0.360074833045734,0.690793592572008,0.336581635327229,0.760108786049903,0.429786855072013,0.58564889549636,0.26360675272504,0.450902860886774,0.499599778251231,0.616968347521447,0.401760198249804,0.499017462207361,0.674824321412524,0.908886825091301,0.752754445945909,0.579598403029567,0.755444933743158,0.800667775768761,0.753535891549229,0.599020944900953,0.928400620611862,0.661918301895099,0.679840612225407,0.766256845289731
"667",0.775199576754913,0.67953915515693,0.591612364078109,0.682552331643686,0.560190384889988,0.517392692285834,0.714056322088895,0,0.738699694847978,0.697736232033394,0.675747596504976,0.382187015861384,0.725425483936317,0.509296923010965,0.737636544185698,0.575125128991018,0.710666139878549,0.704963628205229,0.638818905564049,0.638488382418865,0.719184354483677,0.58180322044179,0.808944550369752,0.846513473268794,0.384771141568612,0.706815604278079,0.383502652232921,0.872884447032889,0.396339393036895,0.762774272181695,0.906337802667083,0.371698098703558,0.277913585236698,0.453065110195615
"351",0.49797743220997,0.578056748864552,0.664645841332404,0.619781462278214,0.658061632992691,0.62992771912539,0.248762782733616,0.738699694847978,0,0.617966448094348,0.445805526433372,0.720410800195485,0.244615780886508,0.730936465956858,0.332118731241058,0.639893063210711,0.310323538875222,0.512432494422421,0.499620182434674,0.573062272485988,0.530901332436475,0.568431622477494,0.718921191838596,0.881864264001934,0.786283260917268,0.600150936132736,0.786932434328855,0.794392026974276,0.785151801473695,0.653397463812453,0.938110167676332,0.706512691869769,0.72984417071471,0.795136233966644
"708",0.381375407039643,0.583305376986028,0.56072640554715,0.315023836899364,0.490049229565134,0.414400331727724,0.643944645796369,0.697736232033394,0.617966448094348,0,0.701938178593178,0.693761782402336,0.65318349885622,0.674156820305949,0.548924443770407,0.637419366908894,0.625781254645842,0.596166856224696,0.755211265387772,0.627391845848826,0.565226031992144,0.728229620324349,0.913517492962327,0.9069350027588,0.779364907125127,0.530364622008724,0.758330432688266,0.851812899937783,0.756442504706835,0.888519503548418,0.966435447062812,0.654327340664646,0.684133818259539,0.768830337277298
"823",0.593047352134464,0.575817550335101,0.6389799419884,0.64134787939852,0.607512837400739,0.625238652653666,0.360074833045734,0.675747596504976,0.445805526433372,0.701938178593178,0,0.644414023260976,0.395369952192615,0.710460977953415,0.40317152161355,0.512344902360179,0.478347094188967,0.459284178137118,0.507580164332518,0.478200605549834,0.38690317156186,0.312340020239543,0.604173778825826,0.937963840275093,0.690334690101987,0.603178589361493,0.691275311255666,0.752290900716466,0.694241542698265,0.581136144290965,0.957525830542735,0.606628613801338,0.596629328590057,0.637074493481407
"509",0.743502408077062,0.619210273123662,0.502603923260427,0.67736369118789,0.538668779714034,0.615002971356245,0.690793592572008,0.382187015861384,0.720410800195485,0.693761782402336,0.644414023260976,0,0.689282945606697,0.458866487300969,0.700947057436752,0.545656416867554,0.704118963067955,0.580727572956142,0.672375159691384,0.594369464104144,0.684712049232501,0.554429441246493,0.83046129231678,0.868864317813349,0.401980819329128,0.650919554809962,0.40979122795939,0.890933452691544,0.409068725144314,0.787886101002372,0.921155036196726,0.233527892499135,0.315092058042262,0.469061484844187
"391",0.540807820826147,0.479031464415871,0.653494319188406,0.628791766898704,0.623073940161731,0.601970965436249,0.336581635327229,0.725425483936317,0.244615780886508,0.65318349885622,0.395369952192615,0.689282945606697,0,0.735355408386235,0.370917899304125,0.553126049981812,0.396183935795211,0.41169447812927,0.437418740595871,0.483431233536614,0.481418491193169,0.513309230052728,0.661357726033284,0.925934511637811,0.742515193581692,0.51141501719041,0.743297314303409,0.815726071771506,0.735230805601185,0.582415082143858,0.948075541037194,0.679536128273152,0.720642354731572,0.755112215221742
"908",0.720780771855504,0.645904485906823,0.443116215227415,0.647434639625606,0.502981206000153,0.554168693513833,0.760108786049903,0.509296923010965,0.730936465956858,0.674156820305949,0.710460977953415,0.458866487300969,0.735355408386235,0,0.668641287324516,0.686261133914014,0.700658881505042,0.644473834400114,0.624069111212954,0.606539828821,0.763543371297615,0.64200193119084,0.852237983303346,0.88624149314447,0.599988587056322,0.672730670301413,0.599429824990102,0.905854696351704,0.605118784221307,0.813694143168773,0.934678061100418,0.526526994276682,0.454728824016597,0.631207746703569
"788",0.407279211030814,0.551764663256895,0.576246657222374,0.456011870503804,0.624323168215329,0.576630864601649,0.429786855072013,0.737636544185698,0.332118731241058,0.548924443770407,0.40317152161355,0.700947057436752,0.370917899304125,0.668641287324516,0,0.607033708532176,0.460352460612151,0.4572807789896,0.537435631965517,0.556108917440193,0.484799123240776,0.502847539050214,0.697372132621141,0.904338181579764,0.784829550100271,0.57710670086168,0.766257606753805,0.798884090708577,0.764384516838887,0.66767279510336,0.960598919277289,0.662862011035103,0.690513282705916,0.776153930146565
"499",0.77161631920025,0.28271424727491,0.673841069582709,0.651966976125027,0.591968461562726,0.557947765950832,0.58564889549636,0.575125128991018,0.639893063210711,0.637419366908894,0.512344902360179,0.545656416867554,0.553126049981812,0.686261133914014,0.607033708532176,0,0.66230819712078,0.663127955270432,0.722181455513959,0.338000867530848,0.616421497181804,0.684146923325343,0.845081657503115,0.968716208442099,0.477329311312801,0.352061702634853,0.533003897540934,0.68681996033205,0.540264064835883,0.83211998467509,0.96470611137623,0.520585749816955,0.549162802830978,0.57330637006241
"312",0.500398530928136,0.624210280576134,0.702621083330197,0.646058876295027,0.565899708185537,0.540358943037195,0.26360675272504,0.710666139878549,0.310323538875222,0.625781254645842,0.478347094188967,0.704118963067955,0.396183935795211,0.700658881505042,0.460352460612151,0.66230819712078,0,0.398052035205524,0.404972413479498,0.594335774150013,0.497233157456067,0.542894115140997,0.668342246010733,0.893959645447313,0.73972821800512,0.574862992372509,0.763225452440466,0.841695544926839,0.765106204222492,0.589178253141382,0.924628379529927,0.70665212107795,0.713309344459723,0.774046192266923
"589",0.468325627511111,0.635168364817858,0.635104720774704,0.569614771584302,0.438354149402494,0.493575679509121,0.450902860886774,0.704963628205229,0.512432494422421,0.596166856224696,0.459284178137118,0.580727572956142,0.41169447812927,0.644473834400114,0.4572807789896,0.663127955270432,0.398052035205524,0,0.467559199668647,0.620206950004296,0.349879112981777,0.476633877483346,0.657776009723318,0.935917687741395,0.757024236740183,0.585346383795008,0.73550981740083,0.843306740220255,0.733546182918789,0.635501702634661,0.96310036529904,0.666336675076479,0.684078800819038,0.748110844497568
"232",0.636359455588301,0.706774305784264,0.659319535514602,0.752691940882729,0.683100614329265,0.66116459314225,0.499599778251231,0.638818905564049,0.499620182434674,0.755211265387772,0.507580164332518,0.672375159691384,0.437418740595871,0.624069111212954,0.537435631965517,0.722181455513959,0.404972413479498,0.467559199668647,0,0.67839129483602,0.603506368437321,0.379755327463374,0.460666300548853,0.91975109220068,0.660736948524105,0.72654680528442,0.660335099278634,0.955983587098126,0.66443445652849,0.390170602150307,0.88124585967944,0.658140974038046,0.628938663160771,0.683463199985625
"581",0.732841827205295,0.227714512149111,0.533456076711955,0.631705183079812,0.554472988400849,0.519528753731506,0.616968347521447,0.638488382418865,0.573062272485988,0.627391845848826,0.478200605549834,0.594369464104144,0.483431233536614,0.606539828821,0.556108917440193,0.338000867530848,0.594335774150013,0.620206950004296,0.67839129483602,0,0.6431288311541,0.644627742182735,0.864713899989214,0.973238601557653,0.568762410577986,0.298858973381398,0.570072312546036,0.73577261724605,0.556562459999057,0.851960009416971,0.970357492239997,0.575075518696856,0.584157589081619,0.520083290320553
"501",0.509374020312083,0.629281906038095,0.673333881924243,0.5572663154219,0.615203950892337,0.601676666788336,0.401760198249804,0.719184354483677,0.530901332436475,0.565226031992144,0.38690317156186,0.684712049232501,0.481418491193169,0.763543371297615,0.484799123240776,0.616421497181804,0.497233157456067,0.349879112981777,0.603506368437321,0.6431288311541,0,0.410183567168278,0.69129410209682,0.950661597798181,0.758926223641083,0.571866322341627,0.759658495181977,0.867144767970322,0.752106112802887,0.669858104119822,0.966613616267387,0.655962203426704,0.684257826150578,0.729278259610489
"541",0.643831786283875,0.703519742652162,0.581450855388833,0.725117254346712,0.69706532299984,0.6850141909273,0.499017462207361,0.58180322044179,0.568431622477494,0.728229620324349,0.312340020239543,0.554429441246493,0.513309230052728,0.64200193119084,0.502847539050214,0.684146923325343,0.542894115140997,0.476633877483346,0.379755327463374,0.644627742182735,0.410183567168278,0,0.478905085463296,0.920545251458918,0.632401160351315,0.712423346966378,0.592514736043996,0.930510159652491,0.579710104028521,0.456783657749614,0.944704632528382,0.49930021992315,0.467859063625052,0.544650342968437
"152",0.791649971607222,0.877994464729792,0.877085317255583,0.90943778666524,0.881870635827995,0.872974795433443,0.674824321412524,0.808944550369752,0.718921191838596,0.913517492962327,0.604173778825826,0.83046129231678,0.661357726033284,0.852237983303346,0.697372132621141,0.845081657503115,0.668342246010733,0.657776009723318,0.460666300548853,0.864713899989214,0.69129410209682,0.478905085463296,0,1,0.769912153618994,0.887076740296897,0.769540219334425,1,0.773319408967423,0.189045725824373,1,0.82144941067289,0.802425819137843,0.790436865478455
"392",0.931745864549225,0.976194540368695,0.85767916576142,0.904075120298363,0.916084870005658,0.897561408217315,0.908886825091301,0.846513473268794,0.881864264001934,0.9069350027588,0.937963840275093,0.868864317813349,0.925934511637811,0.88624149314447,0.904338181579764,0.968716208442099,0.893959645447313,0.935917687741395,0.91975109220068,0.973238601557653,0.950661597798181,0.920545251458918,1,0,1,0.978170083903448,1,0.795268674056239,1,0.83670445310706,0.727846274383211,0.882449930745283,0.865818464699211,1
"381",0.851355123418928,0.625095761637661,0.621368993630792,0.766838676051194,0.684151265912067,0.653187434261091,0.752754445945909,0.384771141568612,0.786283260917268,0.779364907125127,0.690334690101987,0.401980819329128,0.742515193581692,0.599988587056322,0.784829550100271,0.477329311312801,0.73972821800512,0.757024236740183,0.660736948524105,0.568762410577986,0.758926223641083,0.632401160351315,0.769912153618994,1,0,0.661341643889347,0.134621337192714,1,0.159225612437988,0.802142275891182,1,0.35202283178676,0.330285759921478,0.26352530541338
"422",0.682868681745451,0.0966803747271992,0.638982808860398,0.574842174929229,0.53467679078434,0.502020173411171,0.579598403029567,0.706815604278079,0.600150936132736,0.530364622008724,0.603178589361493,0.650919554809962,0.51141501719041,0.672730670301413,0.57710670086168,0.352061702634853,0.574862992372509,0.585346383795008,0.72654680528442,0.298858973381398,0.571866322341627,0.712423346966378,0.887076740296897,0.978170083903448,0.661341643889347,0,0.66237033261697,0.787643557753569,0.651760811167346,0.875037985345667,0.976290270902278,0.637279148983886,0.666618437816706,0.682516581623684
