"","668","382","828","748","669","709","352","667","351","708","823","509","391","908","788","499","312","589","232","581","501","541","152","392","381","422","502","867","582","233","193","906","827","782"
"668",0,0.942307692307692,0.807692307692308,0.51063829787234,0.837209302325581,0.883720930232558,0.865384615384615,0.953488372093023,0.864406779661017,0.51063829787234,0.916666666666667,0.931818181818182,0.872727272727273,0.956521739130435,0.723404255319149,0.978260869565217,0.897959183673469,0.818181818181818,0.933333333333333,0.958333333333333,0.788461538461539,0.91304347826087,0.977272727272727,1,1,0.924528301886792,0.976744186046512,1,0.977272727272727,0.977777777777778,0.976744186046512,0.955555555555556,0.953488372093023,0.977777777777778
"382",0.942307692307692,0,0.892857142857143,0.945945945945946,1,1,0.923076923076923,1,0.875,0.885714285714286,0.833333333333333,0.857142857142857,0.76,0.9375,0.884615384615385,0.666666666666667,0.904761904761905,0.95,1,0.538461538461538,0.769230769230769,0.8125,1,1,0.916666666666667,0.142857142857143,0.916666666666667,0.923076923076923,0.833333333333333,1,1,0.857142857142857,1,0.928571428571429
"828",0.807692307692308,0.892857142857143,0,0.756756756756757,0.916666666666667,0.956521739130435,0.90625,1,0.951219512195122,0.82051282051282,0.88,0.85,0.848484848484848,0.857142857142857,0.758620689655172,0.904761904761905,0.96551724137931,0.833333333333333,0.956521739130435,0.916666666666667,0.818181818181818,0.916666666666667,1,0.95,0.947368421052632,0.9,1,1,1,1,1,0.789473684210526,0.894736842105263,0.952380952380952
"748",0.51063829787234,0.945945945945946,0.756756756756757,0,0.866666666666667,0.814814814814815,0.897435897435897,0.964285714285714,0.914893617021277,0.578947368421053,0.875,0.931034482758621,0.878048780487805,0.967741935483871,0.705882352941176,0.966666666666667,0.972972972972973,0.875,1,0.96969696969697,0.72972972972973,0.903225806451613,1,1,1,0.921052631578947,0.962962962962963,1,0.964285714285714,1,1,0.931034482758621,0.964285714285714,0.96551724137931
"669",0.837209302325581,1,0.916666666666667,0.866666666666667,0,0.666666666666667,0.904761904761905,0.875,1,0.866666666666667,1,0.9,0.96,1,1,1,0.941176470588235,0.769230769230769,1,1,0.961538461538461,1,1,1,1,0.95,1,1,1,1,1,1,1,1
"709",0.883720930232558,1,0.956521739130435,0.814814814814815,0.666666666666667,0,0.95,0.833333333333333,1,0.857142857142857,1,1,0.956521739130435,1,0.952380952380952,1,0.933333333333333,0.833333333333333,1,1,0.958333333333333,1,1,1,1,0.944444444444444,1,1,1,1,1,1,1,1
"352",0.865384615384615,0.923076923076923,0.90625,0.897435897435897,0.904761904761905,0.95,0,1,0.518518518518518,0.925,0.863636363636364,0.888888888888889,0.75,1,0.862068965517241,0.888888888888889,0.5,0.863636363636364,0.764705882352941,0.904761904761905,0.838709677419355,0.954545454545454,0.875,0.941176470588235,0.9375,0.888888888888889,1,0.941176470588235,1,0.8125,0.9375,0.888888888888889,1,1
"667",0.953488372093023,1,1,0.964285714285714,0.875,0.833333333333333,1,0,1,0.964285714285714,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"351",0.864406779661017,0.875,0.951219512195122,0.914893617021277,1,1,0.518518518518518,1,0,0.914893617021277,0.862068965517241,0.923076923076923,0.464285714285714,1,0.828571428571429,0.923076923076923,0.653846153846154,0.935483870967742,0.84,0.851851851851852,0.871794871794872,0.931034482758621,0.916666666666667,0.96,0.958333333333333,0.882352941176471,0.958333333333333,0.916666666666667,0.96,0.875,0.958333333333333,0.923076923076923,1,0.961538461538461
