"id","institutioncode","collectioncode","catalognumber","gen_sp","subspecies","identifiedby","latitude","longitude"
1972,"USP","SPF","228761","Vellozia albiflora",NA,"R Mello-Silva",-20.153611,-43.436667
1975,"USP","SPF","228759","Vellozia compacta",NA,"R Mello-Silva",-20.406667,-44.431944
1976,"USP","SPF","228767","Vellozia albiflora",NA,"R Mello-Silva",-20.260278,-44.093889
1981,"USP","SPF","228748","Vellozia pumila",NA,"R Mello-Silva",-15.823333,-48.698333
1982,"USP","SPF","228768","Vellozia variabilis",NA,"R Mello-Silva",-18.476944,-43.460556
1984,"USP","SPF","228778","Vellozia aloifolia",NA,"R Mello-Silva",-18.432778,-43.475278
1985,"USP","SPF","228754","Vellozia pterocarpa",NA,"R Mello-Silva",-19.375278,-43.655278
1986,"USP","SPF","228760","Vellozia variabilis",NA,"R Mello-Silva",-20.001389,-44.010278
1987,"USP","SPF","228753","Vellozia pterocarpa",NA,"R Mello-Silva",-19.375278,-43.655278
1990,"USP","SPF","228757","Vellozia compacta",NA,"R Mello-Silva",-20.256111,-44.0875
1991,"USP","SPF","228783","Barbacenia purpurea",NA,"R Mello-Silva",-17.8275,-40.995833
1994,"USP","SPF","228747","Vellozia exilis",NA,"R Mello-Silva",-13.810278,-47.455278
1995,"USP","SPF","228777","Vellozia metzgerae",NA,"R Mello-Silva",-18.476944,-43.460556
1997,"USP","SPF","228742","Vellozia furcata",NA,"R Mello-Silva",-13.4,-41.783333
2046,"JBRJ","RB","RB01408384","Vellozia intermedia",NA,"R Mello-Silva",-18.254444,-43.511667
3087,"UFES","VIES","41579","Vellozia pulchra",NA,"R Mello-Silva",-17.905556,-41.276944
3093,"UFSJ","HUFSJ","10105","Vellozia kolbekii",NA,"RJV Alves",-21.224994,-44.467031
3094,"UFSJ","HUFSJ","10104","Vellozia kolbekii",NA,"RJV Alves",-21.223847,-44.502575
3095,"UFSJ","HUFSJ","10106","Vellozia albiflora",NA,"RJV Alves",-21.223872,-44.5026
3099,"USP","SPF","227781","Barbacenia irwiniana",NA,"R Mello-Silva",-20.413222,-41.847222
3100,"USP","SPF","227150","Barbacenia irwiniana",NA,"R Mello-Silva",-20.747778,-42.472194
3102,"USP","SPF","227148","Vellozia albiflora",NA,"R Mello-Silva",-20.747778,-42.472194
3103,"USP","SPF","227176","Nanuza plicata",NA,"R Mello-Silva",-17.86125,-41.196944
3106,"USP","SPF","227178","Vellozia gigantea",NA,"R Mello-Silva",-19.31125,-41.575417
3107,"USP","SPF","226608","Barbacenia gentianoides",NA,"R Mello-Silva",-19.244444,-43.544444
3113,"JBRJ","RB","RB01404025","Vellozia resinosa",NA,"R Mello-Silva",-18.598055,-43.873333
3207,"MN","R","235478","Vellozia jolyi",NA,"N Menezes",-12.983333,-41.35
3267,"MN","R","194750","Vellozia stellata",NA,"R Mello-Silva",-13.25,-41.783333
3268,"MN","R","194747","Vellozia furcata",NA,"R Mello-Silva",-13.216667,-41.75
3269,"MN","R","194749","Barbacenia rubrovirens",NA,"R Mello-Silva",-18.223333,-43.605
3270,"MN","R","194751","Vellozia froesii",NA,"R Mello-Silva",-13.3,-41.866667
3272,"MN","R","194748","Vellozia variabilis",NA,"R Mello-Silva",-13.25,-41.9
3344,"MN","R","85780","Vellozia epidendroides",NA,"LB Smith",-19.166667,-43.583333
3346,"MN","R","85781","Vellozia intermedia",NA,"LB Smith",-19.166667,-43.583333
3347,"MN","R","85777","Vellozia caruncularis",NA,"LB Smith",-19.166667,-43.583333
3486,"JBRJ","RB","RB01403117","Vellozia squamata",NA,"R Mello-Silva",-15.583333,-45.95
3531,"UEFS","HUEFS","244831","Vellozia albiflora",NA,"R Mello-Silva",-17.926111,-43.903889
3594,"Cenargen","CEN","105441","Vellozia squamata",NA,"R Mello-Silva",-15.583333,-45.95
3598,"MA","MA","MA-01-00710305","Vellozia hirsuta",NA,"R Mello-Silva",-17.0333,-43.3833
3606,"MA","MA","MA-01-00578650","Vellozia dasypus",NA,"R Mello-Silva",-12.4578,-41.4714
3630,"W","Herbarium W","2018-0010743","Vellozia strangii",NA,"R Mello-Silva",-21.70058,-43.89969
3631,"W","Herbarium W","2018-0010742","Vellozia epidendroides",NA,"R Mello-Silva",-18.944,-43.68167
3638,"UFU","HUFU","75472","Vellozia caespitosa",NA,"R Mello-Silva",-18.232222,-43.3125
3666,"NY","NY","898950","Vellozia marcescens",NA,"R Mello-Silva",-16.8759505022351,-43.0107491887908
3667,"NY","NY","376255","Vellozia tubiflora",NA,"R Mello-Silva",-13.1555700155626,-41.7728657096051
3668,"NY","NY","910026","Vellozia spiralis",NA,"LB Smith",-20.1263,-43.492778
3669,"NY","NY","898645","Barbacenia ignea",NA,"R Mello-Silva",-18.2531772779915,-43.6004898201051
3674,"NY","NY","898933","Vellozia hirsuta",NA,"R Mello-Silva",-16.5631441886376,-42.889540899897
3675,"NY","NY","376228","Vellozia hirsuta",NA,"R Mello-Silva",-17.0684541688631,-43.309069193446
