"","748","581","499","382","422","668","232","351","392","589","667","708","391","430","352","541","823","501","828","582","502","788","152","381","588","230","271","627","311","312","390","461","709","462","669","272","707","470","500","389","510","469","353","270","827","822","782","906"
"748",0,0.76,0.952380952380952,0.833333333333333,0.833333333333333,0.592592592592593,0.923076923076923,0.827586206896552,0.916666666666667,0.730769230769231,0.695652173913044,0.64,0.80952380952381,0.863636363636364,0.9,0.666666666666667,0.75,0.704545454545455,0.76,1,0.909090909090909,0.869565217391304,0.964285714285714,0.956521739130435,0.888888888888889,1,0.91304347826087,0.842105263157895,0.884615384615385,0.954545454545454,0.75,0.894736842105263,0.95,0.888888888888889,0.894736842105263,1,0.888888888888889,0.95,1,0.944444444444444,0.777777777777778,0.894736842105263,1,1,0.944444444444444,0.888888888888889,0.95,0.944444444444444
"581",0.76,0,0.785714285714286,0.8,0.766666666666667,0.9,0.904761904761905,0.884615384615385,0.894736842105263,0.833333333333333,0.863636363636364,0.925925925925926,0.888888888888889,0.947368421052632,0.962962962962963,0.65,0.75,0.666666666666667,0.96,0.846153846153846,0.642857142857143,0.95,0.909090909090909,0.8125,0.928571428571429,1,0.888888888888889,0.866666666666667,0.857142857142857,0.941176470588235,0.823529411764706,0.769230769230769,1,0.846153846153846,0.933333333333333,1,0.846153846153846,0.933333333333333,0.923076923076923,1,0.866666666666667,0.857142857142857,1,1,1,0.846153846153846,0.933333333333333,1
"499",0.952380952380952,0.785714285714286,0,0.833333333333333,0.88,1,0.923076923076923,1,1,0.882352941176471,0.857142857142857,0.947368421052632,1,0.9,1,0.714285714285714,0.9,0.897435897435897,1,1,0.571428571428572,0.909090909090909,1,0.75,0.8,1,1,0.857142857142857,0.928571428571429,1,1,1,1,1,1,1,1,1,0.75,1,1,1,1,1,1,0.8,0.833333333333333,1
"382",0.833333333333333,0.8,0.833333333333333,0,0.291666666666667,0.878787878787879,0.961538461538461,0.935483870967742,0.91304347826087,0.896551724137931,0.739130434782609,0.862068965517241,0.956521739130435,0.956521739130435,1,0.76,0.857142857142857,0.755555555555555,0.928571428571429,1,0.789473684210526,0.958333333333333,1,0.722222222222222,0.882352941176471,1,0.956521739130435,0.894736842105263,0.923076923076923,0.952380952380952,0.909090909090909,0.947368421052632,1,0.944444444444444,1,1,0.882352941176471,1,1,1,0.95,0.947368421052632,1,1,1,0.882352941176471,1,0.941176470588235
"422",0.833333333333333,0.766666666666667,0.88,0.291666666666667,0,0.9,0.96969696969697,0.947368421052632,0.933333333333333,0.916666666666667,0.8,0.857142857142857,0.966666666666667,0.966666666666667,1,0.8125,0.892857142857143,0.659574468085106,0.911764705882353,0.96,0.8,0.967741935483871,0.939393939393939,0.75,0.916666666666667,1,0.966666666666667,0.923076923076923,0.939393939393939,0.964285714285714,0.931034482758621,0.92,1,0.96,1,1,0.916666666666667,1,1,1,0.962962962962963,0.961538461538461,1,1,1,0.916666666666667,1,0.958333333333333
"668",0.592592592592593,0.9,1,0.878787878787879,0.9,0,0.888888888888889,0.838709677419355,0.88,0.653846153846154,0.72,0.56,0.875,0.875,0.870967741935484,0.866666666666667,0.826086956521739,0.770833333333333,0.777777777777778,1,0.96,0.923076923076923,0.931034482758621,0.96,0.952380952380952,0.961538461538461,0.92,0.909090909090909,0.931034482758621,0.91304347826087,0.826086956521739,0.954545454545454,0.954545454545454,0.952380952380952,0.85,1,0.9,0.954545454545454,1,0.95,0.8,0.904761904761905,1,1,0.95,0.952380952380952,0.954545454545454,0.95
"232",0.923076923076923,0.904761904761905,0.923076923076923,0.961538461538461,0.96969696969697,0.888888888888889,0,0.869565217391304,1,0.80952380952381,0.952380952380952,1,0.866666666666667,0.866666666666667,0.75,0.956521739130435,1,0.957446808510638,0.954545454545454,1,0.933333333333333,0.875,0.6875,1,0.909090909090909,0.692307692307692,0.866666666666667,0.923076923076923,0.6875,0.928571428571429,0.866666666666667,1,1,1,0.916666666666667,1,1,0.916666666666667,1,1,0.923076923076923,0.916666666666667,1,1,1,0.909090909090909,1,1
"351",0.827586206896552,0.884615384615385,1,0.935483870967742,0.947368421052632,0.838709677419355,0.869565217391304,0,0.736842105263158,0.851851851851852,0.923076923076923,0.896551724137931,0.647058823529412,0.722222222222222,0.590909090909091,0.888888888888889,0.904761904761905,0.877551020408163,0.925925925925926,1,0.952380952380952,0.956521739130435,0.772727272727273,0.952380952380952,1,0.904761904761905,0.85,0.947368421052632,0.826086956521739,0.833333333333333,0.722222222222222,0.944444444444444,1,0.941176470588235,0.944444444444444,1,0.875,0.8125,1,1,0.823529411764706,0.8125,1,0.944444444444444,1,0.941176470588235,1,1
"392",0.916666666666667,0.894736842105263,1,0.91304347826087,0.933333333333333,0.88,1,0.736842105263158,0,0.954545454545454,0.888888888888889,0.909090909090909,0.928571428571429,0.928571428571429,0.789473684210526,0.9,0.846153846153846,0.906976744186046,0.95,1,0.923076923076923,1,0.944444444444444,0.923076923076923,1,1,0.75,0.909090909090909,0.642857142857143,0.7,0.846153846153846,0.9,1,0.888888888888889,1,0.888888888888889,0.75,1,1,1,0.909090909090909,0.9,0.888888888888889,0.9,1,0.888888888888889,1,1
"589",0.730769230769231,0.833333333333333,0.882352941176471,0.896551724137931,0.916666666666667,0.653846153846154,0.80952380952381,0.851851851851852,0.954545454545454,0,0.772727272727273,0.807692307692308,0.777777777777778,0.777777777777778,0.846153846153846,0.84,0.842105263157895,0.851063829787234,0.962962962962963,1,0.894736842105263,0.789473684210526,0.916666666666667,1,0.866666666666667,1,0.9,0.882352941176471,0.869565217391304,0.947368421052632,0.842105263157895,0.941176470588235,0.875,0.9375,0.8,1,0.9375,0.875,0.933333333333333,1,0.733333333333333,0.8,1,1,1,0.9375,0.941176470588235,0.933333333333333
"667",0.695652173913044,0.863636363636364,0.857142857142857,0.739130434782609,0.8,0.72,0.952380952380952,0.923076923076923,0.888888888888889,0.772727272727273,0,0.666666666666667,0.944444444444444,0.944444444444444,1,0.761904761904762,0.8125,0.840909090909091,0.91304347826087,1,0.8,0.947368421052632,1,0.875,0.833333333333333,1,0.944444444444444,0.666666666666667,0.904761904761905,0.9375,0.882352941176471,0.928571428571429,1,0.923076923076923,1,1,0.833333333333333,1,1,1,0.933333333333333,0.928571428571429,1,1,1,0.833333333333333,1,0.916666666666667
"708",0.64,0.925925925925926,0.947368421052632,0.862068965517241,0.857142857142857,0.56,1,0.896551724137931,0.909090909090909,0.807692307692308,0.666666666666667,0,0.904761904761905,0.904761904761905,0.966666666666667,0.8,0.789473684210526,0.854166666666667,0.791666666666667,1,0.9,0.857142857142857,1,0.9,0.941176470588235,1,0.954545454545454,0.888888888888889,0.961538461538461,0.95,0.904761904761905,0.944444444444444,0.8125,0.941176470588235,0.944444444444444,1,0.875,1,1,1,0.888888888888889,0.944444444444444,1,1,0.9375,0.941176470588235,0.944444444444444,0.9375
"391",0.80952380952381,0.888888888888889,1,0.956521739130435,0.966666666666667,0.875,0.866666666666667,0.647058823529412,0.928571428571429,0.777777777777778,0.944444444444444,0.904761904761905,0,0.727272727272727,0.705882352941176,0.894736842105263,0.923076923076923,0.930232558139535,0.888888888888889,1,0.916666666666667,0.846153846153846,0.875,1,1,1,0.833333333333333,0.9,0.8,0.909090909090909,0.444444444444444,0.888888888888889,1,0.875,0.888888888888889,1,0.875,0.75,1,1,0.625,0.571428571428572,1,1,1,1,1,1
"430",0.863636363636364,0.947368421052632,0.9,0.956521739130435,0.966666666666667,0.875,0.866666666666667,0.722222222222222,0.928571428571429,0.777777777777778,0.944444444444444,0.904761904761905,0.727272727272727,0,0.705882352941176,0.95,1,0.954545454545454,1,1,0.916666666666667,0.928571428571429,0.714285714285714,0.916666666666667,1,0.923076923076923,0.923076923076923,1,0.941176470588235,0.909090909090909,0.833333333333333,1,1,1,0.75,1,1,0.75,1,1,0.625,0.75,1,1,1,1,1,1
"352",0.9,0.962962962962963,1,1,1,0.870967741935484,0.75,0.590909090909091,0.789473684210526,0.846153846153846,1,0.966666666666667,0.705882352941176,0.705882352941176,0,0.964285714285714,1,0.941176470588235,0.88,1,1,0.904761904761905,0.761904761904762,1,1,0.9,0.9,1,0.761904761904762,0.75,0.777777777777778,1,1,1,0.941176470588235,0.9375,1,0.875,1,1,0.882352941176471,0.875,0.9375,1,1,1,1,1
"541",0.666666666666667,0.65,0.714285714285714,0.76,0.8125,0.866666666666667,0.956521739130435,0.888888888888889,0.9,0.84,0.761904761904762,0.8,0.894736842105263,0.95,0.964285714285714,0,0.6,0.641025641025641,0.875,1,0.75,0.9,1,0.823529411764706,0.857142857142857,1,0.95,0.875,0.91304347826087,0.944444444444444,0.833333333333333,0.866666666666667,1,0.857142857142857,1,1,0.857142857142857,1,0.928571428571429,1,0.941176470588235,0.9375,1,1,0.928571428571429,0.857142857142857,0.866666666666667,0.928571428571429
"823",0.75,0.75,0.9,0.857142857142857,0.892857142857143,0.826086956521739,1,0.904761904761905,0.846153846153846,0.842105263157895,0.8125,0.789473684210526,0.923076923076923,1,1,0.6,0,0.85,0.888888888888889,1,0.916666666666667,0.928571428571429,1,0.916666666666667,0.875,1,0.923076923076923,0.9,0.941176470588235,0.909090909090909,0.833333333333333,0.75,1,0.714285714285714,1,1,0.714285714285714,1,0.857142857142857,1,0.9,0.888888888888889,1,1,0.857142857142857,0.875,0.571428571428572,0.857142857142857
"501",0.704545454545455,0.666666666666667,0.897435897435897,0.755555555555555,0.659574468085106,0.770833333333333,0.957446808510638,0.877551020408163,0.906976744186046,0.851063829787234,0.840909090909091,0.854166666666667,0.930232558139535,0.954545454545454,0.941176470588235,0.641025641025641,0.85,0,0.790697674418605,0.948717948717949,0.846153846153846,0.906976744186046,0.958333333333333,0.875,0.948717948717949,0.977777777777778,0.904761904761905,0.951219512195122,0.91304347826087,0.952380952380952,0.878048780487805,0.923076923076923,1,0.948717948717949,0.975609756097561,0.975,0.948717948717949,0.975609756097561,0.974358974358974,0.974358974358974,0.951219512195122,0.95,1,0.975609756097561,0.974358974358974,0.948717948717949,0.95,0.974358974358974
"828",0.76,0.96,1,0.928571428571429,0.911764705882353,0.777777777777778,0.954545454545454,0.925925925925926,0.95,0.962962962962963,0.91304347826087,0.791666666666667,0.888888888888889,1,0.88,0.875,0.888888888888889,0.790697674418605,0,1,1,0.6875,1,0.944444444444444,1,1,1,1,0.956521739130435,0.941176470588235,0.75,1,0.933333333333333,1,0.933333333333333,1,0.928571428571429,1,1,0.923076923076923,1,1,1,1,0.923076923076923,0.928571428571429,0.933333333333333,1
"582",1,0.846153846153846,1,1,0.96,1,1,1,1,1,1,1,1,1,1,1,1,0.948717948717949,1,0,0.857142857142857,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"502",0.909090909090909,0.642857142857143,0.571428571428572,0.789473684210526,0.8,0.96,0.933333333333333,0.952380952380952,0.923076923076923,0.894736842105263,0.8,0.9,0.916666666666667,0.916666666666667,1,0.75,0.916666666666667,0.846153846153846,1,0.857142857142857,0,0.923076923076923,0.9375,0.8,0.857142857142857,1,0.916666666666667,0.75,0.866666666666667,1,0.916666666666667,0.714285714285714,1,0.857142857142857,1,1,0.857142857142857,1,1,1,0.888888888888889,0.875,1,1,1,0.857142857142857,1,1
