"","37","40","79","80","151","152","153","154","191","192","193","194","229","230","231","232","233","269","270","271","272","273","309","310","311","312","341","349","350","351","352","353","354","381","382","389","390","391","392","393","421","422","429","430","431","433","434","441","459","460","461","462","469","470","471","472","473","474","499","500","501","502","509","510","511","512","539","540","541","542","547","548","549","550","551","552","553","581","582","587","588","589","590","591","626","627","628","629","630","631","632","666","667","668","669","670","671","672","701","702","703","706","707","708","709","741","742","743","744","747","748","749","750","781","782","783","784","786","787","788","789","790","821","822","823","824","825","826","827","828","829","862","863","864","865","866","867","868","902","906","907","908"
"392",681280.591134894,794730.154379141,701369.534393082,745789.091981382,403564.530010197,398240.987678008,403564.530010198,419129.629706983,338230.647571991,331874.353521852,338230.647571991,356620.390713426,329762.042912329,295792.210188359,273391.666495355,265505.153422773,273391.666495355,278956.983720943,237939.908843505,209509.891943841,199133.251815438,209509.891943842,236004.113038661,185866.213289627,147834.994785274,132758.514292035,717638.574523682,205880.899210199,145899.590376798,92878.8868801648,66380.8076601247,92878.8868801663,145899.590376799,713663.585381689,648788.619774953,194641.185405541,129760.95858212,64880.5297804123,0,64880.5297804138,715822.930060336,651339.173674143,205411.617646896,145606.144195481,92765.4279716497,92765.4279716508,145606.144195481,2009850.34011667,851603.207841016,787757.597038965,724062.635440202,660562.400500928,235190.327987195,185412.351948924,147701.16277875,132771.439379438,147701.162778752,185412.351948924,863317.592765278,800587.152809942,738180.052839469,676186.328700525,277935.699309925,237421.710614947,209383.617358618,199162.328065463,879870.485815147,818590.731901041,757847.729307071,697782.174151235,417875.691126862,370330.36807246,328628.477177667,295256.821619496,273284.610660938,265556.831602153,273284.610660937,782648.309564488,724817.375256511,462591.22507451,420266.930235359,384137.060243303,356092.443920142,338150.992591111,554713.104159164,512029.341294724,474256.916928101,442655.231931654,418624.377643367,403519.433267373,398357.180478631,603791.634093018,564953.055055226,531067.059668583,503135.613823722,482194.84084457,469181.891965856,464763.270376982,883097.256691287,832758.399336902,784433.694407649,655922.919931057,620472.460711729,589884.56443519,564949.88113124,923693.374075933,875851.665559244,830192.679415444,787096.803210418,677951.455694813,650166.230871576,627705.500293795,611156.798907093,967134.099743648,921706.262064925,878581.873711952,838117.002165347,766825.646741078,736932.893207771,711541.31225043,691147.423211247,676203.753911723,1013054.47784368,969931.593557995,929191.456354631,891161.328824896,856202.786607729,824706.880674736,797084.500340418,773750.879667374,755103.938254251,1020192.45591139,981679.057410145,945890.333512283,913147.076437056,883788.1838014,858161.381026151,836609.96286128,1072203.55295536,943845.280403351,919980.355915425,899983.58957641
"393",652303.353449907,753121.25919267,660460.045558277,701369.534393082,419129.629706982,403564.530010197,398240.987678008,403564.530010198,356620.390713426,338230.647571991,331874.353521852,338230.647571991,372146.224697695,329762.042912329,295792.210188358,273391.666495355,265505.153422773,327870.515234275,278956.983720944,237939.908843505,209509.891943842,199133.251815438,292078.998452299,236004.113038661,185866.213289625,147834.994785274,782338.873848916,268192.327136093,205880.899210202,145899.590376798,92878.8868801648,66380.8076601247,92878.8868801663,778537.435620277,713663.585381689,259521.10920936,194641.185405542,129760.958582118,64880.5297804138,0,780356.376139081,715822.930060337,267551.188675454,205411.617646896,145606.14419548,66384.0392784535,92765.4279716508,2074368.2139493,915567.562517039,851603.207841017,787757.597038964,724062.635440203,290905.039642104,235190.327987197,185412.351948922,147701.162778752,132771.439379438,147701.162778752,926305.28379858,863317.592765279,800587.152809941,738180.052839471,326311.055301813,277935.699309926,237421.710614946,209383.617358619,941581.790058657,879870.485815147,818590.731901041,757847.72930707,469492.210716395,417875.691126863,370330.36807246,328628.477177668,295256.821619496,273284.610660938,265556.831602153,841437.178280428,782648.309564488,509568.486317027,462591.22507451,420266.93023536,384137.060243303,356092.443920143,601262.843014887,554713.104159165,512029.341294724,474256.916928101,442655.231931654,418624.377643367,403519.433267374,646690.804363749,603791.634093018,564953.055055227,531067.059668583,503135.613823722,482194.84084457,469181.891965856,935124.653682958,883097.256691286,832758.399336903,695492.501198748,655922.919931055,620472.460711729,589884.56443519,973395.626298305,923693.374075933,875851.665559244,830192.679415444,710436.494841576,677951.455694813,650166.230871576,627705.500293795,1014555.6249447,967134.099743648,921706.262064925,878581.873711951,800715.352432684,766825.646741078,736932.893207771,711541.31225043,691147.423211247,1058268.48238698,1013054.47784368,969931.593557995,929191.456354631,891161.328824896,856202.786607729,824706.880674736,797084.500340417,773750.879667374,1061133.53817316,1020192.45591139,981679.057410145,945890.333512283,913147.076437056,883788.1838014,858161.381026151,1111091.96924552,971293.0461273,943845.280403351,919980.355915425
"421",1239812.21009239,1409560.97202755,1319854.79397376,1378470.19519553,801056.24213136,855048.353472712,910515.425720682,967203.480684616,763874.482068898,820199.585176799,877750.567928858,936301.132586716,617639.773716614,673459.612796601,730817.47946175,789377.896064481,848891.739052974,584123.353330796,642730.253780318,702468.472800504,763072.053823438,824349.853624256,556516.94403117,617609.21134424,679417.806220317,741763.359104029,132764.846938578,535735.978323064,598803.661064227,662219.818237361,725892.779722438,789760.084413241,853777.764159711,66384.0392784538,92765.4279716504,522596.447180064,586921.975634254,651339.173674143,715822.930060336,780356.376139081,0,64711.3658817939,517681.724592878,582389.144265533,647095.575864495,776505.032611532,841207.836055482,1294027.62734439,145300.342290271,92647.2875696033,66387.4001009843,92647.2875696019,521225.771226976,585377.020019342,649620.107378309,713929.848030549,778289.32030152,842686.725336482,185171.392295994,147630.194219265,132778.288787009,147630.194219264,533061.183124761,595773.609325399,658836.007134605,722156.294936729,237234.94663241,209338.156560672,199172.7923237,209338.156560671,434927.958602618,493096.400446771,552656.822187134,613203.360952163,674470.100377749,736276.865133662,798497.846491347,265571.035425197,273255.182367118,468593.260752269,522878.681428616,579226.913759343,637090.462238155,696091.139351025,461953.747518738,508729.778085279,558985.894067687,611864.813929938,666742.40805501,723163.408260511,780792.886497067,511448.645548314,553934.10054571,600279.126721833,649657.899371783,701429.631682292,755101.885023951,810296.675085837,464789.424858673,469181.275124497,482116.802264134,564423.494025731,603069.098240401,645765.595859141,691762.972643634,531203.840455592,535038.236705603,546379.960379028,564776.811407659,655252.461098141,694623.281608227,737442.993395965,783145.720283863,597622.594049562,601021.953497649,611106.554439025,627554.097789201,677507.505996896,709813.462164902,746191.486163487,786076.119259375,828961.013899352,664045.799935607,667096.222987112,676164.898322989,691014.834572558,711283.886096279,736524.599103598,766245.585459555,799947.35024188,837148.948903147,733237.887335566,741468.977744465,754987.980213068,773517.555999456,796707.998025357,824165.731761446,855479.698056165,799431.466511302,857813.414686658,883282.345814299,912465.322224556
"422",1185053.16238451,1352179.91435478,1261902.74813186,1319854.79397376,748858.489441928,801056.242131361,855048.353472712,910515.425720683,709067.783937175,763874.482068897,820199.585176801,877750.56792886,563815.309621711,617639.773716614,673459.612796603,730817.479461749,789377.896064482,527025.71640762,584123.353330796,642730.25378032,702468.472800503,763072.053823438,496405.98113263,556516.94403117,617609.211344242,679417.806220317,147769.438205032,473156.609161437,535735.978323064,598803.661064227,662219.818237362,725892.779722438,789760.084413241,92765.4279716504,66384.0392784535,458401.688223921,522596.447180064,586921.975634256,651339.173674143,715822.930060337,64711.3658817939,0,452973.427143792,517681.724592878,582389.144265536,711800.908888931,776505.032611532,1358546.30114325,204922.442208562,145300.342290271,92647.2875696012,66387.4001009847,457205.569861165,521225.771226976,585377.020019344,649620.107378308,713929.84803055,778289.32030152,234757.945964794,185171.392295994,147630.194219264,132778.288787009,470839.143928981,533061.183124761,595773.6093254,658836.007134604,277567.243293368,237234.94663241,209338.156560671,199172.7923237,378793.852467512,434927.958602618,493096.400446773,552656.822187134,613203.360952163,674470.10037775,736276.865133664,273255.182367118,265571.035425196,417177.217109801,468593.26075227,522878.681428616,579226.913759343,637090.462238155,419823.102027459,461953.747518739,508729.778085279,558985.894067688,611864.813929938,666742.40805501,723163.408260513,473862.432282329,511448.645548314,553934.10054571,600279.126721833,649657.899371783,701429.631682294,755101.885023952,469181.275124499,464789.424858672,469181.275124497,530714.8337722,564423.49402573,603069.098240402,645765.595859141,535038.236705603,531203.840455592,535038.236705603,546379.960379028,619988.314633882,655252.461098141,694623.281608228,737442.993395965,601021.953497649,597622.594049562,601021.953497649,611106.554439025,649881.50404327,677507.505996896,709813.462164902,746191.486163487,786076.119259376,667096.222987112,664045.799935607,667096.222987112,676164.898322988,691014.834572558,711283.88609628,736524.599103599,766245.585459555,799947.350241881,730473.570493721,733237.887335566,741468.977744465,754987.980213068,773517.555999456,796707.998025357,824165.731761446,796906.016139855,836398.163261337,857813.414686658,883282.3458143
"429",845391.415461891,979215.336013717,885659.019595829,934973.866624038,482607.172023299,504183.68326754,532925.082508364,567744.137114068,419053.978239631,443679.800179529,476020.32480912,514623.002813152,331889.192701227,338216.003388271,356523.390458216,385106.421337623,421881.538569305,265517.291093892,273366.524225316,295666.546137861,329496.144463082,371720.51852848,199142.553570489,209469.502586594,237774.252084866,278630.6667203,535735.978323064,132764.846938578,147769.438205032,185643.980539904,235605.746684916,291504.402800938,350510.700071236,522596.447180063,458401.688223921,66384.0392784535,92765.4279716504,145606.144195482,205411.617646896,267551.188675454,517681.724592878,452973.427143792,0,64711.3658817939,129422.622277986,258844.368536183,323554.639224513,1810264.20843514,649620.107378309,585377.020019344,521225.771226975,457205.569861165,66387.4001009847,92647.2875696019,145300.34229027,204922.442208562,266882.794974464,329866.0942473,658836.007134606,595773.609325401,533061.183124761,470839.143928981,132778.288787009,147630.194219264,185171.392295994,234757.945964793,674470.100377749,613203.360952163,552656.822187134,493096.400446771,237234.946632409,209338.156560671,199172.7923237,209338.156560671,237234.94663241,277567.243293368,325748.015168723,579226.913759343,522878.681428616,295109.507461076,273255.182367118,265571.035425196,273255.182367118,295109.507461076,383870.823877652,355974.184363665,338133.166562995,331973.141200177,338133.166562994,355974.184363665,383870.823877653,442426.228003986,418528.43453091,403510.879947134,398379.231098528,403510.879947135,418528.434530911,442426.228003987,691762.972643635,645765.595859141,603069.098240402,502937.100276425,482116.802264134,469181.275124497,464789.424858672,737442.993395965,694623.281608227,655252.461098141,619988.314633882,546379.960379028,535038.236705602,531203.840455592,535038.236705603,786076.119259376,746191.486163487,709813.462164902,677507.505996896,627554.097789201,611106.554439025,601021.953497649,597622.594049562,601021.953497649,837148.948903147,799947.35024188,766245.585459554,736524.599103598,711283.886096279,691014.834572558,676164.898322988,667096.222987112,664045.799935607,855479.698056165,824165.731761445,796707.998025356,773517.555999455,754987.980213068,741468.977744465,733237.887335566,912465.322224556,819354.736260726,806960.371081123,799431.466511302
"430",806491.247513885,932150.336372673,838544.761662869,885659.019595829,469185.1848466,482607.172023299,504183.68326754,532925.082508365,403557.771934855,419053.97823963,443679.800179529,476020.32480912,338216.003388271,331889.192701227,338216.003388271,356523.390458215,385106.421337623,273366.524225316,265517.291093892,273366.524225317,295666.54613786,329496.144463082,209469.502586594,199142.553570489,209469.502586594,237774.252084866,598803.661064227,147769.438205032,132764.846938578,147769.438205033,185643.980539905,235605.746684916,291504.402800939,586921.975634253,522596.447180064,92765.4279716504,66384.0392784535,92765.4279716525,145606.144195481,205411.617646896,582389.144265533,517681.724592878,64711.3658817939,0,64711.3658817962,194133.659680476,258844.368536184,1874799.17590142,713929.84803055,649620.107378309,585377.020019341,521225.771226976,92647.2875696019,66387.4001009847,92647.2875696026,145300.34229027,204922.442208562,266882.794974465,722156.294936729,658836.007134606,595773.609325398,533061.183124761,147630.194219264,132778.288787009,147630.194219265,185171.392295994,736276.865133662,674470.100377749,613203.360952163,552656.822187132,277567.243293367,237234.946632409,209338.156560671,199172.7923237,209338.156560672,237234.94663241,277567.243293368,637090.462238155,579226.913759343,328316.244746599,295109.507461075,273255.182367118,265571.035425197,273255.182367118,419823.102027457,383870.823877652,355974.184363665,338133.166562994,331973.141200177,338133.166562994,355974.184363666,473862.432282327,442426.228003986,418528.43453091,403510.879947134,398379.231098528,403510.879947135,418528.434530911,740445.951964427,691762.972643634,645765.595859141,530714.833772199,502937.100276424,482116.802264134,469181.275124497,783145.720283864,737442.993395964,694623.281608227,655252.46109814,564776.811407658,546379.960379028,535038.236705602,531203.840455592,828961.013899352,786076.119259375,746191.486163487,709813.462164901,649881.50404327,627554.097789201,611106.554439025,601021.953497649,597622.594049562,877404.97779856,837148.948903147,799947.35024188,766245.585459554,736524.599103598,711283.886096279,691014.834572558,676164.898322988,667096.222987112,890242.764051522,855479.698056165,824165.731761445,796707.998025356,773517.555999455,754987.980213067,741468.977744465,945018.03547177,836398.163261338,819354.736260726,806960.371081123
"431",771191.844443756,887418.797768894,794023.145392484,838544.761662868,464625.026956462,469185.1848466,482607.172023298,504183.68326754,398258.392800306,403557.771934855,419053.978239629,443679.800179529,356523.390458216,338216.003388271,331889.192701227,338216.003388271,356523.390458215,295666.54613786,273366.524225317,265517.291093892,273366.524225316,295666.54613786,237774.252084866,209469.502586594,199142.553570489,209469.502586594,662219.818237363,185643.980539904,147769.438205033,132764.846938578,147769.438205032,185643.980539903,235605.746684915,651339.173674143,586921.975634256,145606.144195482,92765.4279716522,66384.0392784538,92765.4279716497,145606.14419548,647095.575864495,582389.144265536,129422.622277986,64711.3658817962,0,129422.622277984,194133.659680475,1939333.53972573,778289.320301522,713929.848030552,649620.107378309,585377.020019344,145300.342290271,92647.2875696033,66387.4001009843,92647.2875696009,145300.342290269,204922.442208561,785671.711853407,722156.294936731,658836.007134605,595773.609325401,185171.392295994,147630.194219265,132778.288787009,147630.194219264,798497.846491347,736276.865133664,674470.100377751,613203.360952163,325748.015168722,277567.243293368,237234.94663241,209338.156560672,199172.7923237,209338.156560671,237234.94663241,696091.139351027,637090.462238157,369829.739427776,328316.244746599,295109.507461076,273255.182367118,265571.035425197,461953.747518738,419823.102027458,383870.823877653,355974.184363666,338133.166562995,331973.141200177,338133.166562995,511448.645548314,473862.432282328,442426.228003987,418528.434530911,403510.879947135,398379.231098528,403510.879947134,791318.632304484,740445.951964427,691762.972643635,564423.494025731,530714.833772199,502937.100276425,482116.802264134,831255.686097265,783145.720283864,737442.993395966,694623.281608228,589568.557490689,564776.811407658,546379.960379028,535038.236705603,874404.463342893,828961.013899353,786076.119259376,746191.486163487,677507.505996896,649881.504043271,627554.097789201,611106.554439025,601021.953497649,920314.337142638,877404.977798561,837148.948903148,799947.350241881,766245.585459555,736524.599103598,711283.886096279,691014.834572558,676164.898322988,928067.09329796,890242.764051524,855479.698056165,824165.731761446,796707.998025357,773517.555999456,754987.980213068,980604.626620041,857813.414686658,836398.163261337,819354.736260726
"433",713482.282078834,806491.247513884,714671.233494889,752554.67796519,482607.172023298,469185.1848466,464625.026956462,469185.1848466,419053.97823963,403557.771934855,398258.392800306,403557.771934855,421881.538569305,385106.421337623,356523.390458215,338216.003388271,331889.192701227,371720.51852848,329496.144463082,295666.54613786,273366.524225316,265517.291093892,327372.428674708,278630.666720301,237774.252084865,209469.502586594,789760.084413241,291504.402800936,235605.746684915,185643.980539903,147769.438205032,132764.846938578,147769.438205033,780356.376139081,715822.930060337,267551.188675454,205411.617646896,145606.14419548,92765.4279716508,66384.0392784535,776505.032611532,711800.908888931,258844.368536183,194133.659680476,129422.622277984,0,64711.3658817947,2068398.91174656,907113.575708737,842686.725336484,778289.320301519,713929.84803055,266882.794974464,204922.442208562,145300.342290268,92647.2875696023,66387.4001009847,92647.2875696023,913123.365560238,849338.066233033,785671.711853404,722156.294936729,290281.014748481,234757.945964794,185171.392295992,147630.194219265,923845.5716815,861042.826736787,798497.846491347,736276.865133662,434927.958602616,378793.852467511,325748.015168721,277567.243293368,237234.94663241,209338.156560671,199172.7923237,816512.138035326,755962.329279989,468593.260752269,417177.2171098,369829.739427776,328316.244746599,295109.507461076,558985.894067687,508729.778085279,461953.747518738,419823.102027458,383870.823877653,355974.184363665,338133.166562995,600279.126721833,553934.100545709,511448.645548313,473862.432282328,442426.228003986,418528.43453091,403510.879947134,898128.382109249,843984.731885745,791318.632304483,645765.595859142,603069.098240401,564423.494025729,530714.833772198,933189.105832221,881378.376334235,831255.686097265,783145.720283863,655252.46109814,619988.314633882,589568.557490689,564776.811407659,971510.192880494,922027.838723252,874404.463342892,828961.013899352,746191.486163487,709813.462164902,677507.505996896,649881.50404327,627554.097789201,1012722.50543221,965522.942675802,920314.337142637,877404.97779856,837148.948903147,799947.35024188,766245.585459554,736524.599103598,711283.886096279,1011497.60015737,968593.755711222,928067.09329796,890242.764051522,855479.698056165,824165.731761445,796707.998025356,1059630.03735141,912465.322224556,883282.345814299,857813.414686658
"434",692147.898468639,771191.844443756,680971.580437587,714671.23349489,504183.68326754,482607.172023298,469185.1848466,464625.026956462,443679.800179529,419053.97823963,403557.771934855,398258.392800306,464908.589152676,421881.538569305,385106.421337623,356523.390458215,338216.003388271,419814.055700179,371720.518528481,329496.144463081,295666.54613786,273366.524225316,380984.769369588,327372.428674709,278630.666720299,237774.252084866,853777.764159711,350510.700071235,291504.402800937,235605.746684915,185643.980539903,147769.438205032,132764.846938578,844927.752855105,780356.376139082,330711.469313289,267551.188675455,205411.617646895,145606.144195481,92765.4279716508,841207.836055482,776505.032611532,323554.639224513,258844.368536184,194133.659680475,64711.3658817947,0,2132929.22489374,971563.600947366,907113.575708738,842686.725336482,778289.32030152,329866.0942473,266882.794974465,204922.44220856,145300.34229027,92647.2875696023,66387.4001009847,977003.887751719,913123.365560238,849338.066233031,785671.711853405,348917.688904361,290281.014748481,234757.945964793,185171.392295994,986856.433707124,923845.5716815,861042.826736787,798497.846491345,493096.400446771,434927.958602617,378793.852467511,325748.015168722,277567.243293368,237234.94663241,209338.156560671,877599.680812302,816512.138035326,522878.681428616,468593.260752269,417177.217109801,369829.739427776,328316.244746599,611864.813929937,558985.894067687,508729.778085279,461953.747518738,419823.102027458,383870.823877652,355974.184363665,649657.899371782,600279.126721833,553934.10054571,511448.645548313,473862.432282328,442426.228003986,418528.43453091,953497.470736886,898128.382109249,843984.731885746,691762.972643635,645765.595859141,603069.098240401,564423.49402573,986421.483187956,933189.10583222,881378.376334236,831255.686097265,694623.281608227,655252.461098141,619988.314633882,589568.557490689,1022581.25735368,971510.192880494,922027.838723253,874404.463342891,786076.119259376,746191.486163487,709813.462164902,677507.505996896,649881.50404327,1061647.07661663,1012722.5054322,965522.942675803,920314.337142637,877404.97779856,837148.948903147,799947.35024188,766245.585459554,736524.599103598,1056488.64406842,1011497.60015737,968593.755711222,928067.09329796,890242.764051522,855479.698056165,824165.731761445,1102505.39546548,945018.03547177,912465.322224556,883282.345814299
"441",2463624.97772916,2651426.02791515,2568371.03985916,2631461.10348983,2025724.06534028,2088651.68794989,2151708.07705822,2214881.90256859,2007241.84818101,2070591.57748895,2134041.56514065,2197582.77726172,1863560.33072735,1927100.71167959,1990732.0957917,2054445.66422922,2118233.63584036,1848392.30359257,1912286.60891396,1976244.51490668,2040259.65945427,2104326.43586775,1835434.92690833,1899609.38906874,1963824.14552848,2028074.96996413,1310948.3631893,1824735.61048911,1889112.37952451,1953510.71682681,2017928.14064063,2082362.46075362,2146811.73481232,1300846.30092808,1365211.24466083,1816334.58985285,1880832.4053611,1945338.05171838,2009850.34011667,2074368.2139493,1294027.62734439,1358546.30114325,1810264.20843514,1874799.17590142,1939333.53972573,2068398.91174656,2132929.22489374,0,1161517.5631841,1226032.36226657,1290544.88641279,1355055.01270012,1806548.32019389,1871034.77321601,1935517.69651907,1999996.96100014,2064472.43678479,2128943.993198,1161771.6952801,1226094.8555605,1290425.60978556,1354762.41186233,1805201.8376416,1869553.2625938,1933903.82624874,1998253.12374033,1165770.97335827,1229702.66762422,1293671.26952954,1357671.08236152,1677998.2161338,1742109.18368264,1806230.44497705,1870360.44077418,1934497.7994514,1998641.30681099,2062789.88149481,1300257.22785174,1363761.07427112,1682058.86438346,1745831.10289654,1809630.48911371,1873453.73239568,1937297.95513434,1625380.49502757,1688662.14050059,1752000.48154825,1815389.05351285,1878822.23900448,1942295.13087021,2005803.42076945,1635054.33477411,1697778.82891478,1760592.02519352,1823484.2114454,1886446.93852794,1949472.81969451,2012555.36671913,1339445.10468061,1400601.17484183,1461990.71786674,1647293.5612879,1709369.1770418,1771570.93771881,1833885.44729567,1358675.07480539,1418805.28684303,1479241.01753646,1539945.74457862,1723383.74760638,1784893.61757209,1846554.22741774,1908350.38738592,1380792.24152281,1439800.40504403,1499189.76932468,1558916.20509623,1679234.01184014,1739764.43540805,1800508.49767448,1861444.69638328,1922554.17021001,1405660.95516245,1463467.01400378,1521731.42695503,1580402.92871634,1639437.23545724,1698795.94031021,1758445.60238974,1818356.99311291,1878504.47057041,1489678.39789654,1546753.21047161,1604305.37145451,1662284.71340575,1720647.45963628,1779355.283341,1838374.51884789,1518303.37496521,1744703.05906853,1802416.41629763,1860491.54028505
"459",1384796.76934345,1554856.65553922,1465103.08734679,1523600.65625718,945320.693127864,999906.907940786,1055693.34270321,1112499.18451548,908959.923211766,965482.766971998,1023024.43022042,1081422.00123059,762559.567754461,818715.617205869,876098.368407176,934481.568737886,993688.586080946,729410.361289785,787799.889878269,847143.902312789,907254.796622339,967989.388334257,700971.088226311,761402.853992707,822509.867349861,884151.789408896,237601.499645021,677835.638184175,740008.963563975,802594.860774905,865503.468487409,928668.837137013,992041.547788702,185412.351948925,235190.327987197,660562.400500929,724062.635440203,787757.597038966,851603.207841016,915567.562517039,145300.342290271,204922.442208562,649620.107378309,713929.84803055,778289.320301522,907113.575708737,971563.600947366,1161517.5631841,0,64535.1414501545,129070.164626416,193604.951230741,645331.880169337,709860.504586508,774387.822666046,838913.714533257,903438.060020804,967960.738643754,66390.8886860249,92524.498768301,144982.23870175,204413.441692656,647830.913062895,711959.532245739,776137.928272637,840354.260781026,132785.392222715,147556.559295342,184921.169202421,234308.693642687,531642.284327658,594166.177616023,657040.84327245,720173.980467539,783502.668570963,846982.596815958,910581.681753777,237041.271878045,277184.942440454,551266.142603722,611615.86159531,672687.185452223,734299.648895275,796327.206871422,521738.278098857,577879.986694228,635538.663725861,694336.067278551,754005.406461198,814354.583738054,875242.519040172,557905.084983862,610571.769429647,665237.812333439,721448.438252776,778868.859124953,837249.743567904,896402.983906536,418429.238832649,442189.388881593,473454.318982628,599260.590226473,648424.129157473,699979.637047251,753435.822688668,482036.184920577,502731.975307077,530350.776237993,563875.99108785,690590.260389475,739054.502320009,789707.140915084,842152.956936216,546314.81801828,564598.124490034,589242.21626323,619488.21036193,693724.981873132,736330.663417249,781814.127051567,829701.826058844,879600.737540695,611054.729678662,627397.902595678,649587.703112918,677049.305628808,709170.284514868,745348.18821346,785021.983369502,827688.741099455,872909.292876022,690878.149937877,711018.458764554,736103.530873523,765647.252238502,799154.992594261,836149.997542239,876190.291199334,754868.524708047,854734.261111664,889295.630437071,926907.5504349
"460",1329701.29914661,1497464.41700821,1407202.2574503,1465103.08734679,892155.344277551,945320.693127865,999906.907940786,1055693.34270321,853658.640842607,908959.923211764,965482.766971999,1023024.43022042,707922.56588232,762559.567754461,818715.61720587,876098.368407175,934481.568737886,672224.478322782,729410.361289785,787799.889878271,847143.902312789,907254.796622339,641405.891082602,700971.088226311,761402.85399271,822509.867349859,209427.405330041,616200.247711528,677835.638184175,740008.963563976,802594.860774906,865503.468487411,928668.837137013,147701.162778753,185412.351948924,597319.499937889,660562.400500929,724062.635440205,787757.597038965,851603.207841017,92647.2875696033,145300.342290271,585377.020019344,649620.107378309,713929.848030552,842686.725336484,907113.575708738,1226032.36226657,64535.1414501545,0,64535.1414501568,129070.164626416,580802.069021389,645331.880169337,709860.50458651,774387.822666045,838913.714533257,903438.060020805,92524.498768301,66390.8886860249,92524.4987683028,144982.23870175,583769.047734006,647830.913062895,711959.532245742,776137.928272636,147556.559295341,132785.392222715,147556.559295342,184921.169202423,469609.885556563,531642.284327658,594166.177616024,657040.84327245,720173.980467539,783502.668570965,846982.596815959,209291.041522761,237041.271878046,491904.281167837,551266.142603722,611615.86159531,672687.185452224,734299.648895275,467660.749247564,521738.278098857,577879.986694228,635538.663725862,694336.067278551,754005.406461199,814354.583738056,507860.696650807,557905.084983863,610571.769429647,665237.81233344,721448.438252776,778868.859124954,837249.743567904,403502.04007086,418429.238832648,442189.388881593,553127.713040769,599260.590226473,648424.129157473,699979.637047251,469180.640028872,482036.184920578,502731.975307077,530350.776237993,644808.560040101,690590.260389475,739054.50232001,789707.140915084,535044.954686029,546314.81801828,564598.124490034,589242.21626323,654559.732123485,693724.981873132,736330.66341725,781814.127051567,829701.826058844,601035.484072358,611054.729678662,627397.902595678,649587.703112919,677049.305628808,709170.284514868,745348.18821346,785021.983369502,827688.741099455,676124.850090568,690878.149937877,711018.458764555,736103.530873523,765647.252238503,799154.992594261,836149.997542239,741439.57980358,823607.964620247,854734.261111664,889295.630437071
"461",1275574.94016,1440749.93696223,1349975.25084593,1407202.2574503,840680.780746907,892155.344277549,945320.693127863,999906.907940785,799832.675852899,853658.640842604,908959.923211762,965482.766971997,655185.102163043,707922.565882317,762559.567754461,818715.617205869,876098.368407173,616577.626633073,672224.47832278,729410.361289785,787799.889878267,847143.902312787,582973.377105449,641405.891082601,700971.088226311,761402.853992705,199152.247039562,555282.41954191,616200.247711526,677835.638184172,740008.963563973,802594.860774905,865503.468487408,132771.439379438,147701.162778751,534425.805145753,597319.499937886,660562.400500929,724062.635440202,787757.597038964,66387.4001009843,92647.2875696012,521225.771226975,585377.020019341,649620.107378309,778289.320301519,842686.725336482,1290544.88641279,129070.164626416,64535.1414501568,0,64535.1414501545,516271.1905064,580802.069021387,645331.880169337,709860.504586507,774387.822666043,838913.714533256,144982.23870175,92524.4987683031,66390.8886860249,92524.4987683017,519799.198841111,583769.047734005,647830.913062895,711959.532245739,184921.169202423,147556.559295343,132785.392222715,147556.559295342,408293.666505804,469609.885556561,531642.284327655,594166.177616021,657040.843272449,720173.980467538,783502.668570961,199183.635324212,209291.04152276,433936.467788375,491904.281167836,551266.142603721,611615.861595308,672687.185452221,416452.845883086,467660.749247564,521738.278098856,577879.986694226,635538.66372586,694336.06727855,754005.406461197,461293.364549287,507860.696650806,557905.084983861,610571.769429646,665237.812333438,721448.438252775,778868.859124953,398402.024757689,403502.040070858,418429.238832647,510847.70244334,553127.713040767,599260.590226471,648424.129157472,464816.440354608,469180.640028872,482036.184920577,502731.975307077,602321.884925603,644808.560040101,690590.260389474,739054.502320008,531235.193948578,535044.954686029,546314.81801828,564598.124490034,619488.21036193,654559.732123485,693724.981873132,736330.663417249,781814.127051567,597658.399834623,601035.484072359,611054.729678662,627397.902595677,649587.703112919,677049.305628808,709170.284514868,745348.188213459,785021.983369502,667116.215585414,676124.850090568,690878.149937877,711018.458764555,736103.530873523,765647.252238502,799154.99259426,733264.113271696,796320.006783004,823607.964620247,854734.261111664
