gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedMedia	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	recordedByID	identifiedByID
3014895480																										BRA:IBT:SP:453829									pt	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			2021-01-07 09:34:03-03								"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas"							Collection					Instituto de Botânica	SP	"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas"	Instituto de Botânica	PreservedSpecimen				BRA:IBT:SP:453829	453829	1295	Francener, A																																	2013	02	20																Brasil		São Paulo		Pedregulho	Parque Estadual Furnas do Bom Jesus																																																																		Trimezia lutea								Plantae				Iridaceae	Trimezia		lutea				(Klatt) R.C.Foster							
3014892527																										BRA:IBT:SP:465760									pt	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			2021-01-07 09:34:03-03								"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas"							Collection					Instituto de Botânica	SP	"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas"	Instituto de Botânica	PreservedSpecimen				BRA:IBT:SP:465760	465760	571	Martins, SE																																	1999	10	20																Brasil		São Paulo		Bertioga																																																																			Neomarica imbricata								Plantae				Iridaceae	Neomarica		imbricata				(Hand.-Mazz.) Sprague							
3014890500																										BRA:IBT:SP:453814									pt	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			2021-01-07 09:34:03-03								"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas"							Collection					Instituto de Botânica	SP	"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas"	Instituto de Botânica	PreservedSpecimen				BRA:IBT:SP:453814	453814	119	Dantas Queiroz, MV																																	2013	01	19																Brasil		Distrito Federal		Brasília																																																																			Trimezia lutea								Plantae				Iridaceae	Trimezia		lutea				(Klatt) R.C.Foster							
3014889554																										BRA:IBT:SP:465759									pt	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			2021-01-07 09:34:03-03								"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas"							Collection					Instituto de Botânica	SP	"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas"	Instituto de Botânica	PreservedSpecimen				BRA:IBT:SP:465759	465759	141	Sampaio, PSP																																	1998	11	26																Brasil		São Paulo		Bertioga																																																																			Neomarica candida								Plantae				Iridaceae	Neomarica		candida				(Hassl.) Sprague							
3014888537																										BRA:IBT:SP:454749									pt	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			2021-01-07 09:34:03-03								"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas"							Collection					Instituto de Botânica	SP	"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas"	Instituto de Botânica	PreservedSpecimen				BRA:IBT:SP:454749	454749	2822	Wanderley, MGL																																	2009	04	26																Brasil		Minas Gerais			Serra do Cipó																																																																		Trimezia								Plantae				Iridaceae	Trimezia													
3014887490																										BRA:IBT:SP:453835									pt	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			2021-01-07 09:34:03-03								"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas"							Collection					Instituto de Botânica	SP	"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas"	Instituto de Botânica	PreservedSpecimen				BRA:IBT:SP:453835	453835	833	Chukr, NS																																																			Brasil		Minas Gerais		Passos																																																																			Trimezia speciosa								Plantae				Iridaceae	Trimezia		speciosa				(Chukr & A.Gil) Christenh. & Byng							
3014887489																										BRA:IBT:SP:453817									pt	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			2021-01-07 09:34:03-03								"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas"							Collection					Instituto de Botânica	SP	"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas"	Instituto de Botânica	PreservedSpecimen				BRA:IBT:SP:453817	453817	116	Dantas Queiroz, MV																																	2013	01	17																Brasil		Goiás		Alto Paraíso de Goiás																																																																			Trimezia spathata spectabilis								Plantae				Iridaceae	Trimezia		spathata	spectabilis			(Ravenna) Chukr							
3014883500																										BRA:IBT:SP:453834									pt	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			2021-01-07 09:34:03-03								"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas"							Collection					Instituto de Botânica	SP	"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas"	Instituto de Botânica	PreservedSpecimen				BRA:IBT:SP:453834	453834	120	Dantas Queiroz, MV																																	2013	10	03																Brasil		São Paulo		São Paulo	Instituto de Botânica																																																																		Trimezia martinicensis								Plantae				Iridaceae	Trimezia		martinicensis				(Jacq.) Herb.							
3014880528																										BRA:IBT:SP:465538									pt	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			2021-01-07 09:34:03-03								"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas"							Collection					Instituto de Botânica	SP	"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas"	Instituto de Botânica	PreservedSpecimen				BRA:IBT:SP:465538	465538	858	Rodrigues, E																																	2000	09	08																Brasil		Tocantins		Goiatins																																																																			Trimezia juncifolia								Plantae				Iridaceae	Trimezia		juncifolia				(Klatt) Benth. & Hook.							
3014011938																										67194656										http://creativecommons.org/licenses/by-nc/4.0/			2020-12-28T19:26:36Z			https://www.inaturalist.org/observations/67194656				© Rubens Neto some rights reserved	Rubens Neto												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/67194656	67194656		Rubens Neto								wild									Nome científico: Neomarica candida Nome popular: Íris-da-praia, Íris-caminhante, Planta-dos-apóstolos. Família botânica: Iridaceae Tipo: Bulbosa, flor perene, atingindo de 0.4 a 1 metro de altura. Origem: América do Sul, Brasil. Cultivo: Deve ser cultivada sob sol pleno, meia sombra ou sombra clara, em solo fértil, enriquecido com matéria orgânica e irrigado regularmente. Florescem melhor quando recebem luz solar direta ao menos algumas horas por dia. Curiosidades: As flores se abrem pela manhã e duram um dia, mas em grande quantidade. Fotografada na Fazenda da Fundação Parque Zoológico de São Paulo												2020-11-25T13:03:00-02:00	15:03:00Z						2020/11/25 1:03 PM -02																BR	São Paulo				fundação parque zoológico de são paulo salto de pirapora											-23.578721	-47.538767																																					148002158			Rubens Neto	2020-12-28T15:05:38Z				977763								Trimezia candida								Plantae	Tracheophyta	Liliopsida	Asparagales	Iridaceae	Trimezia				species									
3013440425																										BRA:MBM:MBM:321195									pt	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			2020-12-21 16:29:55-03								MBM - Herbário do Museu Botânico Municipal							Collection					MBM	MBM	MBM - Herbário do Museu Botânico Municipal	Museu Botânico Municipal de Curitiba	PreservedSpecimen				BRA:MBM:MBM:321195	321195	s.n.	Tessmann, G.																	Erva. Flor amarela. Não raro.; Restinga. Só em determinados lugares.																1948	12	17												Southern America				Brazil		Paraná		Paranaguá	Alexandra, Ca. 10 km ao oeste de Paranaguá																																																					Smith, L.B.	1961-08-01												Trimezia martinicensis								Plantae				Iridaceae	Trimezia		martinicensis				(L.) Herb.							
3013438695																										BRA:MBM:MBM:429138									pt	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			2020-12-21 16:29:55-03								MBM - Herbário do Museu Botânico Municipal							Collection					MBM	MBM	MBM - Herbário do Museu Botânico Municipal	Museu Botânico Municipal de Curitiba	PreservedSpecimen				BRA:MBM:MBM:429138	429138	3484	Lozano, E.D.; Bonaldi, R.A.; Völtz, R.R.; Bonaldi, R.A.; Völtz, R.R.																	Herbácea, 40 cm, flor amarela, interior da mata, local ensolarado.; Floresta Ombrófila Densa de Terras Baixas.																2016	12	15												Southern America				Brazil		Paraná		Paranaguá	Tinguçú												-25.4351109999999991	-48.5262779999999978						-48.526278	-25.435111																																	Lozano, E.D.	2017												Trimezia martinicensis								Plantae				Iridaceae	Trimezia		martinicensis				(L.) Herb.							
3013437533																										BRA:MBM:MBM:425021									pt	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			2020-12-21 16:29:49-03								MBM - Herbário do Museu Botânico Municipal							Collection					MBM	MBM	MBM - Herbário do Museu Botânico Municipal	Museu Botânico Municipal de Curitiba	PreservedSpecimen				BRA:MBM:MBM:425021	425021	3219	Brotto, M.L.; Ribeiro, L.F.; Ribeiro, L.F.																	Erva; corola azul.; Refúgio Vegetacional Altomontano (Campo de altitude).																2018	12	12												Southern America				Brazil		Paraná		Guaraqueçaba	Serra Gigante, cume		1076	1076									-25.1563890000000008	-48.1677779999999984						-48.167778	-25.156389																																	Barboza, E.	2019-10-05												Neomarica candida								Plantae				Iridaceae	Neomarica		candida				(Hassl.) Sprague							
3013436667																										BRA:MBM:MBM:428722									pt	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			2020-12-21 16:29:55-03								MBM - Herbário do Museu Botânico Municipal							Collection					MBM	MBM	MBM - Herbário do Museu Botânico Municipal	Museu Botânico Municipal de Curitiba	PreservedSpecimen				BRA:MBM:MBM:428722	428722	4549	Lozano, E.D.; Borges-Silva, D.B.; Pereira, F.N.; Canestraro, B.K.; Borges-Silva, D.B.; Pereira, F.N.; Canestraro, B.K.																	Herbácea, 50 cm, flor amarela, em campo úmido.; Campo de Altitude.																2019	11	26												Southern America				Brazil		Minas Gerais		Andradas	Rodovia Poços de Caldas - Andradas												-21.9494439999999997	-46.5585280000000026						-46.558528	-21.949444																																	Lozano, E.D.	2019												Trimezia juncifolia								Plantae				Iridaceae	Trimezia		juncifolia				(Klatt) Benth. & Hook. f.							
3013429680																										BRA:MBM:MBM:429063									pt	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			2020-12-21 16:29:49-03								MBM - Herbário do Museu Botânico Municipal							Collection					MBM	MBM	MBM - Herbário do Museu Botânico Municipal	Museu Botânico Municipal de Curitiba	PreservedSpecimen				BRA:MBM:MBM:429063	429063	3441	Lozano, E.D.; Brotto, M.L.; Brotto, M.L.																	Herbácea. 80 cm, sépalas amarelas, pétalas azuladas, interior da mata.; Floresta Ombrófila Densa Montana.																2016	12	06												Southern America				Brazil		Paraná		Adrianópolis	Parque Estadual das Lauráceas												-24.8529720000000012	-48.7079170000000019						-48.707917	-24.852972																																	Lozano, E.D.	2017												Neomarica imbricata								Plantae				Iridaceae	Neomarica		imbricata				(Hand.-Mazz.) Sprague							
3013422691																										BRA:MBM:MBM:429064									pt	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			2020-12-21 16:29:49-03								MBM - Herbário do Museu Botânico Municipal							Collection					MBM	MBM	MBM - Herbário do Museu Botânico Municipal	Museu Botânico Municipal de Curitiba	PreservedSpecimen				BRA:MBM:MBM:429064	429064	3473	Lozano, E.D.; Bonaldi, R.A.; Völtz, R.R.; Bonaldi, R.A.; Völtz, R.R.																	Herbácea, 60 cm, sépalas alvas e pétalas azuis, ambas com listras marrons próximo a base, em subosque ensolarado.; Floresta Ombrófila Densa de Terras Baixas.																2016	12	15												Southern America				Brazil		Paraná		Paranaguá	Tinguçú												-25.4351109999999991	-48.5262779999999978						-48.526278	-25.435111																																	Lozano, E.D.	2017												Neomarica candida								Plantae				Iridaceae	Neomarica		candida				(Hassl.) Sprague							
3008534497																										62164313										http://creativecommons.org/licenses/by-nc/4.0/			2020-12-23T14:04:13Z			https://www.inaturalist.org/observations/62164313				© Esteban Diego Koch some rights reserved	Esteban Diego Koch												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/62164313	62164313		Esteban Diego Koch								wild																					2020-09-19T09:59:31-03:00	12:59:31Z						Sat Sep 19 2020 09:59:31 GMT-0400 (GMT-4)																BR	Amazonas				Presidente Figueiredo, AM, BR											-1.760075	-60.14443333		10																																			147305306			Guillaume Delaitre	2020-12-23T14:04:12Z				284175								Trimezia steyermarkii								Plantae	Tracheophyta	Liliopsida	Asparagales	Iridaceae	Trimezia				species									
3005136316																										11370863										http://creativecommons.org/licenses/by-nc/4.0/			2020-12-11T14:37:21Z			https://www.inaturalist.org/observations/11370863				© Edson Guilherme some rights reserved	Edson Guilherme												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/11370863	11370863		Edson Guilherme								wild																					2015-11-01							2015/11/01 10:04 AM -05																BR	Acre				Jardim Europa, Rio Branco - AC, 69914-220, Brasil											-9.9709373	-67.8465461		695																																			25254230			Heather Fulton-Bennett	2018-04-23T19:55:42Z				977758								Trimezia coerulea								Plantae	Tracheophyta	Liliopsida	Asparagales	Iridaceae	Trimezia				species									
2999200504																										63580664										http://creativecommons.org/licenses/by-nc/4.0/			2020-12-11T14:34:12Z			https://www.inaturalist.org/observations/63580664				© m_angelica some rights reserved	m_angelica												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/63580664	63580664		m_angelica								wild																					2020-10-25T10:03:05-03:00	13:03:05Z						Sun Oct 25 2020 10:03:05 GMT-0300 (GMT-3)																BR	São Paulo				São José dos Campos, SP, BR											-22.8863529909	-45.9384935342		62																																			138633468			Юрий Данилевский (Yuriy Danilevsky)	2020-10-26T17:34:17Z				977758								Trimezia coerulea								Plantae	Tracheophyta	Liliopsida	Asparagales	Iridaceae	Trimezia				species									
2999190553																										63535611										http://creativecommons.org/licenses/by-nc/4.0/			2020-12-11T14:34:14Z			https://www.inaturalist.org/observations/63535611				© Gabriela Tasca some rights reserved	Gabriela Tasca												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/63535611	63535611		Gabriela Tasca								wild																					2020-10-25T14:52:32-03:00	17:52:32Z						2020-10-25 2:52:32 PM BRT																BR	Santa Catarina				Guatambú, BR-SC, BR											-27.11402257	-52.72101734		18																																						Heather Fulton-Bennett					977758								Trimezia coerulea								Plantae	Tracheophyta	Liliopsida	Asparagales	Iridaceae	Trimezia				species									
2999179549																										63655866										http://creativecommons.org/licenses/by-nc/4.0/			2020-12-11T14:36:23Z			https://www.inaturalist.org/observations/63655866				© Maria Eduarda some rights reserved	Maria Eduarda												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/63655866	63655866		Maria Eduarda								wild																					2020-10-27T15:41:40-03:00	18:41:40Z						2020-10-27 3:41:40 PM GMT-03:00																BR	Distrito Federal				119 - Colônia Agrícola Samambaia - Taguatinga, Brasília - DF, 72110-600, Brasil											-15.8241666667	-48.0394444444																																					138832832			Luis Felipe Teixeira	2020-10-27T19:53:08Z				977758								Trimezia coerulea								Plantae	Tracheophyta	Liliopsida	Asparagales	Iridaceae	Trimezia				species									
2999169527																										62209604										http://creativecommons.org/licenses/by-nc/4.0/			2020-12-19T13:37:50Z			https://www.inaturalist.org/observations/62209604				© Décio Escobar de Oliveira Ladislau some rights reserved	Décio Escobar de Oliveira Ladislau												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/62209604	62209604		Décio Escobar de Oliveira Ladislau								wild																					2020-10-09T13:45:00-03:00	16:45:00Z						2020/10/09 1:45 PM -0300																BR	Santa Catarina				Jardim Angelica, Criciúma - SC, Brasil											-28.7076433754	-49.3965173402		1																																			135655503			Décio Escobar de Oliveira Ladislau	2020-10-10T16:48:09Z				977758								Trimezia coerulea								Plantae	Tracheophyta	Liliopsida	Asparagales	Iridaceae	Trimezia				species									
2999161520																										62209602										http://creativecommons.org/licenses/by-nc/4.0/			2020-12-12T15:38:03Z			https://www.inaturalist.org/observations/62209602				© Décio Escobar de Oliveira Ladislau some rights reserved	Décio Escobar de Oliveira Ladislau												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/62209602	62209602		Décio Escobar de Oliveira Ladislau								wild																					2020-10-09T13:45:00-03:00	16:45:00Z						2020/10/09 1:45 PM -0300																BR	Santa Catarina				Jardim Angelica, Criciúma - SC, Brasil											-28.7076324949	-49.3965106347		8																																			135655502			Décio Escobar de Oliveira Ladislau	2020-10-10T16:48:08Z				977758								Trimezia coerulea								Plantae	Tracheophyta	Liliopsida	Asparagales	Iridaceae	Trimezia				species									
2999144475																										58227968										http://creativecommons.org/licenses/by-nc/4.0/			2020-12-11T14:36:26Z			https://www.inaturalist.org/observations/58227968				© Júlia de Moraes Azanha some rights reserved	Júlia de Moraes Azanha												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/58227968	58227968		Júlia de Moraes Azanha								wild																					2020-08-15T21:04:50-03:00	00:04:50Z						2020-08-15 9:04:50 PM GMT-03:00																BR	São Paulo				Bela Vista, São Paulo - SP, 01333-011, Brasil											-23.5685455099	-46.646201089		17																																			127476007			Юрий Данилевский (Yuriy Danilevsky)	2020-09-01T09:53:01Z				977758								Trimezia coerulea								Plantae	Tracheophyta	Liliopsida	Asparagales	Iridaceae	Trimezia				species									
2999133573																										65538798										http://creativecommons.org/licenses/by-nc/4.0/			2020-12-11T14:32:04Z			https://www.inaturalist.org/observations/65538798				© anlufb some rights reserved	anlufb												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/65538798	65538798		anlufb								wild																					2019-10-20T12:48:30-03:00	15:48:30Z						2019-10-20 12:48:30 PM GMT-03:00																BR	Santa Catarina				Canasvieiras											-27.4322287641	-48.4582116455		1385																																			143336208			anlufb	2020-11-24T17:48:54Z				977762								Trimezia gracilis								Plantae	Tracheophyta	Liliopsida	Asparagales	Iridaceae	Trimezia				species									
2999116488																										62027739										http://creativecommons.org/licenses/by-nc/4.0/			2020-12-11T14:34:35Z			https://www.inaturalist.org/observations/62027739				© rafaelabisacchi some rights reserved	rafaelabisacchi												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/62027739	62027739		rafaelabisacchi								wild																					2020-10-08T11:12:00-03:00	14:12:00Z						Thu Oct 08 2020 11:12:00 GMT-0300 (GMT-3)																BR	Minas Gerais				Bocaina de Minas, MG, BR											-22.2847646277	-44.5341035125		165																																						Юрий Данилевский (Yuriy Danilevsky)					977758								Trimezia coerulea								Plantae	Tracheophyta	Liliopsida	Asparagales	Iridaceae	Trimezia				species									
2999116376																										46269179										http://creativecommons.org/licenses/by-nc/4.0/			2020-12-11T14:40:15Z			https://www.inaturalist.org/observations/46269179				© nique some rights reserved	nique												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/46269179	46269179		nique								wild																					2019-12-30T06:23:13-03:00	09:23:13Z						2019-12-30 6:23:13 AM GMT-03:00																BR	Maranhão				Lagoa Do Casso											-2.6412229972	-43.213448301		263																																			103598138			nique	2020-05-17T18:16:23Z				977762								Trimezia gracilis								Plantae	Tracheophyta	Liliopsida	Asparagales	Iridaceae	Trimezia				species									
2999100524																										61169397										http://creativecommons.org/licenses/by-nc/4.0/			2020-12-11T14:34:28Z			https://www.inaturalist.org/observations/61169397				© monicasouzabarreto some rights reserved	monicasouzabarreto												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/61169397	61169397		monicasouzabarreto								wild									Planta												2020-09-28T15:21:00-03:00	18:21:00Z						2020-09-28 3:21:00 PM GMT-03:00																BR	Bahia				Simões Filho											-12.7861213711	-38.4021540731		7217																																						Юрий Данилевский (Yuriy Danilevsky)					977758								Trimezia coerulea								Plantae	Tracheophyta	Liliopsida	Asparagales	Iridaceae	Trimezia				species									
2999098566																										64112392										http://creativecommons.org/licenses/by/4.0/			2020-12-11T14:36:21Z			https://www.inaturalist.org/observations/64112392				© Hudson Alves Pinto some rights reserved	Hudson Alves Pinto												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/64112392	64112392		Hudson Alves Pinto								wild																					2020-11-03T11:46:11-03:00	14:46:11Z						2020-11-03T12:46:11-02:00																BR	Minas Gerais				Belo Horizonte, BR-MG, BR											-19.8578016	-43.961528		20																																			139927947			Юрий Данилевский (Yuriy Danilevsky)	2020-11-03T15:49:59Z				977758								Trimezia coerulea								Plantae	Tracheophyta	Liliopsida	Asparagales	Iridaceae	Trimezia				species									
2993781567																										BRA:IBT:SP:402293									pt	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			2020-12-10 11:27:37-03								"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas"							Collection					Instituto de Botânica	SP	"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas"	Instituto de Botânica	PreservedSpecimen				BRA:IBT:SP:402293	402293	3624	Kirizawa, M																																	2008	04	09																Brasil		São Paulo		São Paulo	Instituto de Botânica																																																																		Neomarica								Plantae				Iridaceae	Neomarica													
2992938327																										urn:catalog:JBRJ:RB:1434209										CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/legalcode#languages)			2020-12-08 09:33:26-03:00								Rio de Janeiro Botanical Garden							Physical Object					JBRJ	RB	RB - Rio de Janeiro Botanical Garden Herbarium Collection		PreservedSpecimen				urn:catalog:JBRJ:RB:1434209	RB01434209	1745	C.A. Ferreira Junior; M.G.C. Fernandes; J. Ordones																RB 807181	Herbácea bulbosa. Flores amarelas.												20/02/2019				2019	02	20							Cerrado. Areal com muitas área inundadas.									Brasil	BR	Minas Gerais		Botumirim	Estrada para o Rio do Peixe, próximo a reserva da SAVE - Rolinha -do-planalto.												-16.8966666	-59.5166667						16º53´48´´S	59º31´W																																														Pseudotrimezia concava Ravenna												Iridaceae	Pseudotrimezia		concava		sp.		Ravenna							
2992787575																										65567184										http://creativecommons.org/licenses/by-nc/4.0/			2020-12-31T02:24:37Z			https://www.inaturalist.org/observations/65567184				© Marcio Santos Ferreira some rights reserved	Marcio Santos Ferreira												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/65567184	65567184		Marcio Santos Ferreira								wild									Lírio												2019-01-31T09:30:44-02:00	11:30:44Z						2019-01-31 9:30:44 AM GMT-03:00																BR	Espírito Santo				Linhares, ES, Brasil											-19.1482417371	-40.0710536912		1176																																			144059953			Fischer	2020-11-29T16:03:33Z				977758								Trimezia coerulea								Plantae	Tracheophyta	Liliopsida	Asparagales	Iridaceae	Trimezia				species									
2991403488																										BRA:UFG:UFG:67112									pt	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			2020-12-07 12:15:10-03								UFG - Herbário da Universidade Federal de Goiás							Collection					UFG	UFG	UFG - Herbário da Universidade Federal de Goiás	Universidade Federal de Goiás	PreservedSpecimen				BRA:UFG:UFG:67112	67112	64	Diniz-Neres, D.O.; et al.																	Subarbusto ca. de 1,0 metro de altura, com flor amarelo ouro. Campo rupestre.																2015	02	16																Brasil		Goiás		Alto Paraíso de Goiás	Parque Nacional da Chapada dos Veadeiros		1469	1469									-13.9425830000000008	-47.4950559999999982						-47.495056	-13.942583																																														Trimezia juncifolia								Plantae				Iridaceae	Trimezia		juncifolia				(Klatt) Benth. & Hook.f.							
2991403483																										BRA:UFG:UFG:67111									pt	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			2020-12-07 12:15:10-03								UFG - Herbário da Universidade Federal de Goiás							Collection					UFG	UFG	UFG - Herbário da Universidade Federal de Goiás	Universidade Federal de Goiás	PreservedSpecimen				BRA:UFG:UFG:67111	67111	59	Diniz-Neres, D.O.; et al.																	Subarbusto ca. de 1,20 metros de altura, com flor amarelo ouro. Cerrado rupestre.																2015	02	16																Brasil		Goiás		Cavalcante	Parque Nacional da Chapada dos Veadeiros		1467	1467									-13.9439170000000008	-47.4960000000000022						-47.496	-13.943917																																														Neomarica speciosa								Plantae				Iridaceae	Neomarica		speciosa				(Liebm.) A. Gil & Bittrich							
