"","867","422","233","667","668","708","788","588","709","351","549","232","589","501","748","391","828","541","669","352","823","824","311","502","510","499","591","469","628","581","908","627","827","312","430","382","381","470","550","193","707","271","152","392","390","906","822","787","272","500","471","269","270","473","353","782"
"867",0,1,1,1,0.944444444444444,0.928571428571429,0.75,1,1,0.933333333333333,1,1,0.928571428571429,0.947368421052632,0.909090909090909,1,0.857142857142857,1,0.933333333333333,0.933333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.833333333333333,1,1,1,1,1,1,1,1,1,0.75,1,1,1,1,1,1,1,0.75,1,1,1
"422",1,0,0.875,0.8,0.853658536585366,0.885714285714286,0.8125,0.833333333333333,0.8125,0.863636363636364,0.75,0.857142857142857,0.8,0.388888888888889,0.862068965517241,0.777777777777778,0.80952380952381,0.75,0.91304347826087,0.91304347826087,0.8,0.909090909090909,0.928571428571429,0.727272727272727,0.923076923076923,1,1,0.916666666666667,1,0.75,0.846153846153846,0.857142857142857,0.769230769230769,0.894736842105263,0.857142857142857,0.454545454545455,0.909090909090909,0.785714285714286,1,0.909090909090909,0.923076923076923,1,1,0.769230769230769,0.923076923076923,0.846153846153846,0.916666666666667,0.909090909090909,0.916666666666667,1,1,1,1,0.916666666666667,1,0.846153846153846
"233",1,0.875,0,0.888888888888889,0.868421052631579,0.90625,0.846153846153846,1,0.846153846153846,0.764705882352941,0.9,0.666666666666667,0.888888888888889,0.863636363636364,0.925925925925926,0.8,0.894736842105263,1,0.894736842105263,0.764705882352941,0.923076923076923,1,0.9,1,1,1,1,1,1,1,0.777777777777778,1,0.8,0.583333333333333,0.909090909090909,1,1,0.916666666666667,1,0.857142857142857,1,1,1,0.8,0.888888888888889,0.777777777777778,1,1,0.875,1,1,0.857142857142857,0.888888888888889,0.875,1,1
"667",1,0.8,0.888888888888889,0,0.710526315789474,0.67741935483871,0.764705882352941,0.857142857142857,0.6875,0.875,0.785714285714286,0.941176470588235,0.555555555555556,0.807692307692308,0.703703703703704,0.8,0.826086956521739,0.866666666666667,0.714285714285714,0.92,0.75,0.923076923076923,1,0.857142857142857,0.857142857142857,0.933333333333333,1,0.846153846153846,0.923076923076923,0.866666666666667,0.785714285714286,0.615384615384615,0.714285714285714,0.904761904761905,0.941176470588235,0.944444444444444,1,0.8125,0.928571428571429,1,0.857142857142857,1,1,0.875,1,0.785714285714286,0.928571428571429,0.923076923076923,1,1,1,1,1,1,1,0.692307692307692
"668",0.944444444444444,0.853658536585366,0.868421052631579,0.710526315789474,0,0.358974358974359,0.842105263157895,0.916666666666667,0.810810810810811,0.80952380952381,0.918918918918919,0.921052631578947,0.710526315789474,0.8,0.55,0.794871794871795,0.75,0.947368421052632,0.648648648648649,0.780487804878049,0.897435897435897,0.972222222222222,0.918918918918919,0.945945945945946,0.945945945945946,0.945945945945946,0.972222222222222,0.944444444444444,0.972222222222222,0.947368421052632,0.918918918918919,0.921052631578947,0.891891891891892,0.82051282051282,0.861111111111111,0.95,1,0.864864864864865,1,0.972222222222222,0.945945945945946,0.972222222222222,0.944444444444444,0.891891891891892,0.945945945945946,0.918918918918919,0.972972972972973,0.972222222222222,0.972972972972973,1,0.972222222222222,1,0.945945945945946,0.944444444444444,0.972222222222222,0.888888888888889
"708",0.928571428571429,0.885714285714286,0.90625,0.67741935483871,0.358974358974359,0,0.714285714285714,0.966666666666667,0.758620689655172,0.833333333333333,0.933333333333333,0.935483870967742,0.71875,0.82051282051282,0.571428571428572,0.818181818181818,0.645161290322581,0.933333333333333,0.551724137931034,0.864864864864865,0.833333333333333,0.964285714285714,0.896551724137931,0.966666666666667,1,0.931034482758621,1,0.928571428571429,0.964285714285714,0.933333333333333,0.857142857142857,0.935483870967742,0.821428571428572,0.848484848484848,0.935483870967742,1,1,0.903225806451613,1,0.964285714285714,0.931034482758621,0.964285714285714,0.96551724137931,0.9,0.931034482758621,0.857142857142857,0.96551724137931,0.964285714285714,0.96551724137931,1,0.964285714285714,1,0.966666666666667,0.96551724137931,1,0.857142857142857
"788",0.75,0.8125,0.846153846153846,0.764705882352941,0.842105263157895,0.714285714285714,0,0.9,0.769230769230769,0.842105263157895,0.8,0.916666666666667,0.6875,0.761904761904762,0.695652173913044,0.8125,0.428571428571429,0.8,0.777777777777778,0.9,0.636363636363636,0.875,1,0.9,1,1,1,0.888888888888889,1,0.8,0.5,0.916666666666667,0.375,0.875,0.916666666666667,1,1,0.923076923076923,1,1,1,1,1,0.916666666666667,0.9,0.5,0.888888888888889,0.875,1,1,1,1,0.9,1,1,0.8
"588",1,0.833333333333333,1,0.857142857142857,0.916666666666667,0.966666666666667,0.9,0,0.9,0.9375,0.833333333333333,1,0.769230769230769,0.894736842105263,0.863636363636364,0.833333333333333,0.866666666666667,0.833333333333333,1,0.9375,0.888888888888889,0.666666666666667,1,0.8,0.5,1,0.666666666666667,0.75,1,0.833333333333333,0.833333333333333,0.666666666666667,0.857142857142857,1,0.666666666666667,0.875,1,0.5,1,1,1,1,1,0.666666666666667,1,0.833333333333333,0.75,0.666666666666667,1,1,1,1,1,1,1,0.833333333333333
"709",1,0.8125,0.846153846153846,0.6875,0.810810810810811,0.758620689655172,0.769230769230769,0.9,0,0.842105263157895,0.666666666666667,0.916666666666667,0.6875,0.818181818181818,0.75,0.8125,0.777777777777778,0.909090909090909,0.625,0.9,0.75,1,1,0.777777777777778,0.9,0.9,1,1,1,0.909090909090909,0.8,0.916666666666667,0.7,0.875,0.916666666666667,0.923076923076923,1,0.923076923076923,1,1,0.9,1,1,0.916666666666667,1,0.8,1,1,1,1,1,1,1,1,1,0.8
