gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
2575103238	StillImage	image/jpeg	http://data.huh.harvard.edu/ec07d85e-92ad-4168-8cd2-176c55d612bb/image	http://data.huh.harvard.edu/ec07d85e-92ad-4168-8cd2-176c55d612bb									https://huh.harvard.edu/access-digital-reproductions-works-public-domain	President and Fellows of Harvard College
2575102965	StillImage	image/jpeg	http://data.huh.harvard.edu/eb223e67-d54e-414c-96c9-aaf05d185dc4/image	http://data.huh.harvard.edu/eb223e67-d54e-414c-96c9-aaf05d185dc4									https://huh.harvard.edu/access-digital-reproductions-works-public-domain	President and Fellows of Harvard College
2575100847	StillImage	image/jpeg	http://data.huh.harvard.edu/e4f312cf-0ec6-466f-a110-7efd3f9c6988/image	http://data.huh.harvard.edu/e4f312cf-0ec6-466f-a110-7efd3f9c6988									https://huh.harvard.edu/access-digital-reproductions-works-public-domain	President and Fellows of Harvard College
2575100809	StillImage	image/jpeg	http://data.huh.harvard.edu/e52461ac-67db-4ae3-a624-60b6ed8b80f3/image	http://data.huh.harvard.edu/e52461ac-67db-4ae3-a624-60b6ed8b80f3									https://huh.harvard.edu/access-digital-reproductions-works-public-domain	President and Fellows of Harvard College
2575100197	StillImage	image/jpeg	http://data.huh.harvard.edu/e3233350-f77e-4e41-a088-3e1e3cb7082a/image	http://data.huh.harvard.edu/e3233350-f77e-4e41-a088-3e1e3cb7082a									https://huh.harvard.edu/access-digital-reproductions-works-public-domain	President and Fellows of Harvard College
2575098846	StillImage	image/jpeg	http://data.huh.harvard.edu/deec42c0-e3a2-48c1-8fe2-2f0e9a6d35de/image	http://data.huh.harvard.edu/deec42c0-e3a2-48c1-8fe2-2f0e9a6d35de									https://huh.harvard.edu/access-digital-reproductions-works-public-domain	President and Fellows of Harvard College
2575098284	StillImage	image/jpeg	http://data.huh.harvard.edu/dc8a1380-3514-4a35-8549-b731a1707640/image	http://data.huh.harvard.edu/dc8a1380-3514-4a35-8549-b731a1707640									https://huh.harvard.edu/access-digital-reproductions-works-public-domain	President and Fellows of Harvard College
2575097918	StillImage	image/jpeg	http://data.huh.harvard.edu/dc1cfceb-75b6-461f-930d-86350bae695c/image	http://data.huh.harvard.edu/dc1cfceb-75b6-461f-930d-86350bae695c									https://huh.harvard.edu/access-digital-reproductions-works-public-domain	President and Fellows of Harvard College
2575097134	StillImage	image/jpeg	http://data.huh.harvard.edu/d9e99b0d-b133-4df9-87c3-29b7c1151b2c/image	http://data.huh.harvard.edu/d9e99b0d-b133-4df9-87c3-29b7c1151b2c									https://huh.harvard.edu/access-digital-reproductions-works-public-domain	President and Fellows of Harvard College
2575096746	StillImage	image/jpeg	http://data.huh.harvard.edu/d89ca27f-66c4-450f-8912-087a5e8c29af/image	http://data.huh.harvard.edu/d89ca27f-66c4-450f-8912-087a5e8c29af									https://huh.harvard.edu/access-digital-reproductions-works-public-domain	President and Fellows of Harvard College
