"","669","748","667","788","391","422","668","708","908","470","589","827","351","581","828","352","312","392","588","541","501","823","382","154","232","906","782"
"669",0,0.496274022334796,0.448811291837477,0.531242737967255,0.640465033470211,0.71202396134195,0.553632046997702,0.446031994211204,0.334784907608801,0.729117452402091,0.417221089814179,0.587734801423943,0.635180333487469,0.650844556943128,0.466535317247825,0.679159745373809,0.633706496015646,0.844799645084969,0.729117452402091,0.864382546026232,0.303075158109176,0.51856753706335,0.76421208388084,0.790265063071387,0.568012797135428,0.705215825181259,0.729654300521334
"748",0.496274022334796,0,0.615853739504909,0.526643157464047,0.738157485371121,0.769916824400877,0.218724765847208,0.315176335967656,0.593736459541797,0.831565266060967,0.516744031675446,0.667556575682525,0.698356871957176,0.749064666167547,0.515940000837944,0.781082213774826,0.739927876823363,0.90890217964162,0.831565266060967,0.899089432219442,0.519784957782016,0.689571532224097,0.833281801815015,0.867572746684593,0.73232771203763,0.831565266038994,0.812734196225862
"667",0.448811291837477,0.615853739504909,0,0.568828343046045,0.600243452595001,0.677933943808696,0.660074565678526,0.56881749057984,0.258008327502402,0.635266028163797,0.221684114243494,0.603558430420558,0.603093665564555,0.642594618768943,0.441265139034622,0.643705504338888,0.603852249233702,0.822382969492543,0.635266028163797,0.844022542688861,0.502757032182073,0.499269869881933,0.718363420983811,0.756390980971295,0.453349693667211,0.685956706062764,0.649556215308109
"788",0.531242737967255,0.526643157464047,0.568828343046045,0,0.627748103293258,0.765273324700005,0.578841722317892,0.522249192425371,0.501400281667566,0.844301091147798,0.589539041685022,0.649984655957144,0.667224302794,0.76225804163054,0.298527058202699,0.697123789069479,0.630522950280658,0.842632500511152,0.844301091147798,0.862423033808767,0.538209349086685,0.511957019521554,0.863069978067518,0.758810335245932,0.685404925423309,0.685003929803652,0.695719674265908
"391",0.640465033470211,0.738157485371121,0.600243452595001,0.627748103293258,0,0.787643116666633,0.760526920183726,0.73965806007695,0.576744656397752,0.800909896359429,0.66115942663674,0.776853504460245,0.376307726253124,0.801107533512302,0.604396146196537,0.378036099535243,0.454196402572924,0.719000992292598,0.800909896359429,0.868303163655712,0.67465954381087,0.635577570865014,0.824874810421819,0.700463756401672,0.645819864482395,0.757919673138927,0.802825913677096
"422",0.71202396134195,0.769916824400877,0.677933943808696,0.765273324700005,0.787643116666633,0,0.751397432505096,0.762281786568904,0.667611841508507,0.625550459417238,0.706220777150553,0.561443820890591,0.59203315112343,0.231939993878549,0.666356503331354,0.738103504893552,0.666234383576431,0.803437657422582,0.625550459417238,0.586341608651482,0.467541720876685,0.572083095019679,0.381529185947122,0.726964462658325,0.732952878763393,1,0.604626514112157
"668",0.553632046997702,0.218724765847208,0.660074565678526,0.578841722317892,0.760526920183726,0.751397432505096,0,0.275420602878989,0.654186511221479,0.861705680963122,0.568416184306075,0.727045390762963,0.723859406511707,0.791430518691998,0.549198234338833,0.774326519176051,0.738030288051879,0.923911165876397,0.861705680963122,0.916281033378284,0.580856293506981,0.709354113851982,0.861429127620328,0.890666915700618,0.778171475968497,0.86170568094508,0.84624432142831
"708",0.446031994211204,0.315176335967656,0.56881749057984,0.522249192425371,0.73965806007695,0.762281786568904,0.275420602878989,0,0.55758262210474,0.816402752395851,0.450999382054415,0.653203189363972,0.7193719951849,0.755853929673469,0.476007571440933,0.765801042145755,0.72134454105441,0.901542857574812,0.816402752395851,0.91503029951331,0.488335519006368,0.69273943084731,0.845105695747816,0.856050964742832,0.70958501009186,0.816402752371899,0.809640804636725
"908",0.334784907608801,0.593736459541797,0.258008327502402,0.501400281667566,0.576744656397752,0.667611841508507,0.654186511221479,0.55758262210474,0,0.653347717829078,0.410881276560467,0.526598260536891,0.592493579675943,0.586517992687123,0.358646355788574,0.623032257400358,0.580583727154925,0.808668121619059,0.653347717829078,0.83146584780464,0.420325740916864,0.462669534812472,0.708811169407735,0.7351634310141,0.460574305930288,0.600089864789828,0.617204685875258
